2,37,380.912,0,16.000,16.032,16.500,397.412,10,850
2,38,399.445,0,14.000,14.032,14.333,413.778,10,860
2,39,415.795,0,4.000,4.032,4.816,420.612,10,870
2,40,422.628,0,10.000,10.032,10.383,433.012,10,880
2,41,435.045,0,16.000,16.032,16.383,451.428,10,890
2,42,453.461,0,12.000,12.032,12.400,465.861,10,900
2,43,467.878,0,6.000,6.032,6.533,474.411,10,910
2,44,476.411,0,6.000,6.032,6.416,482.827,10,920
2,45,484.844,0,12.000,12.032,12.466,497.311,10,930
2,46,499.327,0,4.000,4.032,4.666,503.994,10,940
2,47,505.994,0,2.000,2.015,3.383,509.377,10,950
2,48,511.394,0,16.000,NaN,14.466,525.860,0,950
2,49,527.877,0,10.000,10.032,10.366,538.243,10,960
2,50,540.260,0,2.000,2.015,2.483,542.743,10,970
2,51,544.777,0,6.000,6.032,6.350,551.127,10,980
2,52,553.160,0,14.000,14.032,14.383,567.543,10,990
2,53,569.560,0,10.000,10.032,10.383,579.943,10,1000
2,54,581.960,0,14.000,14.032,14.683,596.643,10,1010
