trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,5.551,5.551,0.0,0.0,5.551,0.0
2.0,LP,2.312,9.374,0.313,2.632,2.0,2.0,9.687,7.055
3.0,LP,1.203,12.405,0.403,1.619,2.0,4.0,12.808,11.189
4.0,LP,7.65,,3.155,3.155,0.0,4.0,17.464,14.309
5.0,LP,4.253,23.226,0.376,4.63,2.0,6.0,23.602,18.972
6.0,LP,0.206,25.323,0.572,0.79,2.0,8.0,25.895,25.105
7.0,LP,13.596,,2.918,2.918,0.0,8.0,30.322,27.404
8.0,LP,23.999,,3.932,3.932,0.0,8.0,35.755,31.823
9.0,LP,0.206,37.479,0.482,0.69,2.0,10.0,37.961,37.271
10.0,LP,23.999,,3.517,3.517,0.0,10.0,42.98,39.463
11.0,LP,1.203,45.702,0.364,1.578,2.0,12.0,46.066,44.488
12.0,LP,0.206,47.793,0.394,0.617,2.0,14.0,48.187,47.57
13.0,LP,4.253,,2.142,2.142,0.0,14.0,51.845,49.703
14.0,LP,7.65,,2.847,2.847,0.0,14.0,56.194,53.347
15.0,LP,0.569,58.265,0.445,1.014,2.0,16.0,58.71,57.696
16.0,LP,1.203,61.419,0.381,1.586,2.0,18.0,61.8,60.214
17.0,LP,13.596,,2.597,2.597,0.0,18.0,65.912,63.315
18.0,LP,7.65,,3.622,3.622,0.0,18.0,71.036,67.414
19.0,LP,2.312,74.864,0.371,2.685,2.0,20.0,75.235,72.55
20.0,LP,2.312,79.049,0.385,2.698,2.0,22.0,79.434,76.736
21.0,LP,0.206,81.156,0.472,0.679,2.0,24.0,81.628,80.949
22.0,LP,0.206,83.339,0.366,0.573,2.0,26.0,83.705,83.132
23.0,LP,7.65,,3.085,3.085,0.0,26.0,88.291,85.206
24.0,LP,23.999,,3.041,3.041,0.0,26.0,92.839,89.798
25.0,LP,13.596,,2.739,2.739,0.0,26.0,97.079,94.34
26.0,LP,1.203,99.788,0.365,1.573,2.0,28.0,100.153,98.58
27.0,LP,1.203,102.879,0.361,1.578,2.0,30.0,103.24,101.662
28.0,LP,2.312,107.055,0.314,2.627,2.0,32.0,107.369,104.742
29.0,LP,23.999,,2.96,2.96,0.0,32.0,111.838,108.878
30.0,LP,2.312,115.652,0.349,2.662,2.0,34.0,116.001,113.339
31.0,LP,7.65,,6.788,6.788,0.0,34.0,124.295,117.507
32.0,LP,7.65,,3.224,3.224,0.0,34.0,129.025,125.801
33.0,LP,1.203,131.73,0.37,1.574,2.0,36.0,132.1,130.526
34.0,LP,4.253,,3.129,3.129,0.0,36.0,136.739,133.61
35.0,LP,1.203,139.459,0.418,1.635,2.0,38.0,139.877,138.242
36.0,LP,23.999,,4.061,4.061,0.0,38.0,145.453,141.392
37.0,LP,0.569,147.524,0.55,1.121,2.0,40.0,148.074,146.953
38.0,LP,7.65,,2.838,2.838,0.0,40.0,152.43,149.592
39.0,LP,13.596,,3.201,3.201,0.0,40.0,157.142,153.941
40.0,LP,13.596,,3.775,3.775,0.0,40.0,162.418,158.643
41.0,LP,0.569,164.489,0.48,1.051,2.0,42.0,164.969,163.918
42.0,LP,23.999,,3.864,3.864,0.0,42.0,170.339,166.475
43.0,LP,4.253,176.102,0.052,4.314,2.0,44.0,176.154,171.84
44.0,LP,2.312,180.001,0.542,2.87,2.0,46.0,180.543,177.673
45.0,LP,0.569,182.615,0.436,1.007,2.0,48.0,183.051,182.044
46.0,LP,0.206,184.77,0.474,0.692,2.0,50.0,185.244,184.552
47.0,LP,1.203,187.95,0.785,1.989,2.0,52.0,188.735,186.746
48.0,LP,0.569,190.805,0.534,1.103,2.0,54.0,191.339,190.236
49.0,LP,4.253,197.101,0.189,4.449,2.0,56.0,197.29,192.841
50.0,LP,0.569,199.376,0.814,1.385,2.0,58.0,200.19,198.805
51.0,LP,13.596,,3.045,3.045,0.0,58.0,204.747,201.702
52.0,LP,4.253,210.506,0.373,4.627,2.0,60.0,210.879,206.252
53.0,LP,4.253,216.635,0.405,4.659,2.0,62.0,217.04,212.381
54.0,LP,13.596,,8.961,8.961,0.0,62.0,227.502,218.541
55.0,LP,0.206,229.21,0.477,0.684,2.0,64.0,229.687,229.003
56.0,LP,0.569,231.762,0.401,0.971,2.0,66.0,232.163,231.192
57.0,LP,0.569,234.238,0.304,0.875,2.0,68.0,234.542,233.667
58.0,LP,2.312,,1.647,1.647,0.0,68.0,237.69,236.043
59.0,LP,4.253,,3.206,3.206,0.0,68.0,242.397,239.191
60.0,LP,23.999,,2.556,2.556,0.0,68.0,246.459,243.903
61.0,LP,7.65,,3.099,3.099,0.0,68.0,251.071,247.972
62.0,LP,0.206,252.786,0.38,0.587,2.0,70.0,253.166,252.579
63.0,LP,2.312,257.0,0.408,2.729,2.0,72.0,257.408,254.679
64.0,LP,13.596,,3.375,3.375,0.0,72.0,262.286,258.911
65.0,LP,1.203,265.009,0.325,1.539,2.0,74.0,265.334,263.795
66.0,LP,0.206,267.043,0.463,0.67,2.0,76.0,267.506,266.836
67.0,LP,23.999,,4.358,4.358,0.0,76.0,273.366,269.008
68.0,LP,23.999,,4.621,4.621,0.0,76.0,279.5,274.879
69.0,LP,2.312,283.313,0.36,2.672,2.0,78.0,283.673,281.001
70.0,LP,4.253,,2.633,2.633,0.0,78.0,287.808,285.175
71.0,LP,1.203,290.525,0.472,1.679,2.0,80.0,290.997,289.318
72.0,LP,13.596,,3.701,3.701,0.0,80.0,296.209,292.508
73.0,LP,0.569,298.281,0.588,1.158,2.0,82.0,298.869,297.711
74.0,LP,2.312,302.694,0.421,2.739,2.0,84.0,303.115,300.376
