trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,3.261,3.261,0.0,0.0,3.262,0.001
2.0,LP,2.312,7.088,0.346,2.66,2.0,2.0,7.434,4.774
3.0,LP,1.203,10.143,0.351,1.558,2.0,4.0,10.494,8.936
4.0,LP,7.65,,2.284,2.284,0.0,4.0,14.294,12.01
5.0,LP,4.253,,3.113,3.113,0.0,4.0,18.908,15.795
6.0,LP,0.206,20.616,0.542,0.749,2.0,6.0,21.158,20.409
7.0,LP,13.596,,3.53,3.53,0.0,6.0,26.19,22.66
8.0,LP,23.999,,4.176,4.176,0.0,6.0,31.881,27.705
9.0,LP,0.206,33.597,0.683,0.897,2.0,8.0,34.28,33.383
10.0,LP,23.999,,3.892,3.892,0.0,8.0,39.675,35.783
11.0,LP,1.203,42.392,0.423,1.634,2.0,10.0,42.815,41.181
12.0,LP,0.206,44.525,0.467,0.675,2.0,12.0,44.992,44.317
13.0,LP,4.253,,3.321,3.321,0.0,12.0,49.825,46.504
14.0,LP,7.65,,3.706,3.706,0.0,12.0,55.032,51.326
15.0,LP,0.569,57.108,0.475,1.05,2.0,14.0,57.583,56.533
16.0,LP,1.203,60.298,0.373,1.581,2.0,16.0,60.671,59.09
17.0,LP,13.596,,3.763,3.763,0.0,16.0,65.947,62.184
18.0,LP,7.65,,3.689,3.689,0.0,16.0,71.138,67.449
19.0,LP,2.312,74.955,0.419,2.734,2.0,18.0,75.374,72.64
20.0,LP,2.312,79.19,0.377,2.69,2.0,20.0,79.567,76.877
21.0,LP,0.206,81.289,0.488,0.696,2.0,22.0,81.777,81.081
22.0,LP,0.206,83.497,0.432,0.648,2.0,24.0,83.929,83.281
23.0,LP,7.65,,3.643,3.643,0.0,24.0,89.073,85.43
24.0,LP,23.999,,3.836,3.836,0.0,24.0,94.412,90.576
25.0,LP,13.596,,3.894,3.894,0.0,24.0,99.808,95.914
26.0,LP,1.203,102.518,0.449,1.653,2.0,26.0,102.967,101.314
27.0,LP,1.203,105.676,0.384,1.592,2.0,28.0,106.06,104.468
