trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,14.271,14.271,0.0,0.0,14.271,0.0
2.0,LP,4.253,20.06,0.488,4.761,2.0,2.0,20.548,15.787
3.0,LP,1.203,23.335,0.429,1.688,2.0,4.0,23.764,22.076
4.0,LP,23.999,,7.239,7.239,0.0,4.0,32.525,25.286
5.0,LP,7.65,,6.889,6.889,0.0,4.0,40.916,34.027
6.0,LP,4.253,46.672,0.372,4.626,2.0,6.0,47.044,42.418
7.0,LP,0.569,49.115,0.528,1.099,2.0,8.0,49.643,48.544
8.0,LP,0.569,51.716,0.407,0.978,2.0,10.0,52.123,51.145
9.0,LP,23.999,,3.772,3.772,0.0,10.0,57.404,53.632
10.0,LP,23.999,,4.545,4.545,0.0,10.0,63.458,58.913
11.0,LP,13.596,,4.043,4.043,0.0,10.0,69.003,64.96
12.0,LP,2.312,72.824,0.387,2.7,2.0,12.0,73.211,70.511
13.0,LP,7.65,,4.246,4.246,0.0,12.0,78.97,74.724
14.0,LP,1.203,81.685,0.461,1.675,2.0,14.0,82.146,80.471
15.0,LP,4.253,87.904,0.378,4.634,2.0,16.0,88.282,83.648
16.0,LP,13.596,,5.115,5.115,0.0,16.0,94.903,89.788
17.0,LP,1.203,97.624,0.362,1.58,2.0,18.0,97.986,96.406
18.0,LP,7.65,,6.539,6.539,0.0,18.0,106.026,99.487
19.0,LP,7.65,,4.811,4.811,0.0,18.0,112.338,107.527
20.0,LP,13.596,,4.461,4.461,0.0,18.0,118.3,113.839
21.0,LP,4.253,,4.096,4.096,0.0,18.0,123.907,119.811
22.0,LP,23.999,,4.37,4.37,0.0,18.0,129.779,125.409
23.0,LP,0.206,131.51,0.428,0.648,2.0,20.0,131.938,131.29
24.0,LP,23.999,,4.869,4.869,0.0,20.0,138.308,133.439
25.0,LP,1.203,141.016,0.418,1.621,2.0,22.0,141.434,139.813
26.0,LP,1.203,144.14,0.382,1.587,2.0,24.0,144.522,142.935
27.0,LP,2.312,148.354,0.337,2.667,2.0,26.0,148.691,146.024
28.0,LP,0.206,150.439,0.414,0.639,2.0,28.0,150.853,150.214
29.0,LP,2.312,154.751,0.443,2.802,2.0,30.0,155.194,152.392
30.0,LP,13.596,,4.287,4.287,0.0,30.0,161.002,156.715
31.0,LP,23.999,,4.403,4.403,0.0,30.0,166.917,162.514
32.0,LP,2.312,170.741,0.543,2.865,2.0,32.0,171.284,168.419
33.0,LP,4.253,177.051,0.384,4.638,2.0,34.0,177.435,172.797
34.0,LP,0.206,179.143,0.476,0.683,2.0,36.0,179.619,178.936
35.0,LP,4.253,185.379,0.383,4.642,2.0,38.0,185.762,181.12
36.0,LP,7.65,,4.725,4.725,0.0,38.0,191.987,187.262
37.0,LP,0.206,193.708,0.597,0.818,2.0,40.0,194.305,193.487
38.0,LP,13.596,,4.618,4.618,0.0,40.0,200.425,195.807
39.0,LP,13.596,,5.156,5.156,0.0,40.0,207.083,201.927
40.0,LP,0.206,208.814,0.436,0.655,2.0,42.0,209.25,208.595
41.0,LP,7.65,,4.306,4.306,0.0,42.0,215.058,210.752
42.0,LP,2.312,218.899,0.424,2.764,2.0,44.0,219.323,216.559
43.0,LP,0.569,221.406,0.372,0.954,2.0,46.0,221.778,220.824
44.0,LP,0.206,223.503,0.394,0.613,2.0,48.0,223.897,223.284
45.0,LP,1.203,226.611,0.39,1.595,2.0,50.0,227.001,225.406
46.0,LP,13.596,,1.388,1.388,0.0,50.0,229.906,228.518
47.0,LP,7.65,,3.626,3.626,0.0,50.0,235.033,231.407
48.0,LP,23.999,,3.395,3.395,0.0,50.0,239.929,236.534
49.0,LP,0.569,242.013,0.556,1.128,2.0,52.0,242.569,241.441
50.0,LP,1.203,245.295,0.378,1.595,2.0,54.0,245.673,244.078
51.0,LP,0.569,247.752,0.33,0.901,2.0,56.0,248.082,247.181
52.0,LP,7.65,,3.332,3.332,0.0,56.0,252.916,249.584
53.0,LP,0.569,254.994,1.287,1.864,2.0,58.0,256.281,254.417
54.0,LP,2.312,260.11,0.443,2.762,2.0,60.0,260.553,257.791
55.0,LP,23.999,,3.317,3.317,0.0,60.0,265.377,262.06
56.0,LP,4.253,,1.97,1.97,0.0,60.0,268.849,266.879
57.0,LP,2.312,272.667,0.352,2.669,2.0,62.0,273.019,270.35
58.0,LP,1.203,275.734,0.452,1.665,2.0,64.0,276.186,274.521
59.0,LP,0.206,277.894,0.421,0.628,2.0,66.0,278.315,277.687
60.0,LP,0.206,280.025,0.368,0.577,2.0,68.0,280.393,279.816
