trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,4.917,4.917,0.0,0.0,4.917,0.0
2.0,LP,2.312,8.736,0.549,2.865,2.0,2.0,9.285,6.42
3.0,LP,1.203,12.008,0.397,1.608,2.0,4.0,12.405,10.797
4.0,LP,7.65,,2.365,2.365,0.0,4.0,16.285,13.92
5.0,LP,4.253,,3.964,3.964,0.0,4.0,21.757,17.793
6.0,LP,0.206,23.474,0.587,0.797,2.0,6.0,24.061,23.264
7.0,LP,13.596,,6.126,6.126,0.0,6.0,31.7,25.574
8.0,LP,23.999,,4.272,4.272,0.0,6.0,37.476,33.204
9.0,LP,0.206,39.193,0.492,0.704,2.0,8.0,39.685,38.981
10.0,LP,23.999,,4.619,4.619,0.0,8.0,45.813,41.194
11.0,LP,1.203,48.528,0.429,1.634,2.0,10.0,48.957,47.323
12.0,LP,0.206,50.676,0.434,0.641,2.0,12.0,51.11,50.469
13.0,LP,4.253,56.88,0.421,4.688,2.0,14.0,57.301,52.613
14.0,LP,7.65,,3.485,3.485,0.0,14.0,62.292,58.807
15.0,LP,0.569,64.386,0.5,1.083,2.0,16.0,64.886,63.803
16.0,LP,1.203,67.613,0.463,1.673,2.0,18.0,68.076,66.403
17.0,LP,13.596,,4.587,4.587,0.0,18.0,74.165,69.578
18.0,LP,7.65,,2.648,2.648,0.0,18.0,78.317,75.669
19.0,LP,2.312,82.132,0.432,2.745,2.0,20.0,82.564,79.819
20.0,LP,2.312,86.4,0.445,2.768,2.0,22.0,86.845,84.077
21.0,LP,0.206,88.563,0.481,0.696,2.0,24.0,89.044,88.348
22.0,LP,0.206,90.769,0.412,0.632,2.0,26.0,91.181,90.549
23.0,LP,7.65,,1.904,1.904,0.0,26.0,94.597,92.693
24.0,LP,23.999,,5.326,5.326,0.0,26.0,101.429,96.103
25.0,LP,13.596,,4.837,4.837,0.0,26.0,107.773,102.936
26.0,LP,1.203,110.482,0.61,1.819,2.0,28.0,111.092,109.273
27.0,LP,1.203,113.808,0.365,1.574,2.0,30.0,114.173,112.599
28.0,LP,2.312,117.986,0.347,2.66,2.0,32.0,118.333,115.673
29.0,LP,23.999,,2.459,2.459,0.0,32.0,122.292,119.833
30.0,LP,2.312,126.119,0.422,2.738,2.0,34.0,126.541,123.803
31.0,LP,7.65,,4.585,4.585,0.0,34.0,132.629,128.044
32.0,LP,7.65,,4.37,4.37,0.0,34.0,138.509,134.139
