trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,13.604,0.744,14.347,2.0,2.0,14.348,0.001
2.0,LP,2.312,18.182,0.351,2.679,2.0,4.0,18.533,15.854
3.0,LP,1.203,21.258,0.322,1.531,2.0,6.0,21.58,20.049
4.0,LP,7.65,,2.339,2.339,0.0,6.0,25.427,23.088
5.0,LP,4.253,31.19,0.374,4.628,2.0,8.0,31.564,26.936
6.0,LP,0.206,33.288,0.413,0.627,2.0,10.0,33.701,33.074
7.0,LP,13.596,,5.224,5.224,0.0,10.0,40.427,35.203
8.0,LP,23.999,,8.525,8.525,0.0,10.0,50.466,41.941
9.0,LP,0.206,52.187,0.375,0.589,2.0,12.0,52.562,51.973
10.0,LP,23.999,,2.002,2.002,0.0,12.0,56.076,54.074
11.0,LP,1.203,58.797,0.356,1.568,2.0,14.0,59.153,57.585
12.0,LP,0.206,60.866,0.391,0.598,2.0,16.0,61.257,60.659
13.0,LP,4.253,,1.105,1.105,0.0,16.0,63.87,62.765
14.0,LP,7.65,,5.179,5.179,0.0,16.0,70.558,65.379
15.0,LP,0.569,72.649,0.393,0.968,2.0,18.0,73.042,72.074
16.0,LP,1.203,75.773,0.291,1.517,2.0,20.0,76.064,74.547
17.0,LP,13.596,,3.858,3.858,0.0,20.0,81.426,77.568
18.0,LP,7.65,,5.286,5.286,0.0,20.0,88.217,82.931
19.0,LP,2.312,92.04,0.41,2.726,2.0,22.0,92.45,89.724
20.0,LP,2.312,96.297,0.355,2.68,2.0,24.0,96.652,93.972
21.0,LP,0.206,98.369,0.367,0.575,2.0,26.0,98.736,98.161
22.0,LP,0.206,100.449,0.352,0.558,2.0,28.0,100.801,100.243
23.0,LP,7.65,,2.094,2.094,0.0,28.0,104.406,102.312
24.0,LP,23.999,,5.918,5.918,0.0,28.0,111.831,105.913
25.0,LP,13.596,,6.209,6.209,0.0,28.0,119.541,113.332
26.0,LP,1.203,122.265,0.383,1.606,2.0,30.0,122.648,121.042
27.0,LP,1.203,125.372,0.392,1.602,2.0,32.0,125.764,124.162
28.0,LP,2.312,129.59,0.388,2.707,2.0,34.0,129.978,127.271
29.0,LP,23.999,,6.687,6.687,0.0,34.0,138.17,131.483
30.0,LP,2.312,141.998,0.36,2.676,2.0,36.0,142.358,139.682
31.0,LP,7.65,,3.963,3.963,0.0,36.0,147.828,143.865
32.0,LP,7.65,156.987,0.075,7.726,2.0,38.0,157.062,149.336
33.0,LP,1.203,159.785,0.395,1.613,2.0,40.0,160.18,158.567
34.0,LP,4.253,165.956,0.328,4.586,2.0,42.0,166.284,161.698
35.0,LP,1.203,169.008,0.504,1.718,2.0,44.0,169.512,167.794
36.0,LP,23.999,,6.299,6.299,0.0,44.0,177.323,171.024
37.0,LP,0.569,179.403,0.283,0.858,2.0,46.0,179.686,178.828
38.0,LP,7.65,,7.449,7.449,0.0,46.0,188.64,181.191
39.0,LP,13.596,,5.02,5.02,0.0,46.0,195.162,190.142
40.0,LP,13.596,,7.236,7.236,0.0,46.0,203.913,196.677
41.0,LP,0.569,205.998,0.437,1.021,2.0,48.0,206.435,205.414
42.0,LP,23.999,,5.293,5.293,0.0,48.0,213.237,207.944
43.0,LP,4.253,219.001,0.315,4.577,2.0,50.0,219.316,214.739
44.0,LP,2.312,223.142,0.328,2.652,2.0,52.0,223.47,220.818
45.0,LP,0.569,225.564,0.386,0.967,2.0,54.0,225.95,224.983
46.0,LP,0.206,227.679,0.394,0.618,2.0,56.0,228.073,227.455
47.0,LP,1.203,230.792,0.354,1.571,2.0,58.0,231.146,229.575
48.0,LP,0.569,233.223,0.366,0.938,2.0,60.0,233.589,232.651
49.0,LP,4.253,,3.865,3.865,0.0,60.0,238.982,235.117
50.0,LP,0.569,241.077,0.393,0.97,2.0,62.0,241.47,240.5
51.0,LP,13.596,,4.713,4.713,0.0,62.0,247.693,242.98
52.0,LP,4.253,253.45,0.344,4.6,2.0,64.0,253.794,249.194
53.0,LP,4.253,259.561,0.386,4.643,2.0,66.0,259.947,255.304
54.0,LP,13.596,,4.142,4.142,0.0,66.0,265.595,261.453
55.0,LP,0.206,267.314,0.331,0.549,2.0,68.0,267.645,267.096
56.0,LP,0.569,269.724,0.353,0.923,2.0,70.0,270.077,269.154
57.0,LP,0.569,272.177,0.334,0.917,2.0,72.0,272.511,271.594
58.0,LP,2.312,276.338,0.349,2.668,2.0,74.0,276.687,274.019
59.0,LP,4.253,,4.123,4.123,0.0,74.0,282.317,278.194
60.0,LP,23.999,,4.482,4.482,0.0,74.0,288.299,283.817
61.0,LP,7.65,,4.22,4.22,0.0,74.0,294.034,289.814
62.0,LP,0.206,295.751,0.323,0.536,2.0,76.0,296.074,295.538
63.0,LP,2.312,299.909,0.297,2.615,2.0,78.0,300.206,297.591
64.0,LP,13.596,,5.007,5.007,0.0,78.0,306.722,301.715
65.0,LP,1.203,309.437,0.342,1.551,2.0,80.0,309.779,308.228
66.0,LP,0.206,311.513,0.37,0.589,2.0,82.0,311.883,311.294
67.0,LP,23.999,,2.023,2.023,0.0,82.0,315.415,313.392
68.0,LP,23.999,,3.727,3.727,0.0,82.0,320.648,316.921
69.0,LP,2.312,324.466,0.321,2.634,2.0,84.0,324.787,322.153
70.0,LP,4.253,,3.585,3.585,0.0,84.0,329.879,326.294
71.0,LP,1.203,332.609,0.356,1.574,2.0,86.0,332.965,331.391
72.0,LP,13.596,,4.217,4.217,0.0,86.0,338.69,334.473
73.0,LP,0.569,340.786,0.387,0.971,2.0,88.0,341.173,340.202
74.0,LP,2.312,344.998,0.309,2.631,2.0,90.0,345.307,342.676
75.0,LP,23.999,,4.876,4.876,0.0,90.0,351.687,346.811
76.0,LP,23.999,,3.742,3.742,0.0,90.0,356.933,353.191
77.0,LP,13.596,,4.03,4.03,0.0,90.0,362.467,358.437
78.0,LP,23.999,,4.116,4.116,0.0,90.0,368.083,363.967
79.0,LP,0.206,369.816,0.311,0.529,2.0,92.0,370.127,369.598
80.0,LP,4.253,375.905,0.374,4.643,2.0,94.0,376.279,371.636
81.0,LP,0.569,378.373,0.314,0.899,2.0,96.0,378.687,377.788
82.0,LP,23.999,,3.516,3.516,0.0,96.0,383.718,380.202
83.0,LP,7.65,,3.488,3.488,0.0,96.0,388.721,385.233
84.0,LP,23.999,,3.661,3.661,0.0,96.0,393.889,390.228
85.0,LP,1.203,396.607,0.393,1.607,2.0,98.0,397.0,395.393
86.0,LP,2.312,400.819,0.329,2.646,2.0,100.0,401.148,398.502
87.0,LP,0.569,403.25,0.354,0.936,2.0,102.0,403.604,402.668
88.0,LP,7.65,,3.885,3.885,0.0,102.0,409.0,405.115
89.0,LP,2.312,412.835,0.318,2.64,2.0,104.0,413.153,410.513
90.0,LP,13.596,,3.59,3.59,0.0,104.0,418.265,414.675
91.0,LP,4.253,,3.526,3.526,0.0,104.0,423.295,419.769
92.0,LP,2.312,427.114,0.383,2.696,2.0,106.0,427.497,424.801
93.0,LP,0.206,429.227,0.322,0.537,2.0,108.0,429.549,429.012
94.0,LP,0.569,431.625,0.383,0.954,2.0,110.0,432.008,431.054
95.0,LP,0.206,433.725,0.361,0.576,2.0,112.0,434.086,433.51
96.0,LP,2.312,,1.284,1.284,0.0,112.0,436.875,435.591
97.0,LP,2.312,440.703,0.342,2.656,2.0,114.0,441.045,438.389
98.0,LP,7.65,,2.886,2.886,0.0,114.0,445.438,442.552
99.0,LP,13.596,,1.624,1.624,0.0,114.0,448.565,446.941
100.0,LP,7.65,,3.816,3.816,0.0,114.0,453.897,450.081
101.0,LP,0.569,455.99,0.539,1.122,2.0,116.0,456.529,455.407
102.0,LP,1.203,459.237,0.358,1.564,2.0,118.0,459.595,458.031
103.0,LP,1.203,462.304,0.345,1.549,2.0,120.0,462.649,461.1
104.0,LP,23.999,,2.759,2.759,0.0,120.0,466.909,464.15
105.0,LP,4.253,,2.959,2.959,0.0,120.0,471.37,468.411
106.0,LP,7.65,,3.758,3.758,0.0,120.0,476.635,472.877
107.0,LP,1.203,479.347,0.36,1.569,2.0,122.0,479.707,478.138
108.0,LP,0.569,481.785,0.289,0.867,2.0,124.0,482.074,481.207
109.0,LP,13.596,,3.791,3.791,0.0,124.0,487.367,483.576
110.0,LP,0.206,489.097,0.401,0.618,2.0,126.0,489.498,488.88
111.0,LP,13.596,,4.653,4.653,0.0,126.0,495.666,491.013
112.0,LP,2.312,499.496,0.356,2.679,2.0,128.0,499.852,497.173
113.0,LP,1.203,502.559,0.314,1.521,2.0,130.0,502.873,501.352
114.0,LP,7.65,,5.876,5.876,0.0,130.0,510.26,504.384
115.0,LP,4.253,,4.123,4.123,0.0,130.0,515.884,511.761
116.0,LP,4.253,521.656,0.342,4.604,2.0,132.0,521.998,517.394
117.0,LP,13.596,,2.575,2.575,0.0,132.0,526.077,523.502
118.0,LP,13.596,,5.658,5.658,0.0,132.0,533.24,527.582
119.0,LP,7.65,,5.525,5.525,0.0,132.0,540.267,534.742
120.0,LP,7.65,,4.284,4.284,0.0,132.0,546.054,541.77
121.0,LP,0.206,547.769,0.394,0.604,2.0,134.0,548.163,547.559
122.0,LP,1.203,550.879,0.359,1.574,2.0,136.0,551.238,549.664
123.0,LP,4.253,,3.22,3.22,0.0,136.0,555.981,552.761
124.0,LP,0.206,557.705,0.369,0.584,2.0,138.0,558.074,557.49
125.0,LP,7.65,,2.779,2.779,0.0,138.0,562.358,559.579
126.0,LP,2.312,,1.178,1.178,0.0,138.0,565.048,563.87
127.0,LP,1.203,567.765,0.383,1.589,2.0,140.0,568.148,566.559
128.0,LP,7.65,,4.625,4.625,0.0,140.0,574.288,569.663
129.0,LP,7.65,,2.586,2.586,0.0,140.0,578.377,575.791
130.0,LP,13.596,,3.667,3.667,0.0,140.0,583.557,579.89
131.0,LP,1.203,586.283,0.333,1.55,2.0,142.0,586.616,585.066
132.0,LP,23.999,,2.268,2.268,0.0,142.0,590.386,588.118
133.0,LP,0.569,592.477,0.367,0.949,2.0,144.0,592.844,591.895
134.0,LP,4.253,598.606,0.389,4.642,2.0,146.0,598.995,594.353
1.0,HP,7.5,,6.382,6.382,0.0,146.0,6.382,0.0
2.0,HP,10.5,,6.518,6.518,0.0,146.0,14.411,7.893
3.0,HP,4.5,20.417,0.376,4.878,2.0,148.0,20.793,15.915
4.0,HP,9.0,,7.154,7.154,0.0,148.0,29.452,22.298
5.0,HP,12.0,42.957,0.364,12.365,2.0,150.0,43.321,30.956
6.0,HP,9.0,,4.985,4.985,0.0,150.0,49.811,44.826
7.0,HP,9.0,60.323,0.413,9.415,2.0,152.0,60.736,51.321
8.0,HP,3.0,65.243,0.39,3.395,2.0,154.0,65.633,62.238
9.0,HP,12.0,79.142,0.367,12.374,2.0,156.0,79.509,67.135
10.0,HP,6.0,87.026,0.331,6.345,2.0,158.0,87.357,81.012
11.0,HP,10.5,99.359,0.371,10.872,2.0,160.0,99.73,88.858
12.0,HP,7.5,108.74,0.383,7.884,2.0,162.0,109.123,101.239
13.0,HP,3.0,113.646,0.405,3.412,2.0,164.0,114.051,110.639
14.0,HP,1.5,117.067,0.342,1.85,2.0,166.0,117.409,115.559
15.0,HP,7.5,,4.583,4.583,0.0,166.0,123.498,118.915
16.0,HP,7.5,,5.081,5.081,0.0,166.0,130.081,125.0
17.0,HP,1.5,133.102,0.414,1.926,2.0,168.0,133.516,131.59
18.0,HP,6.0,,5.284,5.284,0.0,168.0,140.301,135.017
19.0,HP,7.5,149.324,0.445,7.959,2.0,170.0,149.769,141.81
20.0,HP,12.0,163.272,0.356,12.357,2.0,172.0,163.628,151.271
21.0,HP,3.0,168.139,0.482,3.493,2.0,174.0,168.621,165.128
22.0,HP,3.0,173.13,0.422,3.43,2.0,176.0,173.552,170.122
23.0,HP,6.0,181.064,0.367,6.377,2.0,178.0,181.431,175.054
24.0,HP,3.0,185.943,0.361,3.365,2.0,180.0,186.304,182.939
25.0,HP,9.0,196.818,0.334,9.343,2.0,182.0,197.152,187.809
26.0,HP,7.5,206.161,0.384,7.885,2.0,184.0,206.545,198.66
27.0,HP,9.0,217.061,0.384,9.393,2.0,186.0,217.445,208.052
28.0,HP,6.0,224.957,0.348,6.355,2.0,188.0,225.305,218.95
29.0,HP,1.5,228.308,0.421,1.921,2.0,190.0,228.729,226.808
30.0,HP,4.5,234.746,0.384,4.89,2.0,192.0,235.13,230.24
31.0,HP,6.0,242.646,0.36,6.371,2.0,194.0,243.006,236.635
32.0,HP,9.0,253.52,0.462,9.47,2.0,196.0,253.982,244.512
33.0,HP,10.5,,8.627,8.627,0.0,196.0,264.113,255.486
34.0,HP,3.0,268.635,0.357,3.363,2.0,198.0,268.992,265.629
35.0,HP,10.5,,8.908,8.908,0.0,198.0,279.401,270.493
36.0,HP,12.0,,10.225,10.225,0.0,198.0,291.138,280.913
37.0,HP,10.5,303.14,0.368,10.869,2.0,200.0,303.508,292.639
38.0,HP,6.0,311.018,0.342,6.348,2.0,202.0,311.36,305.012
39.0,HP,12.0,,8.148,8.148,0.0,202.0,321.02,312.872
40.0,HP,1.5,324.04,0.548,2.056,2.0,204.0,324.588,322.532
41.0,HP,9.0,,6.278,6.278,0.0,204.0,332.376,326.098
42.0,HP,1.5,335.385,0.435,1.939,2.0,206.0,335.82,333.881
43.0,HP,12.0,349.342,0.378,12.385,2.0,208.0,349.72,337.335
44.0,HP,7.5,,7.435,7.435,0.0,208.0,358.657,351.222
45.0,HP,4.5,364.683,0.381,4.89,2.0,210.0,365.064,360.174
46.0,HP,4.5,371.082,0.359,4.863,2.0,212.0,371.441,366.578
47.0,HP,7.5,380.449,0.338,7.838,2.0,214.0,380.787,372.949
48.0,HP,6.0,388.31,0.35,6.362,2.0,216.0,388.66,382.298
49.0,HP,6.0,396.187,0.404,6.415,2.0,218.0,396.591,390.176
50.0,HP,4.5,402.607,0.414,4.918,2.0,220.0,403.021,398.103
51.0,HP,3.0,407.538,0.431,3.441,2.0,222.0,407.969,404.528
52.0,HP,4.5,413.99,0.428,4.943,2.0,224.0,414.418,409.475
53.0,HP,1.5,417.429,0.448,1.957,2.0,226.0,417.877,415.92
54.0,HP,3.0,422.402,0.351,3.362,2.0,228.0,422.753,419.391
55.0,HP,7.5,431.774,0.404,7.914,2.0,230.0,432.178,424.264
56.0,HP,3.0,436.703,0.388,3.401,2.0,232.0,437.091,433.69
57.0,HP,9.0,,8.476,8.476,0.0,232.0,447.079,438.603
58.0,HP,4.5,453.104,0.505,5.015,2.0,234.0,453.609,448.594
59.0,HP,10.5,,2.253,2.253,0.0,234.0,457.37,455.117
60.0,HP,10.5,469.393,0.349,10.857,2.0,236.0,469.742,458.885
61.0,HP,1.5,472.75,0.468,1.975,2.0,238.0,473.218,471.243
62.0,HP,1.5,476.222,0.453,1.954,2.0,240.0,476.675,474.721
63.0,HP,10.5,,1.769,1.769,0.0,240.0,479.954,478.185
64.0,HP,9.0,490.48,0.362,9.376,2.0,242.0,490.842,481.466
65.0,HP,12.0,,9.462,9.462,0.0,242.0,501.813,492.351
66.0,HP,12.0,,1.287,1.287,0.0,242.0,504.601,503.314
67.0,HP,4.5,510.611,0.423,4.923,2.0,244.0,511.034,506.111
68.0,HP,12.0,,10.808,10.808,0.0,244.0,523.343,512.535
69.0,HP,9.0,533.85,0.325,9.327,2.0,246.0,534.175,524.848
70.0,HP,6.0,541.7,0.427,6.438,2.0,248.0,542.127,535.689
71.0,HP,6.0,549.636,0.393,6.397,2.0,250.0,550.029,543.632
72.0,HP,4.5,556.038,0.585,5.088,2.0,252.0,556.623,551.535
73.0,HP,12.0,,2.278,2.278,0.0,252.0,560.415,558.137
74.0,HP,1.5,563.432,0.422,1.926,2.0,254.0,563.854,561.928
75.0,HP,4.5,569.88,0.41,4.926,2.0,256.0,570.29,565.364
76.0,HP,4.5,576.293,0.44,4.941,2.0,258.0,576.733,571.792
77.0,HP,7.5,,4.663,4.663,0.0,258.0,582.9,578.237
78.0,HP,6.0,590.413,0.433,6.44,2.0,260.0,590.846,584.406
79.0,HP,1.5,593.853,0.49,1.991,2.0,262.0,594.343,592.352
80.0,HP,3.0,598.853,0.472,3.476,2.0,264.0,599.325,595.849
