trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,12.722,12.722,0.0,0.0,12.722,0.0
2.0,LP,4.253,,3.611,3.611,0.0,0.0,17.835,14.224
3.0,LP,1.203,20.544,0.37,1.575,2.0,2.0,20.914,19.339
4.0,LP,23.999,,3.553,3.553,0.0,2.0,25.967,22.414
5.0,LP,7.65,35.124,0.426,8.082,2.0,4.0,35.55,27.468
6.0,LP,4.253,41.308,0.301,4.556,2.0,6.0,41.609,37.053
7.0,LP,0.569,43.684,0.338,0.909,2.0,8.0,44.022,43.113
8.0,LP,0.569,46.093,0.344,0.913,2.0,10.0,46.437,45.524
9.0,LP,23.999,,4.223,4.223,0.0,10.0,52.161,47.938
10.0,LP,23.999,,8.087,8.087,0.0,10.0,61.75,53.663
11.0,LP,13.596,,7.105,7.105,0.0,10.0,70.358,63.253
12.0,LP,2.312,74.175,0.438,2.754,2.0,12.0,74.613,71.859
13.0,LP,7.65,83.769,0.339,7.993,2.0,14.0,84.108,76.115
14.0,LP,1.203,86.814,0.477,1.681,2.0,16.0,87.291,85.61
15.0,LP,4.253,93.049,0.338,4.593,2.0,18.0,93.387,88.794
16.0,LP,13.596,108.488,0.359,13.958,2.0,20.0,108.847,94.889
17.0,LP,1.203,111.553,0.409,1.614,2.0,22.0,111.962,110.348
18.0,LP,7.65,121.114,0.361,8.011,2.0,24.0,121.475,113.464
19.0,LP,7.65,130.633,0.338,7.992,2.0,26.0,130.971,122.979
20.0,LP,13.596,146.073,0.331,13.931,2.0,28.0,146.404,132.473
21.0,LP,4.253,,1.206,1.206,0.0,28.0,149.113,147.907
22.0,LP,23.999,,14.953,14.953,0.0,28.0,165.567,150.614
23.0,LP,0.206,167.281,0.467,0.678,2.0,30.0,167.748,167.07
24.0,LP,23.999,,0.68,0.68,0.0,30.0,169.93,169.25
25.0,LP,1.203,172.64,0.399,1.604,2.0,32.0,173.039,171.435
26.0,LP,1.203,175.745,0.342,1.546,2.0,34.0,176.087,174.541
27.0,LP,2.312,179.905,0.337,2.652,2.0,36.0,180.242,177.59
28.0,LP,0.206,181.955,0.431,0.641,2.0,38.0,182.386,181.745
29.0,LP,2.312,186.205,0.336,2.651,2.0,40.0,186.541,183.89
30.0,LP,13.596,,11.96,11.96,0.0,40.0,200.005,188.045
31.0,LP,23.999,,12.395,12.395,0.0,40.0,213.904,201.509
32.0,LP,2.312,217.719,0.443,2.758,2.0,42.0,218.162,215.404
33.0,LP,4.253,223.919,0.285,4.54,2.0,44.0,224.204,219.664
34.0,LP,0.206,225.919,0.39,0.6,2.0,46.0,226.309,225.709
35.0,LP,4.253,232.068,0.305,4.559,2.0,48.0,232.373,227.814
36.0,LP,7.65,241.525,0.424,8.076,2.0,50.0,241.949,233.873
37.0,LP,0.206,243.66,0.394,0.604,2.0,52.0,244.054,243.45
38.0,LP,13.596,,7.458,7.458,0.0,52.0,253.013,245.555
39.0,LP,13.596,268.115,0.396,13.996,2.0,54.0,268.511,254.515
40.0,LP,0.206,270.225,0.382,0.592,2.0,56.0,270.607,270.015
41.0,LP,7.65,279.765,0.405,8.061,2.0,58.0,280.17,272.109
42.0,LP,2.312,283.989,0.443,2.758,2.0,60.0,284.432,281.674
43.0,LP,0.569,286.504,0.463,1.033,2.0,62.0,286.967,285.934
44.0,LP,0.206,288.679,0.404,0.614,2.0,64.0,289.083,288.469
45.0,LP,1.203,291.789,0.299,1.504,2.0,66.0,292.088,290.584
46.0,LP,13.596,,8.055,8.055,0.0,66.0,301.644,293.589
47.0,LP,7.65,,0.386,0.386,0.0,66.0,303.531,303.145
48.0,LP,23.999,,11.079,11.079,0.0,66.0,316.114,305.035
49.0,LP,0.569,318.184,0.437,1.006,2.0,68.0,318.621,317.615
50.0,LP,1.203,321.33,0.387,1.592,2.0,70.0,321.717,320.125
51.0,LP,0.569,323.789,0.345,0.915,2.0,72.0,324.134,323.219
52.0,LP,7.65,333.292,0.432,8.086,2.0,74.0,333.724,325.638
53.0,LP,0.569,335.797,0.395,0.965,2.0,76.0,336.192,335.227
54.0,LP,2.312,340.012,0.406,2.721,2.0,78.0,340.418,337.697
55.0,LP,23.999,,15.962,15.962,0.0,78.0,357.884,341.922
56.0,LP,4.253,363.641,0.377,4.631,2.0,80.0,364.018,359.387
57.0,LP,2.312,367.837,0.378,2.694,2.0,82.0,368.215,365.521
58.0,LP,1.203,370.921,0.504,1.709,2.0,84.0,371.425,369.716
59.0,LP,0.206,373.136,0.488,0.698,2.0,86.0,373.624,372.926
60.0,LP,0.206,375.335,0.407,0.616,2.0,88.0,375.742,375.126
61.0,LP,0.569,377.816,0.385,0.955,2.0,90.0,378.201,377.246
62.0,LP,13.596,393.3,0.375,13.974,2.0,92.0,393.675,379.701
63.0,LP,0.569,395.75,0.425,0.995,2.0,94.0,396.175,395.18
64.0,LP,4.253,401.931,0.343,4.598,2.0,96.0,402.274,397.676
65.0,LP,4.253,408.03,0.415,4.669,2.0,98.0,408.445,403.776
66.0,LP,0.569,410.517,1.399,1.969,2.0,100.0,411.916,409.947
67.0,LP,0.206,413.628,0.418,0.628,2.0,102.0,414.046,413.418
68.0,LP,4.253,419.802,1.094,5.348,2.0,104.0,420.896,415.548
69.0,LP,23.999,,10.192,10.192,0.0,104.0,432.589,422.397
70.0,LP,23.999,,6.621,6.621,0.0,104.0,440.712,434.091
71.0,LP,0.206,442.427,0.617,0.827,2.0,106.0,443.044,442.217
72.0,LP,13.596,,7.382,7.382,0.0,106.0,451.929,444.547
73.0,LP,0.206,453.642,0.457,0.668,2.0,108.0,454.099,453.431
74.0,LP,7.65,,5.143,5.143,0.0,108.0,460.744,455.601
75.0,LP,7.65,469.901,0.48,8.135,2.0,110.0,470.381,462.246
76.0,LP,0.206,472.091,0.411,0.622,2.0,112.0,472.502,471.88
77.0,LP,1.203,475.211,0.463,1.668,2.0,114.0,475.674,474.006
78.0,LP,1.203,478.381,0.436,1.641,2.0,116.0,478.817,477.176
79.0,LP,4.253,484.575,0.428,4.683,2.0,118.0,485.003,480.32
80.0,LP,1.203,487.711,0.515,1.72,2.0,120.0,488.226,486.506
81.0,LP,0.206,489.941,0.386,0.596,2.0,122.0,490.327,489.731
82.0,LP,0.206,492.04,0.389,0.598,2.0,124.0,492.429,491.831
83.0,LP,2.312,496.243,0.411,2.724,2.0,126.0,496.654,493.93
84.0,LP,2.312,500.472,0.635,2.95,2.0,128.0,501.107,498.157
85.0,LP,0.569,503.182,0.458,1.028,2.0,130.0,503.64,502.612
86.0,LP,1.203,506.347,0.386,1.592,2.0,132.0,506.733,505.141
87.0,LP,0.569,508.807,0.398,0.968,2.0,134.0,509.205,508.237
88.0,LP,4.253,514.962,0.423,4.678,2.0,136.0,515.385,510.707
89.0,LP,13.596,,8.209,8.209,0.0,136.0,525.095,516.886
90.0,LP,4.253,530.851,0.44,4.695,2.0,138.0,531.291,526.596
91.0,LP,4.253,537.046,0.522,4.776,2.0,140.0,537.568,532.792
