trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,8.675,8.675,0.0,0.0,8.675,0.0
2.0,LP,4.253,14.438,0.372,4.63,2.0,2.0,14.81,10.18
3.0,LP,1.203,17.514,0.363,1.567,2.0,4.0,17.877,16.31
4.0,LP,23.999,,3.967,3.967,0.0,4.0,23.345,19.378
5.0,LP,7.65,,3.729,3.729,0.0,4.0,28.575,24.846
6.0,LP,4.253,34.339,0.028,4.283,2.0,6.0,34.367,30.084
7.0,LP,0.569,36.453,0.383,0.955,2.0,8.0,36.836,35.881
8.0,LP,0.569,38.914,0.333,0.902,2.0,10.0,39.247,38.345
9.0,LP,23.999,,3.121,3.121,0.0,10.0,43.869,40.748
10.0,LP,23.999,,3.049,3.049,0.0,10.0,48.424,45.375
11.0,LP,13.596,,2.915,2.915,0.0,10.0,52.847,49.932
12.0,LP,2.312,56.673,0.345,2.668,2.0,12.0,57.018,54.35
13.0,LP,7.65,,3.882,3.882,0.0,12.0,62.402,58.52
14.0,LP,1.203,65.12,0.329,1.532,2.0,14.0,65.449,63.917
15.0,LP,4.253,,3.278,3.278,0.0,14.0,70.229,66.951
16.0,LP,13.596,,2.944,2.944,0.0,14.0,74.674,71.73
17.0,LP,1.203,77.388,0.353,1.557,2.0,16.0,77.741,76.184
18.0,LP,7.65,,2.57,2.57,0.0,16.0,81.825,79.255
19.0,LP,7.65,,2.058,2.058,0.0,16.0,85.388,83.33
20.0,LP,13.596,,2.537,2.537,0.0,16.0,89.427,86.89
21.0,LP,4.253,,2.648,2.648,0.0,16.0,93.589,90.941
22.0,LP,23.999,,3.165,3.165,0.0,16.0,98.265,95.1
23.0,LP,0.206,99.974,0.443,0.651,2.0,18.0,100.417,99.766
24.0,LP,23.999,,2.617,2.617,0.0,18.0,104.535,101.918
25.0,LP,1.203,107.253,0.319,1.525,2.0,20.0,107.572,106.047
26.0,LP,1.203,110.286,0.345,1.557,2.0,22.0,110.631,109.074
27.0,LP,2.312,114.446,0.307,2.621,2.0,24.0,114.753,112.132
