trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,16.261,16.261,0.0,0.0,16.261,0.0
2.0,LP,4.253,22.028,0.358,4.622,2.0,2.0,22.386,17.764
3.0,LP,1.203,25.101,0.419,1.632,2.0,4.0,25.52,23.888
4.0,LP,23.999,,5.727,5.727,0.0,4.0,32.751,27.024
5.0,LP,7.65,41.927,0.547,8.212,2.0,6.0,42.474,34.262
6.0,LP,4.253,48.242,0.549,4.816,2.0,8.0,48.791,43.975
7.0,LP,0.569,50.877,0.554,1.136,2.0,10.0,51.431,50.295
8.0,LP,0.569,53.503,0.63,1.2,2.0,12.0,54.133,52.933
9.0,LP,23.999,,8.068,8.068,0.0,12.0,63.712,55.644
10.0,LP,23.999,,9.164,9.164,0.0,12.0,74.383,65.219
11.0,LP,13.596,,11.967,11.967,0.0,12.0,87.863,75.896
12.0,LP,2.312,91.699,0.356,2.683,2.0,14.0,92.055,89.372
13.0,LP,7.65,101.227,0.392,8.051,2.0,16.0,101.619,93.568
14.0,LP,1.203,104.334,1.273,2.478,2.0,18.0,105.607,103.129
15.0,LP,4.253,111.375,0.406,4.673,2.0,20.0,111.781,107.108
16.0,LP,13.596,,11.135,11.135,0.0,20.0,124.42,113.285
17.0,LP,1.203,127.135,0.461,1.669,2.0,22.0,127.596,125.927
18.0,LP,7.65,136.769,0.423,8.085,2.0,24.0,137.192,129.107
19.0,LP,7.65,146.359,0.418,8.079,2.0,26.0,146.777,138.698
20.0,LP,13.596,161.893,0.357,13.967,2.0,28.0,162.25,148.283
21.0,LP,4.253,168.006,0.424,4.68,2.0,30.0,168.43,163.75
22.0,LP,23.999,,22.895,22.895,0.0,30.0,192.826,169.931
23.0,LP,0.206,194.553,0.453,0.673,2.0,32.0,195.006,194.333
24.0,LP,23.999,,5.73,5.73,0.0,32.0,202.244,196.514
25.0,LP,1.203,204.952,0.498,1.704,2.0,34.0,205.45,203.746
26.0,LP,1.203,208.164,0.58,1.789,2.0,36.0,208.744,206.955
27.0,LP,2.312,212.569,0.508,2.831,2.0,38.0,213.077,210.246
28.0,LP,0.206,214.807,0.523,0.742,2.0,40.0,215.33,214.588
29.0,LP,2.312,219.159,0.366,2.684,2.0,42.0,219.525,216.841
30.0,LP,13.596,,6.849,6.849,0.0,42.0,227.877,221.028
31.0,LP,23.999,,4.759,4.759,0.0,42.0,234.148,229.389
32.0,LP,2.312,237.97,0.472,2.788,2.0,44.0,238.442,235.654
33.0,LP,4.253,244.21,0.498,4.764,2.0,46.0,244.708,239.944
34.0,LP,0.206,246.436,0.477,0.697,2.0,48.0,246.913,246.216
35.0,LP,4.253,252.67,0.567,4.821,2.0,50.0,253.237,248.416
36.0,LP,7.65,,6.523,6.523,0.0,50.0,261.273,254.75
37.0,LP,0.206,262.987,0.623,0.829,2.0,52.0,263.61,262.781
38.0,LP,13.596,,6.786,6.786,0.0,52.0,271.904,265.118
39.0,LP,13.596,,6.527,6.527,0.0,52.0,279.933,273.406
40.0,LP,0.206,281.661,0.642,0.862,2.0,54.0,282.303,281.441
41.0,LP,7.65,,7.249,7.249,0.0,54.0,291.055,283.806
42.0,LP,2.312,294.88,0.51,2.83,2.0,56.0,295.39,292.56
43.0,LP,0.569,297.486,0.569,1.151,2.0,58.0,298.055,296.904
44.0,LP,0.206,299.767,0.447,0.654,2.0,60.0,300.214,299.56
45.0,LP,1.203,302.943,0.648,1.864,2.0,62.0,303.591,301.727
46.0,LP,13.596,,4.914,4.914,0.0,62.0,310.011,305.097
47.0,LP,7.65,,4.967,4.967,0.0,62.0,316.484,311.517
48.0,LP,23.999,,6.573,6.573,0.0,62.0,324.56,317.987
49.0,LP,0.569,326.653,0.451,1.034,2.0,64.0,327.104,326.07
50.0,LP,1.203,329.822,0.495,1.699,2.0,66.0,330.317,328.618
51.0,LP,0.569,332.391,0.476,1.045,2.0,68.0,332.867,331.822
52.0,LP,7.65,,5.335,5.335,0.0,68.0,339.707,334.372
53.0,LP,0.569,341.781,0.584,1.154,2.0,70.0,342.365,341.211
54.0,LP,2.312,346.196,0.4,2.721,2.0,72.0,346.596,343.875
55.0,LP,23.999,,6.061,6.061,0.0,72.0,354.168,348.107
56.0,LP,4.253,359.932,0.601,4.864,2.0,74.0,360.533,355.669
57.0,LP,2.312,364.363,0.466,2.784,2.0,76.0,364.829,362.045
58.0,LP,1.203,367.552,0.429,1.641,2.0,78.0,367.981,366.34
59.0,LP,0.206,369.714,0.372,0.591,2.0,80.0,370.086,369.495
60.0,LP,0.206,371.818,0.401,0.621,2.0,82.0,372.219,371.598
61.0,LP,0.569,374.295,0.396,0.967,2.0,84.0,374.691,373.724
62.0,LP,13.596,,6.322,6.322,0.0,84.0,382.518,376.196
63.0,LP,0.569,384.602,0.422,0.991,2.0,86.0,385.024,384.033
64.0,LP,4.253,390.79,0.393,4.656,2.0,88.0,391.183,386.527
65.0,LP,4.253,396.951,0.384,4.64,2.0,90.0,397.335,392.695
66.0,LP,0.569,399.424,0.564,1.142,2.0,92.0,399.988,398.846
67.0,LP,0.206,401.701,0.514,0.721,2.0,94.0,402.215,401.494
68.0,LP,4.253,407.98,0.471,4.736,2.0,96.0,408.451,403.715
69.0,LP,23.999,,6.167,6.167,0.0,96.0,416.132,409.965
70.0,LP,23.999,,9.521,9.521,0.0,96.0,427.163,417.642
71.0,LP,0.206,428.882,0.418,0.629,2.0,98.0,429.3,428.671
72.0,LP,13.596,,5.733,5.733,0.0,98.0,436.55,430.817
73.0,LP,0.206,438.27,0.466,0.673,2.0,100.0,438.736,438.063
74.0,LP,7.65,,5.089,5.089,0.0,100.0,445.33,440.241
75.0,LP,7.65,,5.205,5.205,0.0,100.0,452.043,446.838
76.0,LP,0.206,453.769,0.524,0.744,2.0,102.0,454.293,453.549
77.0,LP,1.203,457.021,0.406,1.621,2.0,104.0,457.427,455.806
78.0,LP,1.203,460.136,0.422,1.626,2.0,106.0,460.558,458.932
79.0,LP,4.253,466.322,0.44,4.695,2.0,108.0,466.762,462.067
80.0,LP,1.203,469.475,0.486,1.697,2.0,110.0,469.961,468.264
81.0,LP,0.206,471.683,0.503,0.725,2.0,112.0,472.186,471.461
82.0,LP,0.206,473.921,0.625,0.845,2.0,114.0,474.546,473.701
83.0,LP,2.312,478.377,0.396,2.715,2.0,116.0,478.773,476.058
84.0,LP,2.312,482.604,0.372,2.697,2.0,118.0,482.976,480.279
85.0,LP,0.569,485.06,0.464,1.047,2.0,120.0,485.524,484.477
86.0,LP,1.203,488.251,0.379,1.592,2.0,122.0,488.63,487.038
87.0,LP,0.569,490.715,0.401,0.981,2.0,124.0,491.116,490.135
88.0,LP,4.253,496.875,0.443,4.702,2.0,126.0,497.318,492.616
89.0,LP,13.596,,8.334,8.334,0.0,126.0,507.157,498.823
90.0,LP,4.253,512.917,1.435,5.693,2.0,128.0,514.352,508.659
91.0,LP,4.253,520.115,0.526,4.781,2.0,130.0,520.641,515.86
92.0,LP,0.206,522.372,1.132,1.352,2.0,132.0,523.504,522.152
93.0,LP,23.999,,6.79,6.79,0.0,132.0,531.798,525.008
94.0,LP,1.203,534.513,0.375,1.587,2.0,134.0,534.888,533.301
95.0,LP,23.999,,10.118,10.118,0.0,134.0,546.511,536.393
96.0,LP,0.569,548.605,0.432,1.013,2.0,136.0,549.037,548.024
97.0,LP,0.569,551.121,0.389,0.965,2.0,138.0,551.51,550.545
98.0,LP,23.999,,7.578,7.578,0.0,138.0,560.602,553.024
99.0,LP,13.596,,6.441,6.441,0.0,138.0,568.553,562.112
100.0,LP,0.569,570.647,0.512,1.086,2.0,140.0,571.159,570.073
101.0,LP,2.312,574.979,0.373,2.692,2.0,142.0,575.352,572.66
102.0,LP,13.596,,6.859,6.859,0.0,142.0,583.724,576.865
103.0,LP,7.65,,5.605,5.605,0.0,142.0,590.832,585.227
104.0,LP,4.253,596.602,0.485,4.745,2.0,144.0,597.087,592.342
1.0,HP,9.0,,3.385,3.385,0.0,144.0,3.385,0.0
2.0,HP,10.5,,7.189,7.189,0.0,144.0,12.076,4.887
3.0,HP,3.0,16.592,0.388,3.397,2.0,146.0,16.98,13.583
4.0,HP,4.5,23.007,0.364,4.873,2.0,148.0,23.371,18.498
5.0,HP,3.0,27.896,0.515,3.525,2.0,150.0,28.411,24.886
6.0,HP,12.0,,7.246,7.246,0.0,150.0,37.164,29.918
7.0,HP,10.5,,5.377,5.377,0.0,150.0,44.042,38.665
8.0,HP,10.5,,9.196,9.196,0.0,150.0,54.74,45.544
9.0,HP,12.0,,5.338,5.338,0.0,150.0,61.581,56.243
10.0,HP,6.0,69.091,0.392,6.397,2.0,152.0,69.483,63.086
11.0,HP,12.0,,11.093,11.093,0.0,152.0,82.077,70.984
12.0,HP,9.0,92.6,0.381,9.395,2.0,154.0,92.981,83.586
13.0,HP,1.5,95.999,0.49,1.997,2.0,156.0,96.489,94.492
14.0,HP,6.0,104.001,0.388,6.391,2.0,158.0,104.389,97.998
15.0,HP,6.0,111.907,0.4,6.412,2.0,160.0,112.307,105.895
16.0,HP,10.5,124.325,0.594,11.101,2.0,162.0,124.919,113.818
17.0,HP,7.5,133.928,0.448,7.958,2.0,164.0,134.376,126.418
18.0,HP,1.5,137.392,0.468,1.98,2.0,166.0,137.86,135.88
19.0,HP,4.5,143.876,0.403,4.91,2.0,168.0,144.279,139.369
20.0,HP,4.5,150.287,0.587,5.088,2.0,170.0,150.874,145.786
21.0,HP,6.0,158.381,0.407,6.41,2.0,172.0,158.788,152.378
22.0,HP,7.5,167.807,0.372,7.885,2.0,174.0,168.179,160.294
23.0,HP,7.5,177.199,0.439,7.952,2.0,176.0,177.638,169.686
24.0,HP,9.0,188.149,0.387,9.396,2.0,178.0,188.536,179.14
25.0,HP,12.0,202.051,0.427,12.437,2.0,180.0,202.478,190.041
26.0,HP,12.0,216.005,0.449,12.463,2.0,182.0,216.454,203.991
27.0,HP,3.0,220.96,0.651,3.656,2.0,184.0,221.611,217.955
28.0,HP,7.5,230.629,0.634,8.15,2.0,186.0,231.263,223.113
29.0,HP,6.0,238.785,0.382,6.395,2.0,188.0,239.167,232.772
30.0,HP,4.5,245.185,0.41,4.923,2.0,190.0,245.595,240.672
31.0,HP,9.0,256.107,0.577,9.576,2.0,192.0,256.684,247.108
32.0,HP,7.5,265.703,0.43,7.945,2.0,194.0,266.133,258.188
33.0,HP,3.0,270.663,0.461,3.478,2.0,196.0,271.124,267.646
34.0,HP,3.0,275.647,0.336,3.347,2.0,198.0,275.983,272.636
35.0,HP,9.0,286.509,0.534,9.546,2.0,200.0,287.043,277.497
36.0,HP,9.0,297.56,0.6,9.602,2.0,202.0,298.16,288.558
37.0,HP,3.0,302.667,0.354,3.354,2.0,204.0,303.021,299.667
38.0,HP,10.5,315.041,0.483,10.991,2.0,206.0,315.524,304.533
39.0,HP,9.0,326.035,0.668,9.673,2.0,208.0,326.703,317.03
40.0,HP,4.5,332.712,0.447,4.949,2.0,210.0,333.159,328.21
41.0,HP,10.5,345.176,0.479,10.983,2.0,212.0,345.655,334.672
42.0,HP,1.5,348.668,0.604,2.117,2.0,214.0,349.272,347.155
43.0,HP,9.0,359.795,0.355,9.363,2.0,216.0,360.15,350.787
44.0,HP,6.0,367.662,0.683,6.688,2.0,218.0,368.345,361.657
45.0,HP,1.5,371.37,0.48,1.99,2.0,220.0,371.85,369.86
46.0,HP,1.5,374.874,0.465,1.98,2.0,222.0,375.339,373.359
47.0,HP,12.0,388.857,0.595,12.606,2.0,224.0,389.452,376.846
48.0,HP,1.5,392.463,0.389,1.89,2.0,226.0,392.852,390.962
49.0,HP,3.0,397.381,0.488,3.504,2.0,228.0,397.869,394.365
50.0,HP,1.5,400.889,0.43,1.937,2.0,230.0,401.319,399.382
51.0,HP,7.5,410.337,0.469,7.972,2.0,232.0,410.806,402.834
52.0,HP,4.5,416.827,0.469,4.984,2.0,234.0,417.296,412.312
53.0,HP,7.5,426.314,0.553,8.066,2.0,236.0,426.867,418.801
54.0,HP,10.5,438.875,0.503,11.008,2.0,238.0,439.378,428.37
55.0,HP,4.5,445.408,0.575,5.09,2.0,240.0,445.983,440.893
56.0,HP,1.5,448.995,0.519,2.025,2.0,242.0,449.514,447.489
57.0,HP,10.5,461.531,0.439,10.944,2.0,244.0,461.97,451.026
58.0,HP,6.0,469.498,0.534,6.548,2.0,246.0,470.032,463.484
59.0,HP,3.0,474.544,0.429,3.434,2.0,248.0,474.973,471.539
60.0,HP,6.0,482.497,0.465,6.471,2.0,250.0,482.962,476.491
61.0,HP,9.0,493.483,0.41,9.419,2.0,252.0,493.893,484.474
62.0,HP,1.5,496.913,0.428,1.943,2.0,254.0,497.341,495.398
63.0,HP,3.0,501.859,0.387,3.401,2.0,256.0,502.246,498.845
64.0,HP,4.5,508.255,0.54,5.047,2.0,258.0,508.795,503.748
65.0,HP,12.0,522.31,0.568,12.577,2.0,260.0,522.878,510.301
66.0,HP,7.5,531.905,0.538,8.051,2.0,262.0,532.443,524.392
67.0,HP,12.0,545.963,0.815,12.824,2.0,264.0,546.778,533.954
68.0,HP,4.5,552.798,0.501,5.013,2.0,266.0,553.299,548.286
69.0,HP,12.0,,6.423,6.423,0.0,266.0,561.23,554.807
70.0,HP,3.0,565.741,0.42,3.425,2.0,268.0,566.161,562.736
71.0,HP,6.0,573.676,0.417,6.424,2.0,270.0,574.093,567.669
72.0,HP,12.0,587.607,0.429,12.43,2.0,272.0,588.036,575.606
