trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,8.621,8.621,0.0,0.0,8.621,0.0
2.0,LP,2.312,12.442,1.042,3.361,2.0,2.0,13.484,10.123
3.0,LP,1.203,16.208,0.428,1.644,2.0,4.0,16.636,14.992
4.0,LP,7.65,25.798,0.367,8.028,2.0,6.0,26.165,18.137
5.0,LP,4.253,31.939,0.489,4.758,2.0,8.0,32.428,27.67
6.0,LP,0.206,34.148,0.44,0.647,2.0,10.0,34.588,33.941
7.0,LP,13.596,,6.3,6.3,0.0,10.0,42.389,36.089
8.0,LP,23.999,,10.524,10.524,0.0,10.0,54.421,43.897
9.0,LP,0.206,56.139,0.481,0.698,2.0,12.0,56.62,55.922
10.0,LP,23.999,,5.696,5.696,0.0,12.0,63.82,58.124
11.0,LP,1.203,66.546,0.49,1.707,2.0,14.0,67.036,65.329
12.0,LP,0.206,68.763,0.505,0.721,2.0,16.0,69.268,68.547
13.0,LP,4.253,75.036,0.385,4.64,2.0,18.0,75.421,70.781
14.0,LP,7.65,,5.915,5.915,0.0,18.0,82.837,76.922
15.0,LP,0.569,84.926,0.438,1.022,2.0,20.0,85.364,84.342
16.0,LP,1.203,88.081,0.379,1.583,2.0,22.0,88.46,86.877
17.0,LP,13.596,,9.957,9.957,0.0,22.0,99.918,89.961
18.0,LP,7.65,,7.399,7.399,0.0,22.0,108.82,101.421
19.0,LP,2.312,112.633,0.381,2.693,2.0,24.0,113.014,110.321
20.0,LP,2.312,116.829,0.375,2.688,2.0,26.0,117.204,114.516
21.0,LP,0.206,118.912,0.406,0.612,2.0,28.0,119.318,118.706
22.0,LP,0.206,121.034,0.41,0.625,2.0,30.0,121.444,120.819
23.0,LP,7.65,130.596,0.361,8.012,2.0,32.0,130.957,122.945
24.0,LP,23.999,,12.633,12.633,0.0,32.0,145.109,132.476
25.0,LP,13.596,,7.601,7.601,0.0,32.0,154.212,146.611
26.0,LP,1.203,156.925,0.576,1.788,2.0,34.0,157.501,155.713
27.0,LP,1.203,160.212,0.784,1.989,2.0,36.0,160.996,159.007
28.0,LP,2.312,164.826,0.506,2.819,2.0,38.0,165.332,162.513
29.0,LP,23.999,,6.429,6.429,0.0,38.0,173.277,166.848
30.0,LP,2.312,177.104,0.38,2.697,2.0,40.0,177.484,174.787
31.0,LP,7.65,186.64,0.629,8.281,2.0,42.0,187.269,178.988
32.0,LP,7.65,,6.801,6.801,0.0,42.0,195.58,188.779
33.0,LP,1.203,198.301,0.496,1.711,2.0,44.0,198.797,197.086
34.0,LP,4.253,204.557,6.656,10.916,2.0,46.0,211.213,200.297
35.0,LP,1.203,213.918,0.342,1.547,2.0,48.0,214.26,212.713
36.0,LP,23.999,,12.888,12.888,0.0,48.0,228.653,215.765
37.0,LP,0.569,230.743,0.445,1.029,2.0,50.0,231.188,230.159
38.0,LP,7.65,,7.576,7.576,0.0,50.0,240.268,232.692
39.0,LP,13.596,,7.349,7.349,0.0,50.0,249.132,241.783
40.0,LP,13.596,,6.397,6.397,0.0,50.0,257.029,250.632
41.0,LP,0.569,259.11,0.382,0.961,2.0,52.0,259.492,258.531
42.0,LP,23.999,,6.21,6.21,0.0,52.0,267.205,260.995
43.0,LP,4.253,272.985,0.403,4.672,2.0,54.0,273.388,268.716
44.0,LP,2.312,277.205,0.375,2.691,2.0,56.0,277.58,274.889
45.0,LP,0.569,279.677,0.4,0.986,2.0,58.0,280.077,279.091
46.0,LP,0.206,281.809,0.403,0.62,2.0,60.0,282.212,281.592
47.0,LP,1.203,284.93,0.483,1.699,2.0,62.0,285.413,283.714
48.0,LP,0.569,287.498,0.426,1.01,2.0,64.0,287.924,286.914
49.0,LP,4.253,293.686,0.398,4.659,2.0,66.0,294.084,289.425
50.0,LP,0.569,296.17,0.402,0.986,2.0,68.0,296.572,295.586
51.0,LP,13.596,,5.899,5.899,0.0,68.0,303.972,298.073
52.0,LP,4.253,309.733,0.471,4.726,2.0,70.0,310.204,305.478
53.0,LP,4.253,315.984,0.62,4.889,2.0,72.0,316.604,311.715
54.0,LP,13.596,,12.684,12.684,0.0,72.0,330.789,318.105
55.0,LP,0.206,332.512,0.508,0.725,2.0,74.0,333.02,332.295
56.0,LP,0.569,335.095,0.749,1.322,2.0,76.0,335.844,334.522
57.0,LP,0.569,337.915,0.489,1.059,2.0,78.0,338.404,337.345
58.0,LP,2.312,342.236,0.473,2.794,2.0,80.0,342.709,339.915
59.0,LP,4.253,348.472,0.636,4.898,2.0,82.0,349.108,344.21
60.0,LP,23.999,,22.188,22.188,0.0,82.0,372.797,350.609
61.0,LP,7.65,381.955,0.361,8.012,2.0,84.0,382.316,374.304
62.0,LP,0.206,384.047,0.437,0.653,2.0,86.0,384.484,383.831
63.0,LP,2.312,388.31,0.422,2.735,2.0,88.0,388.732,385.997
64.0,LP,13.596,,7.251,7.251,0.0,88.0,397.485,390.234
65.0,LP,1.203,400.189,0.543,1.747,2.0,90.0,400.732,398.985
66.0,LP,0.206,402.459,0.451,0.667,2.0,92.0,402.91,402.243
67.0,LP,23.999,,7.969,7.969,0.0,92.0,412.381,404.412
68.0,LP,23.999,,4.847,4.847,0.0,92.0,418.732,413.885
69.0,LP,2.312,422.552,0.484,2.798,2.0,94.0,423.036,420.238
70.0,LP,4.253,428.809,0.483,4.751,2.0,96.0,429.292,424.541
71.0,LP,1.203,432.013,0.471,1.687,2.0,98.0,432.484,430.797
72.0,LP,13.596,,10.18,10.18,0.0,98.0,444.165,433.985
73.0,LP,0.569,446.251,0.417,0.996,2.0,100.0,446.668,445.672
74.0,LP,2.312,450.494,0.406,2.728,2.0,102.0,450.9,448.172
75.0,LP,23.999,,12.059,12.059,0.0,102.0,464.469,452.41
76.0,LP,23.999,,8.208,8.208,0.0,102.0,474.18,465.972
77.0,LP,13.596,,6.212,6.212,0.0,102.0,481.893,475.681
78.0,LP,23.999,,5.424,5.424,0.0,102.0,488.821,483.397
79.0,LP,0.206,490.537,0.458,0.673,2.0,104.0,490.995,490.322
80.0,LP,4.253,496.758,0.383,4.637,2.0,106.0,497.141,492.504
81.0,LP,0.569,499.227,0.481,1.066,2.0,108.0,499.708,498.642
82.0,LP,23.999,,10.435,10.435,0.0,108.0,511.644,501.209
83.0,LP,7.65,520.808,0.564,8.224,2.0,110.0,521.372,513.148
84.0,LP,23.999,,7.571,7.571,0.0,110.0,530.444,522.873
85.0,LP,1.203,533.151,0.461,1.667,2.0,112.0,533.612,531.945
86.0,LP,2.312,537.429,0.455,2.768,2.0,114.0,537.884,535.116
87.0,LP,0.569,539.969,0.579,1.163,2.0,116.0,540.548,539.385
88.0,LP,7.65,,7.177,7.177,0.0,116.0,549.228,542.051
89.0,LP,2.312,553.064,0.388,2.722,2.0,118.0,553.452,550.73
90.0,LP,13.596,,8.216,8.216,0.0,118.0,563.18,554.964
91.0,LP,4.253,568.942,0.398,4.652,2.0,120.0,569.34,564.688
