trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,3.831,3.831,0.0,0.0,3.831,0.0
2.0,LP,2.312,7.652,0.395,2.714,2.0,2.0,8.047,5.333
3.0,LP,1.203,10.752,0.447,1.651,2.0,4.0,11.199,9.548
4.0,LP,7.65,,1.954,1.954,0.0,4.0,14.655,12.701
5.0,LP,4.253,,2.4,2.4,0.0,4.0,18.559,16.159
6.0,LP,0.206,20.278,0.441,0.659,2.0,6.0,20.719,20.06
7.0,LP,13.596,,2.058,2.058,0.0,6.0,24.279,22.221
8.0,LP,23.999,,2.517,2.517,0.0,6.0,28.311,25.794
9.0,LP,0.206,30.03,0.393,0.612,2.0,8.0,30.423,29.811
10.0,LP,23.999,,3.643,3.643,0.0,8.0,35.567,31.924
11.0,LP,1.203,38.279,0.496,1.699,2.0,10.0,38.775,37.076
12.0,LP,0.206,40.483,0.428,0.636,2.0,12.0,40.911,40.275
13.0,LP,4.253,,2.716,2.716,0.0,12.0,45.135,42.419
14.0,LP,7.65,,2.311,2.311,0.0,12.0,48.951,46.64
15.0,LP,0.569,51.033,0.646,1.217,2.0,14.0,51.679,50.462
16.0,LP,1.203,54.405,0.402,1.618,2.0,16.0,54.807,53.189
17.0,LP,13.596,,3.293,3.293,0.0,16.0,59.607,56.314
18.0,LP,7.65,,3.16,3.16,0.0,16.0,64.279,61.119
19.0,LP,2.312,68.096,0.43,2.744,2.0,18.0,68.526,65.782
20.0,LP,2.312,72.354,0.388,2.707,2.0,20.0,72.742,70.035
21.0,LP,0.206,74.47,0.408,0.628,2.0,22.0,74.878,74.25
22.0,LP,0.206,76.602,0.364,0.58,2.0,24.0,76.966,76.386
23.0,LP,7.65,,2.509,2.509,0.0,24.0,80.99,78.481
24.0,LP,23.999,,1.931,1.931,0.0,24.0,84.43,82.499
25.0,LP,13.596,,2.581,2.581,0.0,24.0,88.518,85.937
26.0,LP,1.203,91.227,0.395,1.599,2.0,26.0,91.622,90.023
27.0,LP,1.203,94.33,0.38,1.586,2.0,28.0,94.71,93.124
28.0,LP,2.312,98.549,0.353,2.679,2.0,30.0,98.902,96.223
29.0,LP,23.999,,4.487,4.487,0.0,30.0,104.894,100.407
30.0,LP,2.312,108.715,0.419,2.732,2.0,32.0,109.134,106.402
31.0,LP,7.65,118.293,0.401,8.053,2.0,34.0,118.694,110.641
32.0,LP,7.65,,2.902,2.902,0.0,34.0,123.102,120.2
33.0,LP,1.203,125.817,0.349,1.563,2.0,36.0,126.166,124.603
34.0,LP,4.253,,3.635,3.635,0.0,36.0,131.302,127.667
