trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,9.206,9.206,0.0,0.0,9.206,0.0
2.0,LP,2.312,13.021,0.353,2.667,2.0,2.0,13.374,10.707
3.0,LP,1.203,16.08,0.342,1.547,2.0,4.0,16.422,14.875
4.0,LP,7.65,,4.836,4.836,0.0,4.0,22.759,17.923
5.0,LP,4.253,28.515,0.38,4.634,2.0,6.0,28.895,24.261
6.0,LP,0.206,30.603,0.436,0.643,2.0,8.0,31.039,30.396
7.0,LP,13.596,,4.156,4.156,0.0,8.0,36.696,32.54
8.0,LP,23.999,,4.505,4.505,0.0,8.0,42.702,38.197
9.0,LP,0.206,44.411,0.38,0.587,2.0,10.0,44.791,44.204
10.0,LP,23.999,,4.205,4.205,0.0,10.0,50.496,46.291
11.0,LP,1.203,53.201,0.341,1.545,2.0,12.0,53.542,51.997
12.0,LP,0.206,55.25,0.437,0.644,2.0,14.0,55.687,55.043
13.0,LP,4.253,,3.547,3.547,0.0,14.0,60.735,57.188
14.0,LP,7.65,,4.138,4.138,0.0,14.0,66.374,62.236
15.0,LP,0.569,68.445,0.377,0.946,2.0,16.0,68.822,67.876
16.0,LP,1.203,71.528,0.383,1.587,2.0,18.0,71.911,70.324
17.0,LP,13.596,,3.795,3.795,0.0,18.0,77.207,73.412
18.0,LP,7.65,,3.764,3.764,0.0,18.0,82.471,78.707
19.0,LP,2.312,86.284,0.379,2.691,2.0,20.0,86.663,83.972
20.0,LP,2.312,90.477,0.377,2.691,2.0,22.0,90.854,88.163
21.0,LP,0.206,92.563,0.356,0.563,2.0,24.0,92.919,92.356
22.0,LP,0.206,94.627,0.308,0.515,2.0,26.0,94.935,94.42
23.0,LP,7.65,,3.674,3.674,0.0,26.0,100.11,96.436
24.0,LP,23.999,,3.683,3.683,0.0,26.0,105.295,101.612
25.0,LP,13.596,,4.202,4.202,0.0,26.0,110.998,106.796
26.0,LP,1.203,113.704,0.374,1.578,2.0,28.0,114.078,112.5
27.0,LP,1.203,116.784,0.351,1.556,2.0,30.0,117.135,115.579
28.0,LP,2.312,120.949,0.337,2.65,2.0,32.0,121.286,118.636
29.0,LP,23.999,,4.203,4.203,0.0,32.0,126.99,122.787
30.0,LP,2.312,130.804,0.354,2.667,2.0,34.0,131.158,128.491
31.0,LP,7.65,,4.643,4.643,0.0,34.0,137.302,132.659
32.0,LP,7.65,,4.141,4.141,0.0,34.0,142.944,138.803
33.0,LP,1.203,145.649,0.406,1.61,2.0,36.0,146.055,144.445
34.0,LP,4.253,151.81,0.164,4.418,2.0,38.0,151.974,147.556
35.0,LP,1.203,154.679,0.408,1.612,2.0,40.0,155.087,153.475
36.0,LP,23.999,,4.217,4.217,0.0,40.0,160.806,156.589
37.0,LP,0.569,162.876,0.346,0.915,2.0,42.0,163.222,162.307
38.0,LP,7.65,,3.925,3.925,0.0,42.0,168.648,164.723
39.0,LP,13.596,,4.474,4.474,0.0,42.0,174.622,170.148
40.0,LP,13.596,,4.164,4.164,0.0,42.0,180.287,176.123
41.0,LP,0.569,182.358,0.328,0.899,2.0,44.0,182.686,181.787
42.0,LP,23.999,,4.363,4.363,0.0,44.0,188.55,184.187
43.0,LP,4.253,194.306,0.373,4.627,2.0,46.0,194.679,190.052
44.0,LP,2.312,198.494,0.536,2.849,2.0,48.0,199.03,196.181
45.0,LP,0.569,201.1,0.347,0.917,2.0,50.0,201.447,200.53
46.0,LP,0.206,203.155,0.323,0.531,2.0,52.0,203.478,202.947
47.0,LP,1.203,206.182,0.344,1.547,2.0,54.0,206.526,204.979
48.0,LP,0.569,208.597,0.337,0.906,2.0,56.0,208.934,208.028
49.0,LP,4.253,214.688,0.357,4.61,2.0,58.0,215.045,210.435
50.0,LP,0.569,217.117,0.394,0.965,2.0,60.0,217.511,216.546
51.0,LP,13.596,,4.987,4.987,0.0,60.0,223.998,219.011
52.0,LP,4.253,229.753,0.478,4.732,2.0,62.0,230.231,225.499
53.0,LP,4.253,235.987,0.443,4.698,2.0,64.0,236.43,231.732
54.0,LP,13.596,,5.139,5.139,0.0,64.0,243.07,237.931
55.0,LP,0.206,244.778,0.421,0.628,2.0,66.0,245.199,244.571
56.0,LP,0.569,247.269,0.393,0.962,2.0,68.0,247.662,246.7
57.0,LP,0.569,249.734,0.423,0.993,2.0,70.0,250.157,249.164
58.0,LP,2.312,253.972,0.37,2.684,2.0,72.0,254.342,251.658
59.0,LP,4.253,260.097,0.349,4.603,2.0,74.0,260.446,255.843
60.0,LP,23.999,,5.092,5.092,0.0,74.0,267.039,261.947
61.0,LP,7.65,,4.859,4.859,0.0,74.0,273.398,268.539
62.0,LP,0.206,275.106,0.54,0.747,2.0,76.0,275.646,274.899
63.0,LP,2.312,279.46,0.322,2.635,2.0,78.0,279.782,277.147
64.0,LP,13.596,,4.747,4.747,0.0,78.0,286.03,281.283
65.0,LP,1.203,288.736,0.503,1.709,2.0,80.0,289.239,287.53
66.0,LP,0.206,290.948,0.403,0.61,2.0,82.0,291.351,290.741
67.0,LP,23.999,,4.595,4.595,0.0,82.0,297.446,292.851
68.0,LP,23.999,,4.763,4.763,0.0,82.0,303.71,298.947
69.0,LP,2.312,307.524,0.411,2.724,2.0,84.0,307.935,305.211
70.0,LP,4.253,313.691,0.356,4.61,2.0,86.0,314.047,309.437
71.0,LP,1.203,316.765,0.369,1.587,2.0,88.0,317.134,315.547
72.0,LP,13.596,,4.86,4.86,0.0,88.0,323.495,318.635
73.0,LP,0.569,325.565,0.41,0.979,2.0,90.0,325.975,324.996
74.0,LP,2.312,329.788,0.522,2.835,2.0,92.0,330.31,327.475
75.0,LP,23.999,,4.587,4.587,0.0,92.0,336.398,331.811
76.0,LP,23.999,,4.594,4.594,0.0,92.0,342.494,337.9
77.0,LP,13.596,,4.826,4.826,0.0,92.0,348.822,343.996
78.0,LP,23.999,,5.372,5.372,0.0,92.0,355.695,350.323
79.0,LP,0.206,357.403,0.427,0.634,2.0,94.0,357.83,357.196
80.0,LP,4.253,363.586,0.372,4.627,2.0,96.0,363.958,359.331
81.0,LP,0.569,366.029,0.449,1.02,2.0,98.0,366.478,365.458
82.0,LP,23.999,,4.914,4.914,0.0,98.0,372.894,367.98
83.0,LP,7.65,,4.933,4.933,0.0,98.0,379.327,374.394
84.0,LP,23.999,,4.571,4.571,0.0,98.0,385.398,380.827
