trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,13.212,13.212,0.0,0.0,13.213,0.001
2.0,LP,2.312,17.026,0.543,2.856,2.0,2.0,17.569,14.713
3.0,LP,1.203,20.28,0.452,1.661,2.0,4.0,20.732,19.071
4.0,LP,7.65,,7.644,7.644,0.0,4.0,29.877,22.233
5.0,LP,4.253,35.637,0.474,4.728,2.0,6.0,36.111,31.383
6.0,LP,0.206,37.818,0.628,0.835,2.0,8.0,38.446,37.611
7.0,LP,13.596,,6.495,6.495,0.0,8.0,46.441,39.946
8.0,LP,23.999,,7.58,7.58,0.0,8.0,55.523,47.943
9.0,LP,0.206,57.231,0.591,0.798,2.0,10.0,57.822,57.024
10.0,LP,23.999,,7.309,7.309,0.0,10.0,66.634,59.325
11.0,LP,1.203,,0.299,0.299,0.0,10.0,68.434,68.135
12.0,LP,0.206,70.157,0.466,0.674,2.0,12.0,70.623,69.949
13.0,LP,4.253,,0.305,0.305,0.0,12.0,72.428,72.123
14.0,LP,7.65,,3.462,3.462,0.0,12.0,77.39,73.928
15.0,LP,0.569,79.461,0.387,0.957,2.0,14.0,79.848,78.891
16.0,LP,1.203,82.553,0.391,1.595,2.0,16.0,82.944,81.349
17.0,LP,13.596,,4.448,4.448,0.0,16.0,88.894,84.446
18.0,LP,7.65,,4.05,4.05,0.0,16.0,94.451,90.401
19.0,LP,2.312,98.283,0.433,2.754,2.0,18.0,98.716,95.962
20.0,LP,2.312,102.542,0.359,2.683,2.0,20.0,102.901,100.218
21.0,LP,0.206,104.609,0.516,0.722,2.0,22.0,105.125,104.403
22.0,LP,0.206,106.836,0.461,0.671,2.0,24.0,107.297,106.626
23.0,LP,7.65,,3.233,3.233,0.0,24.0,112.03,108.797
24.0,LP,23.999,,3.518,3.518,0.0,24.0,117.049,113.531
25.0,LP,13.596,,3.82,3.82,0.0,24.0,122.37,118.55
26.0,LP,1.203,125.082,0.347,1.55,2.0,26.0,125.429,123.879
27.0,LP,1.203,128.137,0.358,1.562,2.0,28.0,128.495,126.933
28.0,LP,2.312,132.322,0.428,2.74,2.0,30.0,132.75,130.01
29.0,LP,23.999,,3.636,3.636,0.0,30.0,137.886,134.25
30.0,LP,2.312,141.711,0.551,2.864,2.0,32.0,142.262,139.398
31.0,LP,7.65,,3.49,3.49,0.0,32.0,147.253,143.763
32.0,LP,7.65,,3.936,3.936,0.0,32.0,152.7,148.764
33.0,LP,1.203,155.405,0.367,1.572,2.0,34.0,155.772,154.2
34.0,LP,4.253,,2.978,2.978,0.0,34.0,160.264,157.286
35.0,LP,1.203,162.97,0.407,1.612,2.0,36.0,163.377,161.765
36.0,LP,23.999,,3.652,3.652,0.0,36.0,168.53,164.878
37.0,LP,0.569,170.6,0.422,0.992,2.0,38.0,171.022,170.03
38.0,LP,7.65,,3.4,3.4,0.0,38.0,175.922,172.522
39.0,LP,13.596,,3.027,3.027,0.0,38.0,180.45,177.423
40.0,LP,13.596,,3.804,3.804,0.0,38.0,185.756,181.952
41.0,LP,0.569,187.826,0.395,0.965,2.0,40.0,188.221,187.256
42.0,LP,23.999,,3.369,3.369,0.0,40.0,193.091,189.722
43.0,LP,4.253,,3.478,3.478,0.0,40.0,198.07,194.592
44.0,LP,2.312,201.883,0.325,2.637,2.0,42.0,202.208,199.571
45.0,LP,0.569,204.278,0.323,0.892,2.0,44.0,204.601,203.709
46.0,LP,0.206,206.315,0.382,0.589,2.0,46.0,206.697,206.108
47.0,LP,1.203,209.401,0.436,1.639,2.0,48.0,209.837,208.198
48.0,LP,0.569,211.908,0.431,1.001,2.0,50.0,212.339,211.338
49.0,LP,4.253,,2.654,2.654,0.0,50.0,216.494,213.84
50.0,LP,0.569,218.567,0.387,0.959,2.0,52.0,218.954,217.995
51.0,LP,13.596,,2.708,2.708,0.0,52.0,223.165,220.457
52.0,LP,4.253,,3.136,3.136,0.0,52.0,227.803,224.667
53.0,LP,4.253,,3.057,3.057,0.0,52.0,232.36,229.303
54.0,LP,13.596,,3.295,3.295,0.0,52.0,237.155,233.86
55.0,LP,0.206,238.866,0.443,0.652,2.0,54.0,239.309,238.657
56.0,LP,0.569,241.379,0.353,0.922,2.0,56.0,241.732,240.81
57.0,LP,0.569,243.811,0.485,1.062,2.0,58.0,244.296,243.234
58.0,LP,2.312,248.121,0.54,2.852,2.0,60.0,248.661,245.809
59.0,LP,4.253,,2.666,2.666,0.0,60.0,252.833,250.167
60.0,LP,23.999,,3.029,3.029,0.0,60.0,257.362,254.333
61.0,LP,7.65,,3.537,3.537,0.0,60.0,262.403,258.866
62.0,LP,0.206,264.112,0.627,0.833,2.0,62.0,264.739,263.906
63.0,LP,2.312,268.554,0.438,2.753,2.0,64.0,268.992,266.239
64.0,LP,13.596,,4.481,4.481,0.0,64.0,274.979,270.498
65.0,LP,1.203,277.71,0.459,1.674,2.0,66.0,278.169,276.495
66.0,LP,0.206,279.889,0.48,0.696,2.0,68.0,280.369,279.673
67.0,LP,23.999,,4.293,4.293,0.0,68.0,286.163,281.87
68.0,LP,23.999,,2.917,2.917,0.0,68.0,290.584,287.667
69.0,LP,2.312,294.412,0.479,2.807,2.0,70.0,294.891,292.084
70.0,LP,4.253,,3.769,3.769,0.0,70.0,300.174,296.405
71.0,LP,1.203,302.89,0.543,1.747,2.0,72.0,303.433,301.686
72.0,LP,13.596,,3.986,3.986,0.0,72.0,308.92,304.934
73.0,LP,0.569,310.99,0.659,1.228,2.0,74.0,311.649,310.421
74.0,LP,2.312,315.471,0.354,2.676,2.0,76.0,315.825,313.149
75.0,LP,23.999,,3.601,3.601,0.0,76.0,320.927,317.326
76.0,LP,23.999,,3.263,3.263,0.0,76.0,325.691,322.428
77.0,LP,13.596,,3.035,3.035,0.0,76.0,330.226,327.191
78.0,LP,23.999,,2.887,2.887,0.0,76.0,334.615,331.728
79.0,LP,0.206,336.327,0.546,0.754,2.0,78.0,336.873,336.119
80.0,LP,4.253,,3.541,3.541,0.0,78.0,341.914,338.373
81.0,LP,0.569,343.995,0.582,1.162,2.0,80.0,344.577,343.415
82.0,LP,23.999,,3.22,3.22,0.0,80.0,349.297,346.077
83.0,LP,7.65,,3.521,3.521,0.0,80.0,354.329,350.808
84.0,LP,23.999,,3.428,3.428,0.0,80.0,359.259,355.831
85.0,LP,1.203,361.968,0.484,1.69,2.0,82.0,362.452,360.762
86.0,LP,2.312,366.276,0.374,2.698,2.0,84.0,366.65,363.952
87.0,LP,0.569,368.721,0.922,1.492,2.0,86.0,369.643,368.151
88.0,LP,7.65,,3.466,3.466,0.0,86.0,374.619,371.153
89.0,LP,2.312,378.433,0.379,2.692,2.0,88.0,378.812,376.12
90.0,LP,13.596,,3.442,3.442,0.0,88.0,383.754,380.312
91.0,LP,4.253,,4.078,4.078,0.0,88.0,389.334,385.256
