trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,6.589,6.589,0.0,0.0,6.589,0.0
2.0,LP,2.312,10.442,0.325,2.677,2.0,2.0,10.767,8.09
3.0,LP,1.203,13.472,0.45,1.655,2.0,4.0,13.922,12.267
4.0,LP,7.65,23.076,0.689,8.341,2.0,6.0,23.765,15.424
5.0,LP,4.253,,3.591,3.591,0.0,6.0,28.857,25.266
6.0,LP,0.206,30.565,0.581,0.788,2.0,8.0,31.146,30.358
7.0,LP,13.596,,3.454,3.454,0.0,8.0,36.101,32.647
8.0,LP,23.999,,2.623,2.623,0.0,8.0,40.225,37.602
9.0,LP,0.206,41.933,0.457,0.664,2.0,10.0,42.39,41.726
10.0,LP,23.999,,1.522,1.522,0.0,10.0,45.413,43.891
11.0,LP,1.203,48.118,0.369,1.573,2.0,12.0,48.487,46.914
12.0,LP,0.206,50.195,0.435,0.642,2.0,14.0,50.63,49.988
13.0,LP,4.253,,1.333,1.333,0.0,14.0,53.464,52.131
14.0,LP,7.65,,2.828,2.828,0.0,14.0,57.793,54.965
15.0,LP,0.569,59.867,0.451,1.025,2.0,16.0,60.318,59.293
16.0,LP,1.203,63.023,0.451,1.655,2.0,18.0,63.474,61.819
17.0,LP,13.596,,5.992,5.992,0.0,18.0,70.967,64.975
18.0,LP,7.65,,2.082,2.082,0.0,18.0,74.553,72.471
19.0,LP,2.312,,2.025,2.025,0.0,18.0,78.079,76.054
20.0,LP,2.312,81.894,0.434,2.747,2.0,20.0,82.328,79.581
21.0,LP,0.206,84.035,0.443,0.65,2.0,22.0,84.478,83.828
22.0,LP,0.206,86.186,0.38,0.587,2.0,24.0,86.566,85.979
23.0,LP,7.65,,1.254,1.254,0.0,24.0,89.321,88.067
24.0,LP,23.999,,2.559,2.559,0.0,24.0,93.38,90.821
25.0,LP,13.596,,2.893,2.893,0.0,24.0,97.774,94.881
26.0,LP,1.203,100.479,0.565,1.769,2.0,26.0,101.044,99.275
