id,sess,block,auc,std_wtw,auc1,auc2,auc3,auc4,std_wtw1,std_wtw2,std_wtw3,std_wtw4,ready_RT_mean,ready_RT_se,sell_RT_median,sell_RT_mean,sell_RT_se,condition
s0041,2,1,3.024037616229924,0.4648823216386815,2.8292782608695655,2.9918,3.2502736572890027,3.059904761904762,0.34580458286062415,2.9918,0.5729173731141656,0.4634019036031667,0.13316666666666319,0.007964838818670916,0.6995,0.7826562500000003,0.019577049037049057,LP
s0041,2,2,3.3659524309723894,1.1786340219301126,3.549632478632479,3.4748668965517244,3.560914230019493,2.926106842737095,0.6936557016628725,3.4748668965517244,1.936589468837201,0.44490838026039253,0.3009831932773107,0.05328378003721672,0.6940000000000001,0.8922857142857145,0.11292921433623491,HP
s0043,2,1,6.87473465217925,2.6850608161182614,7.668121212121212,7.929714285714286,6.429639455782314,5.517326432022085,1.6477721738222109,7.929714285714286,2.989938852116482,2.543254234022066,0.3035714285714273,0.04955678193313712,0.885,1.1814262295081968,0.09481554097018395,LP
s0043,2,2,10.572009114470918,2.2503965011644236,9.365346153846154,11.363636363636363,10.83311111111111,11.407,2.3584484297016397,11.363636363636363,2.4991791738908757,0.0,0.12672727272726905,0.0268141372181574,0.8855,1.1159821428571433,0.11582640206457301,HP
s0044,2,1,10.624125444302864,3.180928601896187,8.856331196581195,11.041916666666665,12.0,11.8466,4.172477742451001,11.041916666666665,0.0,0.30680000000000046,0.18551388888889336,0.012596157817574775,0.8055000000000001,0.7928437500000001,0.016276364111389358,LP
s0044,2,2,11.833270833333334,1.1430375784793667,12.0,12.0,12.0,11.333083333333333,0.0,12.0,0.0,2.211912349767856,0.15778787878787218,0.015457434595535651,0.813,0.8147846153846153,0.023662103547395463,HP
s0045,2,1,4.635991780821918,2.0951428924201028,6.138049879807692,3.78697064777328,4.815420454545455,3.792357142857143,3.371919516251019,3.78697064777328,0.9477278176775193,0.9656884004349923,0.32729565217391005,0.021087865418020768,0.8690000000000001,0.9131384615384617,0.03960963290238641,LP
s0045,2,2,4.952084732218737,1.2372675410202556,4.965494318181818,6.204433333333334,4.67042156862745,4.204365384615384,1.0891433195049502,6.204433333333334,0.9069867247752572,1.0321286448747589,0.2878723404255338,0.03607685772982951,0.8580000000000001,1.0119,0.13658762226334986,HP
s0046,2,1,2.701273553004643,0.5201169767603931,2.9996666666666667,2.6653734015345267,2.5111065088757396,2.6591496865203768,0.5088385779524764,2.6653734015345267,0.38611323018731425,0.6659720177136909,0.263777027027025,0.006749948062362729,0.6980000000000001,0.6856000000000002,0.020556293980730625,LP
s0046,2,2,3.1813334175984447,0.8507225475623093,3.312336730420215,3.0049071875,3.227213362068966,3.1872812903225807,0.7545765363699131,3.0049071875,0.7512847672217144,0.9135715313051508,0.34217355371900954,0.0222527492169708,0.505,0.7678947368421054,0.07905497560253326,HP
