id,sess,key,block,auc,std_wtw,auc1,auc2,auc3,auc4,std_wtw1,std_wtw2,std_wtw3,std_wtw4,ready_RT_mean,ready_RT_se,sell_RT_median,sell_RT_mean,sell_RT_se,condition
s0013,1,"('s0013', 1)",1,6.320038378378379,1.835649412778815,5.199468253968254,5.797015873015873,7.202,7.4350000000000005,1.8636845383583562,5.797015873015873,1.6290484673854582,1.2359501405801123,0.12806796116504895,0.006720554444245135,0.6890000000000001,0.7386885245901641,0.011837553627534943,LP
s0013,1,"('s0013', 1)",2,8.884804186163102,2.4863227511551984,6.424281481481482,8.676,9.35375,12.0,1.087783683914407,8.676,1.0870575824214652,0.0,0.11140579710145107,0.023414292161792086,0.739,0.8262608695652172,0.04751948595221909,HP
s0014,1,"('s0014', 1)",1,8.18841234221599,2.3088564547653503,6.501488636363637,7.928555555555555,10.2235,9.935,2.2881288727926217,7.928555555555555,0.8647515539159207,0.36799999999999944,0.21019148936169663,0.0059303578002249365,0.73,0.7040735294117648,0.014395959463170748,LP
s0014,1,"('s0014', 1)",2,10.324668893467646,1.748081108248147,8.786270833333333,11.409333333333334,11.464,11.223428571428572,1.9619003854637065,11.409333333333334,0.0,1.9022037488241934,0.3902878787878748,0.1489713763330144,0.7224999999999999,0.6976538461538458,0.014206421078633782,HP
s0015,1,"('s0015', 1)",1,5.768020152505447,1.9420404353221181,5.988550000000001,4.951566666666667,6.766678571428572,5.594948051948053,2.3573057655934244,4.951566666666667,2.135540352946913,1.1905338090739606,0.2772019230769225,0.015822707050198354,0.727,0.764830508474576,0.013054350235249689,LP
s0015,1,"('s0015', 1)",2,5.921939738195418,1.282296968791614,5.2445151515151505,6.314198888888889,6.550111111111111,5.965272727272729,0.8482661722175893,6.314198888888889,2.069285716507803,0.6795857148304789,0.18024705882353192,0.014810217233393534,0.743,0.7652702702702702,0.014211881398954636,HP
s0016,1,"('s0016', 1)",1,5.272107840362055,2.345661138320113,6.338671708683473,4.6476539941690955,4.366748251748253,5.432038461538463,3.1631968472521135,4.6476539941690955,1.5319539158405455,1.0316400117799454,0.2507499999999958,0.014156054637063166,0.711,0.8436349206349204,0.043072769152595884,LP
s0016,1,"('s0016', 1)",2,6.574153443880452,1.6720460370899177,6.578140625,7.25575,6.495061538461539,5.749625,1.6523647854642953,7.25575,1.975887063705998,1.1997932511420921,0.5177066666666614,0.14075117432889492,0.722,1.1223939393939397,0.14907082236820046,HP
s0017,1,"('s0017', 1)",1,2.0755499999999993,0.7043653801472641,2.28604,2.0578461538461537,1.7827419354838712,2.315611111111111,0.6588359237321537,2.0578461538461537,0.28465201933656287,0.8195824234117227,0.3078782051282039,0.006785493909271718,0.703,0.7303508771929824,0.01929097935337856,LP
s0017,1,"('s0017', 1)",2,7.210545157649475,4.769653837994745,2.8295611764705884,9.77508,11.48025,11.197222222222223,2.4398282874292194,9.77508,1.375129243925821,2.270598441810136,0.47790361445783247,0.021379290547002855,0.503,0.5674468085106383,0.023441900256828553,HP
s0018,1,"('s0018', 1)",1,2.6660494505494508,0.9171557625730294,3.1648579545454547,2.4569331103678933,2.36284,2.70331746031746,1.186560545731538,2.4569331103678933,0.49815828430146747,0.9683502756553561,0.2654999999999998,0.014927223110676817,0.8799999999999999,0.9223103448275861,0.02345877309272132,LP
s0018,1,"('s0018', 1)",2,5.407369906890988,2.5264305368882503,3.631294387755102,4.030839464882944,7.264303703703703,8.955892857142858,2.0729225541931835,4.030839464882944,1.1800305223552425,1.2942969503414836,0.33415730337078725,0.03903846813610823,0.887,0.8863142857142857,0.03381302179854217,HP
s0019,1,"('s0019', 1)",1,11.401418666666666,1.6573514318689992,11.5558,10.348714285714287,12.0,12.0,0.8883999999999999,10.348714285714287,0.0,0.0,0.19077941176470659,0.01792202263001027,0.684,0.875322033898305,0.12469225418511365,LP
s0019,1,"('s0019', 1)",2,10.489584719967533,2.486097917958266,10.086083333333333,11.6475,10.653833333333331,9.47002962962963,2.2276520695691144,11.6475,2.9900943998210607,3.0436761884048744,0.2093333333333347,0.025640727235672837,0.7155,0.7529821428571427,0.015038884359391349,HP
s0020,1,"('s0020', 1)",1,9.83344730679157,2.0403409759069775,11.2118,9.61292105263158,10.470600000000001,8.724375,1.535728413489833,9.61292105263158,1.7067823059781235,1.5426623850911125,0.17408641975308595,0.012364210752146394,0.775,0.7468474576271187,0.012629923782588374,LP
s0020,1,"('s0020', 1)",2,8.52932196034418,2.0393745174124835,9.06018181818182,8.859222222222224,8.962200000000001,7.772636363636364,1.3510494619962403,8.859222222222224,2.0475004542124036,2.594665512535863,0.18646478873238953,0.015646826588784548,0.6699999999999999,0.7232500000000002,0.013043214098824637,HP
s0021,1,"('s0021', 1)",1,7.730072138583918,2.7097596126972423,7.112342857142857,7.951259259259259,7.995535353535354,8.00325,3.059403553615893,7.951259259259259,2.905098869344952,2.2729833781838353,0.6735731707317038,0.3505456887511087,0.831,1.1719411764705883,0.14336634477223842,LP
s0021,1,"('s0021', 1)",2,10.856633795782466,2.7096048566763367,9.052486666666669,12.0,11.084696969696969,12.0,3.853163015388209,12.0,2.6364199610841474,0.0,0.5096610169491516,0.05484480525195832,0.8614999999999999,1.5743269230769228,0.25027896820134604,HP
s0022,1,"('s0022', 1)",1,4.797744283105817,1.9980183977048047,5.8135042735042735,4.422007936507937,4.536557692307692,4.287153846153846,3.4447473506500876,4.422007936507937,0.6526094783919265,0.6869500985295967,0.17505263157894732,0.0072537849737822945,0.682,0.7518571428571428,0.02191990340655984,LP
s0022,1,"('s0022', 1)",2,10.177134919237751,2.483521518691967,6.6871328125,12.0,11.411,11.6895,1.4385176852574109,12.0,0.0,0.31049999999999933,0.16500000000000067,0.017252425735867438,0.691,0.7326181818181821,0.012564820123395451,HP
s0025,1,"('s0025', 1)",1,7.951400770592861,3.0904463176608123,7.371723076923077,8.259761437908496,9.679714285714287,6.542217864923747,1.5985582752002023,8.259761437908496,1.5017324485202992,2.825244529958413,0.2756222222222231,0.037046562552849056,0.8160000000000001,0.9605666666666667,0.09452962900201853,LP
s0025,1,"('s0025', 1)",2,9.052139667835988,3.273546614646836,8.591634976134978,9.636363636363637,8.301186666666666,9.819623376623378,3.1398799817724745,9.636363636363637,3.414263680769577,3.3574591739748794,0.24931428571429304,0.03864932104827615,0.8055,0.8127400000000002,0.025107127434256592,HP
s0026,1,"('s0026', 1)",1,4.759314009661836,0.9773069093778776,4.933098039215686,5.269318518518519,4.659113636363637,4.138,1.1444420038570036,5.269318518518519,0.5977133497341458,0.6699245547753188,0.36750909090909056,0.011028743403799751,0.841,0.8073770491803278,0.01957883840170638,LP
s0026,1,"('s0026', 1)",2,5.151294405134642,1.392279675124731,5.750451923076923,5.127382225617518,4.753806249999999,5.9159883645766,1.0612618249754149,5.127382225617518,1.8967746060644473,2.6675013806736154,0.37931034482758735,0.014768154173217887,0.6995,0.7339285714285714,0.017460080458605885,HP
s0027,1,"('s0027', 1)",1,5.534175915649278,1.8125140688396904,7.7751874999999995,5.699346666666667,5.211506666666667,4.179858974358974,2.1356888589735514,5.699346666666667,1.16246454711053,0.9112001627096128,0.14664423076923172,0.023822223252372488,0.89,1.0853050847457626,0.09639470249699528,LP
s0027,1,"('s0027', 1)",2,4.338453194149916,1.469484282999517,5.113797619047618,5.119072751322752,4.5660815508021395,2.8745000000000003,0.9865591814816583,5.119072751322752,1.0814584033187893,0.8383014573131397,0.24481818181818227,0.025419802984369876,0.8514999999999999,0.8575416666666668,0.04590770402419564,HP
s0028,1,"('s0028', 1)",1,7.309638330393888,3.192012720313573,6.443363636363637,8.27513492063492,6.394154761904762,10.218,2.0812181458941055,8.27513492063492,3.515082765042151,1.782,0.30683695652173915,0.02620598423868536,0.8,0.7878307692307692,0.01853883267079215,LP
s0028,1,"('s0028', 1)",2,11.832736842105264,1.0174220695414595,11.3644,12.0,12.0,12.0,1.9067999999999996,12.0,0.0,0.0,0.2691612903225853,0.049536463165102254,0.828,0.8658524590163936,0.03209233048453824,HP
s0029,1,"('s0029', 1)",1,4.61044406779661,2.369726990516725,7.546909090909091,5.955500000000001,2.8222857142857145,2.8341111111111115,1.9596388328903622,5.955500000000001,0.5930761729649705,0.3440356714206778,0.24706086956522416,0.017492913118449083,0.7170000000000001,0.7655238095238096,0.0142454964243562,LP
s0029,1,"('s0029', 1)",2,8.642620811841219,3.92096663199742,4.310922015182884,12.0,10.473461538461539,12.0,0.9347474964487075,12.0,3.581740200503845,0.0,0.27161333333333393,0.029664020216541437,0.725,0.8304716981132075,0.03745730788093476,HP
s0030,1,"('s0030', 1)",1,6.505880381278271,3.0010619175401247,8.772793650793648,7.168777777777778,6.607674208144796,4.544141176470588,4.366600634392519,7.168777777777778,2.0787036254930493,2.1757046142122554,0.2824343434343392,0.023530307525203218,0.7045,0.759983333333333,0.021640567507277553,LP
s0030,1,"('s0030', 1)",2,9.370001172746218,3.56351956120565,7.1287400000000005,10.4319375,9.97682905982906,11.175454545454546,3.1033656040498996,10.4319375,3.7376322834334674,2.6074416707024732,0.5735303030303076,0.09475783067213982,0.75,0.96266,0.07118189438333318,HP
s0031,1,"('s0031', 1)",1,5.475314999999999,2.057710906407027,7.6833,4.9865916666666665,4.464791208791208,4.480444444444445,2.428523970782802,4.9865916666666665,0.5990234088233273,0.3298686981583602,0.4725742574257439,0.02125115240610023,0.868,1.0229833333333334,0.07068840660747491,LP
s0031,1,"('s0031', 1)",2,4.5222598062954,0.792221892178839,4.553725,4.336336842105264,4.1413,4.956968253968253,0.6671015285359493,4.336336842105264,0.22451505517448034,0.8562243247130302,1.4687999999999977,0.7740385813623888,0.8725,0.9302727272727275,0.040029440705755905,HP
s0032,1,"('s0032', 1)",1,7.344001727445082,2.996644953089124,10.149878787878786,8.057166666666667,5.422610057142857,5.358703703703704,2.6610519765068963,8.057166666666667,1.9130165827528587,2.181773069552221,0.40884782608695686,0.020828332993518838,0.777,0.9107666666666667,0.05027526654256471,LP
s0032,1,"('s0032', 1)",2,8.043823433367608,2.2717677663400884,7.262107793522268,8.536191358024691,7.407681018518518,9.3525,2.579279646325182,8.536191358024691,2.457769568490952,2.196042643028591,0.37214084507041795,0.03323441293962709,0.753,0.7467317073170731,0.019622463556204343,HP
s0036,1,"('s0036', 1)",1,3.397290424570913,1.82591239078805,5.219672268907563,3.6457428571428574,2.47255,2.634032738095238,2.5619208560032187,3.6457428571428574,0.7632452079770958,0.9198432556689459,0.14220769230769845,0.013739386204363518,0.86,0.887142857142857,0.04923365799375529,LP
s0036,1,"('s0036', 1)",2,3.5586019464639755,1.1755638586705177,3.5464027777777782,4.435009153318078,3.0185976562499994,3.748208,1.2242311267317747,4.435009153318078,0.8372753333084811,1.3599657307211828,0.12097368421052551,0.018648126182403697,0.701,0.845142857142857,0.07706966797683934,HP
s0037,1,"('s0037', 1)",1,3.6503820038322163,2.6897889731262645,5.9833999433106575,3.658774458874459,2.6339615885416663,2.7734980424767377,3.2717196747215067,3.658774458874459,1.8484392080038818,1.2073509036503056,0.43566935483870944,0.046570860492984215,0.727,0.7536923076923077,0.024966212944756223,LP
s0037,1,"('s0037', 1)",2,4.188916991375292,2.6843099094992136,3.9784470857142864,3.3927109375,3.9544404279930596,6.2633233115468405,2.0930891049492426,3.3927109375,2.150419011466838,3.3309353369258297,0.5030000000000033,0.0634305210446831,0.748,0.7910384615384617,0.0595390946291433,HP
s0038,1,"('s0038', 1)",1,3.578170884525279,2.754177354661001,9.087175,2.4326477768090675,2.8324654545454546,3.3587020757020754,4.209358519344129,2.4326477768090675,0.957341566140924,1.628843487814519,0.18146341463414448,0.016585323181369422,0.7004999999999999,0.8157857142857141,0.08024458670424615,LP
s0038,1,"('s0038', 1)",2,4.946265866002983,2.096064563481809,5.113731225296442,5.715799145299146,4.775970906862746,4.064769283746556,3.204272972070079,5.715799145299146,1.356438817004342,1.6183297807970531,0.2899354838709785,0.02842539696490187,0.75,0.8098709677419355,0.03694901124127089,HP
s0039,1,"('s0039', 1)",1,6.268108047570674,2.553502200694689,9.2444,5.17244066985646,5.474285714285715,5.171566666666666,2.247366912633538,5.17244066985646,1.2492210960989956,1.42068388891485,0.448249999999999,0.07938667441705818,0.7004999999999999,0.730609375,0.01133131673112547,LP
s0039,1,"('s0039', 1)",2,6.8639808984328745,1.6904551742257654,7.128552631578948,6.930452991452991,6.891618181818181,6.622316666666666,2.316513762620913,6.930452991452991,1.9732982310741403,1.2438066501894722,0.3606753246753317,0.03656385252825523,0.7040000000000001,0.7091944444444445,0.018641096054299602,HP
s0040,1,"('s0040', 1)",1,2.196042362339673,0.6690308300342891,2.8538899521531094,1.94756,2.045164,2.011695652173913,0.834894023784859,1.94756,0.6172472403912933,0.422248374752463,0.4614041095890418,0.03321238961673731,0.765,0.8231960784313728,0.033288077925216424,LP
s0040,1,"('s0040', 1)",2,3.0459811645088153,1.1285751595430773,2.302752010233919,4.023652406417113,3.3927946127946127,2.8931199999999997,1.4280557529872444,4.023652406417113,0.46848887913158377,0.5101253430285541,0.1703709677419358,0.014999659499005585,0.763,0.915888888888889,0.1316176394630775,HP
s0041,1,"('s0041', 1)",1,7.066767061663374,2.6301229708160436,7.443545454545455,7.6770000000000005,7.055821428571429,5.714583333333334,1.611127914544588,7.6770000000000005,3.323529914580617,2.638517148524064,0.14224752475247054,0.011939234491836953,0.6965,0.7550000000000001,0.020182643542064078,LP
s0041,1,"('s0041', 1)",2,6.018336198995137,2.3565931948018757,5.906755656108597,5.363767928004536,7.468529411764707,5.8675703703703705,1.105264028990461,5.363767928004536,3.320395698941805,1.7661146162241577,0.13640000000000335,0.01925534267296427,0.7010000000000001,0.6946176470588237,0.009732051593105594,HP
s0043,1,"('s0043', 1)",1,6.839611628360377,3.039945703191261,7.889428571428571,7.028405502392344,5.315783380018674,7.013185714285714,3.5030902660715,7.028405502392344,2.5852181257934617,1.9223942831261012,0.5752988505747074,0.15881652588077022,0.9495,1.4314629629629625,0.13756239066606593,LP
s0043,1,"('s0043', 1)",2,8.708078727134147,3.534898071871384,8.866937499999999,9.472611764705881,6.987602867720515,9.868442857142858,3.3110651622391476,9.472611764705881,3.4865781997283114,3.9118522526719604,0.6482031250000039,0.2045569826961899,0.975,1.7071219512195124,0.30412397710550915,HP
s0044,1,"('s0044', 1)",1,11.065868265086207,2.51532382977566,10.034808888888888,12.0,11.6556,10.917875,3.621642708587048,12.0,0.6888000000000005,2.86303363748577,0.29371641791044506,0.01802700637307378,0.815,0.8046499999999998,0.013710981507131025,LP
s0044,1,"('s0044', 1)",2,11.698272727272727,0.7493018072493268,11.622666666666667,12.0,11.536857142857142,12.0,0.5336299175354476,12.0,1.1344636780147235,0.0,0.2252063492063463,0.01540999532849571,0.797,0.7758196721311474,0.024093559332074906,HP
s0045,1,"('s0045', 1)",1,5.468803309537685,2.237701070457842,7.949311111111112,5.28011111111111,4.806057692307693,3.8666380208333337,3.0072946751540455,5.28011111111111,0.8147718631489983,0.9855462987561348,0.28350476190476176,0.01655955855015141,0.742,0.8409830508474578,0.045662297186923426,LP
s0045,1,"('s0045', 1)",2,4.992399440173798,0.7598398409457022,4.730049999999999,4.938104166666667,5.0414375,5.351133333333333,0.9307882015106492,4.938104166666667,0.7691106898914412,0.5342106783740747,0.3172333333333353,0.017891601243648258,0.7155,0.7385714285714287,0.020270582168692788,HP
s0046,1,"('s0046', 1)",1,4.177302077884335,1.6827291546102707,6.600312499999999,4.05615811965812,2.9950000000000006,3.2714705882352937,1.4504673953053029,4.05615811965812,0.42082968645284524,0.6045470951972384,0.23448739495798376,0.00948044319258228,0.704,0.8202741935483866,0.03620100240472044,LP
s0046,1,"('s0046', 1)",2,4.574467563025211,1.3111554288213412,4.832578947368422,4.749304812834225,4.240017613636363,4.417015873015873,1.6834753625755539,4.749304812834225,1.1513598665505917,0.6533010680094845,0.2809583333333316,0.026690898482003372,0.724,0.7267307692307694,0.025196655977777066,HP
s0047,1,"('s0047', 1)",1,6.0433362990516395,2.1853957644285917,7.726837500000001,6.944437499999999,4.629685714285714,4.5577000000000005,2.087871133053141,6.944437499999999,1.2203838499523378,1.2521857729586294,0.389813725490192,0.01134011373936363,0.861,0.8371230769230769,0.018625674304204386,LP
s0047,1,"('s0047', 1)",2,7.0826927787183065,1.6767497151113135,6.182425,6.685,7.378385714285716,8.7815,1.6549388560011131,6.685,0.7930674497140319,1.9966871520930196,0.3371066666666689,0.015169648918029974,0.888,0.9077368421052632,0.03938675839839696,HP
s0048,1,"('s0048', 1)",1,8.10588224861618,4.147104497430236,8.341010416666666,7.475508948306595,8.112877777777777,9.180116883116884,3.954491663688082,7.475508948306595,4.6003623911063976,3.870901874757441,0.46504878048780746,0.05221585211321656,0.741,1.0821964285714285,0.09509066370444483,LP
s0048,1,"('s0048', 1)",2,8.987507563379173,3.9029706451027897,10.801392857142858,8.072770826210826,8.667062142857143,8.42780174291939,2.586328883893784,8.072770826210826,4.611574450042103,3.467700316285989,0.34267142857142513,0.05741723314308663,0.7845,1.01894,0.07066184492355121,HP
s0049,1,"('s0049', 1)",1,6.027405925155924,1.863829123343979,7.860037037037038,6.272600000000001,5.319613333333333,4.815291666666667,2.921626894130187,6.272600000000001,0.6676630066799336,0.40870170246430626,0.13525714285714463,0.007468197469067766,0.677,0.7411791044776123,0.011909922656534008,LP
s0049,1,"('s0049', 1)",2,7.746341766022003,3.548499556106129,5.202841269841269,5.923512882839086,12.0,11.182571428571428,2.3804136175626605,5.923512882839086,0.0,2.002282901172192,0.08581012658227911,0.007926377220408473,0.764,0.7673333333333332,0.013566366363042696,HP
s0050,1,"('s0050', 1)",1,6.693741659558968,3.544444224630865,7.66858552631579,6.647904761904762,5.3188408163265315,7.6325,3.877363758412882,6.647904761904762,2.9215124654486195,3.8445311343331765,0.682500000000003,0.08326578039738342,1.124,1.146867924528302,0.037647878949773075,LP
s0050,1,"('s0050', 1)",2,5.898324891187836,2.0482022185858724,6.341913825757575,6.3553181390977445,6.01277403846154,5.0959071207430355,2.4501758211800255,6.3553181390977445,1.6658415844606311,2.339298124615939,0.4800864197530861,0.0435262533972993,1.0959999999999999,1.0543939393939397,0.035685879313224374,HP
s0051,1,"('s0051', 1)",1,4.6354581846203775,2.0612306552243687,7.42339393939394,5.484273504273504,3.4587291666666666,2.9433869969040254,1.5206499395821342,5.484273504273504,0.9181761811144811,0.6001681462671673,0.4107064220183536,0.0350861944471009,0.8685,0.8963518518518517,0.02692592793070713,LP
s0051,1,"('s0051', 1)",2,6.366030310544517,2.186729417318764,5.516816399286987,6.7911,6.277888888888888,6.9830000000000005,1.4707490834500054,6.7911,1.7248926049947086,1.8611822876043895,0.4019367088607621,0.029625534213691847,0.7440000000000001,0.7891515151515154,0.0256107444599826,HP
s0052,1,"('s0052', 1)",1,8.277725490196078,2.025495692934287,9.988812499999998,9.245444444444443,7.196625,6.821444444444445,2.328151901690212,9.245444444444443,1.554856660395099,0.887696408452939,0.17148275862069584,0.01314374588053006,0.6859999999999999,0.7418688524590162,0.015783224392279856,LP
s0052,1,"('s0052', 1)",2,9.204156418781986,2.1111636833843606,9.31510648148148,11.2888,9.331312500000001,7.882,1.7251195161910309,11.2888,2.4404727185206863,1.6350784554740965,0.16700000000000048,0.01802977161141716,0.6965,0.724395833333333,0.01161389626455591,HP
s0054,1,"('s0054', 1)",1,9.975363636363637,1.6445127641356143,10.720550000000001,10.11396875,10.334333333333333,9.076999999999998,1.897346264523163,10.11396875,0.9620714919150011,1.6705648745259787,0.14479746835442986,0.013375289723188478,0.74,0.8230714285714281,0.05700898300782085,LP
s0054,1,"('s0054', 1)",2,11.830599999999999,0.912246918328585,11.4918,12.0,12.0,12.0,1.5246,12.0,0.0,0.0,0.15180645161290135,0.015377724857899174,0.742,0.8887166666666669,0.05842201398096947,HP
s0056,1,"('s0056', 1)",1,6.245916396396397,1.8441537590625388,6.053507692307692,5.688674603174604,6.996363636363636,5.969728571428571,1.8017605289790823,5.688674603174604,2.110014229711918,1.2650719789959846,0.1358349514563121,0.013450432997324503,0.715,0.7538571428571429,0.019737836521467513,LP
s0056,1,"('s0056', 1)",2,6.904659597346597,3.119458441068501,5.7376945370370365,6.480568181818181,7.250817376775271,8.322180000000001,1.5079492082785593,6.480568181818181,2.9865243587816463,2.3954680017900465,0.13959756097561044,0.019555454026944016,0.746,0.8020444444444444,0.023407120485817674,HP
s0057,1,"('s0057', 1)",1,4.009759031895464,2.0546626748317376,4.542595238095238,4.0813743421052635,3.801050467681139,3.858023529411765,1.835772706901891,4.0813743421052635,2.472060377860122,1.3068822889202476,0.23657377049180445,0.023105401311029724,0.742,0.8124754098360655,0.03533994777763966,LP
s0057,1,"('s0057', 1)",2,4.4959487940630805,1.6108186756057812,3.880969404186797,4.876702010582009,4.123726495726496,5.31134126984127,1.2872752644056082,4.876702010582009,1.830664945237011,1.1393551701031228,0.2793163265306182,0.06113195489594583,0.7530000000000001,0.7572999999999998,0.023334721387285134,HP
s0058,1,"('s0058', 1)",1,8.418111794871797,2.0161493063388485,7.918374074074074,9.378333333333334,10.184611111111112,6.504666666666667,2.1186957559699047,9.378333333333334,1.9408918379299782,1.0013080888961645,0.29922222222221956,0.011073600881751501,0.7295,0.8415625000000002,0.032080000059360875,LP
s0058,1,"('s0058', 1)",2,8.895012421274282,2.3885854291498307,7.360879807692307,9.82825,9.770625396825395,8.960333333333335,2.17561265685535,9.82825,2.7590463177485787,1.1456550770435032,0.35191304347825947,0.026286049763193386,0.725,0.8836530612244899,0.08987109353723263,HP
s0059,1,"('s0059', 1)",1,10.860263199369582,1.9802508475474048,10.23825,11.520249999999999,11.129,10.844742857142856,1.6546314053286912,11.520249999999999,2.8887801923995537,1.6054661867304127,0.4147733333333323,0.012058768292853296,0.8714999999999999,0.963892857142857,0.05653190515195228,LP
