,id,auc_HP,std_wtw_HP,ipi_HP,diff_auc_HP,diff_wtw_HP,auc_LP,std_wtw_LP,ipi_LP,diff_auc_LP,diff_wtw_LP,auc_delta,auc,init_wtw,ipi,std_wtw,duration,NU,PU,PM,PS,SS,UPPS,Attentional,Motor,Nonplanning,attention,cogstable,motor,perseverance,selfcontrol,cogcomplex,BIS,PAS,NAS,discount_k,discount_logk,survey_impulsivity,exp
95,s0141,1.2090210142330842,1.363329818427332,-1.0376248044305203,1.5339217967429681,1.8833238175682463,-0.4536769122851608,0.12008454689987884,-0.9434745491267809,0.06877304312216348,-0.7589915392372636,2.3132942624819015,0.419484700910718,0.4073832428846734,-1.0233892778133933,0.9511136771057493,-0.43518410140353553,-0.7211568411943678,-0.6309497199867213,-0.755933739647567,-0.704701484109687,-0.8233312043377967,-1.054386262976312,0.35478777233089226,-0.3379413238138565,-0.33802838593880274,0.27930839588133977,0.3527356205975934,-0.06681780091764138,-0.6386407205331107,-0.33990123988861176,-0.23287722759591564,-0.1597023635811891,-0.34734756695382923,-0.5612603514482656,-0.5404448476093084,-1.010867457396649,-0.6539104876304457,active
96,s0142,0.9607859026536223,-0.6291564197983077,0.05789805437214427,-0.06555770778103802,-0.5980432700700177,1.4018312644266018,-0.40533716168292244,0.10667137514308991,-1.146469124824296,-0.2777414854553752,-0.5564847643962848,1.2632559258132965,0.6660550375012089,0.0814162641776346,-0.6591281883191239,0.06889856081622535,-0.5916135846223698,-0.7620389587667538,0.7323108102835799,0.6045696378420906,1.050816085858223,0.2043010388968658,0.07491534634875426,0.19575663921819586,0.35554281008071015,0.27930839588133977,-0.23540461416723585,-0.06681780091764138,0.5528868428643535,0.8968603925391695,-0.23287722759591564,0.2775812041156184,1.0200265215811375,-0.8588154962391843,0.718480851625611,1.201045901128739,0.25203867279605296,active
97,s0143,-0.9683087307263765,-0.06620868879128926,-0.9119606012871957,0.07107717468205653,-1.1121801288214426,-0.5381513357868373,0.4638345123921071,-0.9788819488955673,-1.8070990074760107,-1.0953530478637812,-0.6277008926323601,-0.811639544120335,0.20476975878784553,-0.966801626021167,0.13973667606093632,-0.005147479961818624,-0.7211568411943678,0.15558571269347304,-0.543327375371689,-0.704701484109687,-0.1986154409391235,-0.533550138063273,-1.0445743575797979,-0.3379413238138565,-0.5692187846119737,-0.9752034162435447,-0.823544848932065,-0.06681780091764138,-0.6386407205331107,-1.164408994840466,0.13234804815847068,-0.8156277151264003,0.27418610965297385,-0.8588154962391843,0.13539129297253577,0.8659783557883155,-0.7041528320331718,active
98,s0145,-0.41540005827016757,-0.5548661357636686,-0.7756796268820021,-0.8600981975069377,-0.8412262514356549,0.1246060213672665,0.3360873032706461,-1.0038767412359793,-1.480224538362926,-0.15797918167504996,-0.7523186176301417,-0.1606276140092235,1.320961511593221,-0.899401227953834,-0.2387581287745457,0.5544697128414752,-0.3325270714783736,0.6799426678136027,-0.9685401039234451,-0.33062402069489344,-0.4485017462985928,-0.31653508601617336,-1.3244467835619358,-0.8716392868459089,-1.7251707779778285,-1.3933740202851728,-0.823544848932065,-0.7540866103562376,-0.6386407205331107,-1.576662872316393,-1.3285530548590745,-1.6901948505200153,0.6471063156170557,-0.11492763426188743,-0.5570003596503439,-1.6895741789406806,-1.0305209193198202,active
99,s0146,0.6808654232530925,1.8504572987447143,-0.4724037707258134,0.8341146860883178,-0.4993440044848902,0.03681146577390237,0.9518388823728551,-0.7491579532348974,-1.9419413171703328,-2.571015369787972,0.905542185538752,0.39046596346553314,1.4719171668834923,-0.6097538242670957,1.6360258475005338,-0.26288466036231783,0.31518921138161676,1.2042996229337322,-0.755933739647567,0.4175309061346938,-0.6983880516580621,0.2043010388968658,0.6346601983130303,-1.6721862313939875,0.8179236074270521,-0.13886220816028838,1.5290160901272518,-1.441355419794834,-1.2344045022318428,0.07235263758731535,1.2280238754216295,-0.05038147165698724,-0.47165430227518984,0.18262751052903134,-0.485883878369718,-0.3460712597587058,0.08543843073122805,active
100,s0147,-0.2905504504069409,-1.3812428154379628,-0.557218621968053,-0.6659194544155237,-0.5511329727386834,-0.09096454768112613,-0.42372132418432934,-0.5739482161780063,0.19307157566632877,-1.3064501560585047,-0.2841656631964363,-0.20633454121213632,1.4719171668834923,-0.5798548548568687,-1.1192202894323438,-0.534861463989364,-1.3688731240543583,-0.7620389587667538,-1.3937528324752015,-1.2658176792318774,1.050816085858223,-0.9241772317480523,-0.7647019315976598,-1.9390352129100137,-2.1875515753241705,-1.3933740202851728,0.3527356205975934,-1.441355419794834,-1.830168283930575,-1.576662872316393,-2.059003606367847,-2.127478418216823,2.138787139473383,-0.8588154962391843,0.12530853255709853,0.8579533134073324,-1.5827724050876641,active
101,s0148,0.2091456866395568,-0.23343387934060655,0.07846039497486633,-0.19586588160101243,-0.7868103065313073,0.4367989125842788,1.0802853760714874,0.4437712463711921,-2.0325657720432146,-1.224652319173321,-0.30002580508670185,0.3444500352294084,0.8669465939711515,0.24498082726335804,0.4947170890759112,-0.4067048549504417,-1.3688731240543583,-0.7620389587667538,-0.11811464681993264,-0.8917402158170838,2.175304459975835,-0.1863260547879136,-1.604319209544074,-0.8716392868459089,-1.4939803793046575,-1.3933740202851728,-1.4116850836968944,-0.4104522056369395,-1.2344045022318428,-1.164408994840466,-1.3285530548590745,-1.6901948505200153,1.0200265215811375,-0.710037923843725,-0.29400396729401457,0.3399052476049502,-0.9597813843880891,active
102,s0150,-0.4009521179202824,-0.6025656134678442,-0.7706229372017078,-1.2245281906638075,-0.1797910590638403,0.36013457614156735,1.0007335613485069,-0.7699853147616788,-2.0367961168129893,-0.9673375991062517,-1.0520939838323629,-0.02847874637266368,0.9658617698711135,-0.7912297591855763,0.13095264470907692,-0.4252163651449527,0.5742757245256129,0.9421211453736674,0.5197044460077018,0.23049217442729697,1.1757592385379576,1.0723612470852644,0.35478777233089226,-0.6047903053298828,0.5867332087538811,-0.13886220816028838,0.9408758553624226,-0.4104522056369395,-0.6386407205331107,0.4846065150632424,0.49757332391285697,0.1682603121914165,0.14987937433161322,0.4801826553199501,0.3883050938699839,1.0365578651420855,0.6681021583193174,active
103,s0151,-0.5950535552214208,1.2767327811350102,2.054781423375397,0.77397602298198,0.5066004114882443,-0.7866050180369871,0.3905400068841705,2.0085211458715255,-0.6835965553275017,-2.265282199187969,0.23376199076932863,-0.7393266348764174,1.4719171668834923,2.0896747951383614,1.0154211393067385,-0.11764050345153927,0.18564595480961868,-0.23768200364662417,0.7323108102835799,1.165685832964281,-0.9482743570175314,0.07409200766860599,0.35478777233089226,1.5300015467983268,1.511494803446565,0.6974789999229679,-0.23540461416723585,0.6204510085209549,2.34017818796055,0.4846065150632424,1.9584744269304022,1.4801110152818389,-1.3418014495247141,-0.11492763426188743,-0.36846902195151165,0.16149965675359979,0.7921666921020132,active
104,s0153,1.2374933200738725,1.0962188704318063,-0.5676827767113997,-0.4941769921706791,0.6475189446715729,0.38219755814704287,0.5924626265385362,-0.44295193907482294,-1.087635300260008,-0.8420731986744568,1.2174101338333607,0.8760454959021736,0.7561692499748688,-0.5269442629105089,0.942427917105224,-0.3340827764950524,1.2219920073856032,1.466478100493797,1.7953426316629706,0.7916083695494873,0.9258729331784883,1.7668094136359833,0.6346601983130303,1.5300015467983268,0.8179236074270521,0.27930839588133977,0.9408758553624226,1.307719817959551,1.1486506245630856,0.4846065150632424,0.8627985996672433,1.2614692314334353,0.025572639010252616,0.9265153725063282,-0.19530862199758334,0.5121241769811811,1.6007138181712985,active
105,s0154,-1.1470224249069962,-0.5111088262454424,-0.3854890747181054,0.23047350046082207,0.42216187629184243,-0.4859227899928047,0.3375060507277856,-0.5770290995974588,-1.5542466957902819,0.05972044250143715,-0.9494893021466443,-0.8814727722241326,-0.41474153630708166,-0.4821354931213614,-0.21785273747560308,-0.07064974680393445,2.77651108624958,-0.10659276486659178,2.8583744530423614,2.2879182232086617,-1.44804696773647,1.5063913511794638,1.1944050502773063,2.5973974728624314,2.8986371954855907,1.9519908120478524,-0.23540461416723585,3.025891841556042,0.5528868428643535,2.958129779918805,1.9584744269304022,2.9012826102964633,-1.093187978881993,0.4801826553199501,-0.4850725720463365,-0.3403517858525938,2.292235958631961,active
106,s0155,0.9387073264698298,1.093587309577497,-0.5074176876509577,0.8654222625518362,1.1586535443937924,-0.13200182086070236,0.8644243524834324,-0.5731315643318694,-1.7230473018586672,-0.09433826373971631,1.4968068600951465,0.44190538568770443,-0.030943000803553486,-0.5507470421495986,1.0622582176717383,-0.15466352384056126,0.31518921138161676,1.2042996229337322,1.5827362673870924,0.6045696378420906,0.6759866278190191,1.2025702783135241,1.1944050502773063,0.9963035837662744,1.511494803446565,1.5338202080062242,0.3527356205975934,0.964085413240253,0.5528868428643535,1.7213681474910236,0.8627985996672433,1.5894319072060408,-1.8390283908101566,0.03384993813357195,-0.36846902195151165,0.16149965675359979,1.4607760755319559,active
107,s0156,0.38360683262760953,0.22130378454104727,0.6918979485762999,1.1753264006694348,1.0592037140513637,0.5108966915176695,0.313298940641553,0.764207916440574,0.4086526598948051,1.38315809040163,-0.15586655733302307,0.4786212020540632,-0.41148900634518715,0.7431973824372297,0.3115346518799411,-0.4921425943097232,-1.3688731240543583,-0.7620389587667538,-1.3937528324752015,-1.0787789475244807,-0.32355859361885814,-1.3582073358422517,-0.7647019315976598,-0.8716392868459089,-0.10683798726563179,-0.9752034162435447,-0.23540461416723585,-0.7540866103562376,-0.6386407205331107,-0.33990123988861176,0.13234804815847068,-0.7063068232021984,-0.5959610375965504,-0.8588154962391843,-0.5209249893821511,-0.6758044696147182,-1.0966364725791926,active
108,s0157,0.06528572832795383,-0.1156423457806718,0.42941117653191024,-0.09005719368533908,0.08553358264218677,-0.29070409061363217,-0.058047996221686916,0.5508903163805848,-1.4248043127823895,-0.8589462950722973,0.4866543142887889,-0.11781049190098696,0.0333422972668285,0.495720421985528,-0.14349551126912807,0.46191216186892026,1.3515352639576015,0.15558571269347304,2.433161724490605,-0.8917402158170838,0.8009297804987536,1.0723612470852644,1.4742774762594444,0.7294546022502483,2.2050659994660777,2.3701614160894806,-0.23540461416723585,1.307719817959551,-0.6386407205331107,0.4846065150632424,3.0541502541935612,1.9173945829786463,0.39849284497433446,-0.5612603514482656,-0.551174921709499,-1.3496651736366294,1.55663678266505,active
109,s0158,-0.6198843868310927,-0.18505552682528045,-0.5405581808141772,-0.5212348127679322,-1.3917655009161958,-0.2552950434251629,-0.24050445485274,-0.6410170201121765,-0.792802662749184,-0.32836077464889696,-0.5230675150953437,-0.47251556910704706,-0.28636226545819443,-0.6004216112976941,-0.33069280800247913,-0.26288466036231783,1.6106217771015976,1.2042996229337322,0.3070980817318236,0.043453442719900176,0.3011571697798151,1.1157642574946842,0.07491534634875426,-0.3379413238138565,0.5867332087538811,-0.13886220816028838,0.3527356205975934,-0.06681780091764138,-0.6386407205331107,0.07235263758731535,0.8627985996672433,0.1682603121914165,1.2686399922238587,-0.2637052066573468,1.0467150750592404,1.3269677679929648,0.691682003296561,active
110,s0159,-0.1385570495378415,-0.24117246428193603,1.095930874587592,-0.2151006104012993,-0.23814746894402028,0.652747880096353,-0.2874210101386173,0.9440379713962979,0.8910725555445114,1.2569766738612569,-1.0814573413544786,0.2689111793904661,-0.0625116739631157,1.057291481780215,-0.3911943090497371,0.6812023595577428,-0.46207032805037174,-0.7620389587667538,-1.1811464681993233,-0.5176627524022902,-1.1981606623770007,-1.1845952942045719,0.07491534634875426,-1.138488268361935,0.8179236074270521,-0.9752034162435447,1.5290160901272518,-0.7540866103562376,-1.2344045022318428,1.3091142700150966,0.13234804815847068,-0.05038147165698724,0.6471063156170557,0.6289602277154095,-0.5319563639674576,-0.839913064810268,-0.6691166085405683,active
111,s0160,0.4480159944433682,-0.6571688886708693,-0.10322620237190537,0.003956903643941743,0.11762022601681937,-0.24195532386633978,-0.5158721243766251,-0.30568669099720114,0.46196904571896197,1.170410353211466,0.957555929145083,0.11648318790578281,-1.2963684812723146,-0.19713398584244846,-0.758161952243598,0.0603547868802972,-0.5916135846223698,-0.7620389587667538,2.0079489959388486,-0.5176627524022902,2.6750770706947735,0.7685401742193249,-0.7647019315976598,2.063699509830379,0.5867332087538811,-0.9752034162435447,-0.23540461416723585,1.9949886273981474,1.1486506245630856,1.3091142700150966,-0.23287722759591564,0.8241856637366277,0.7714130509384163,-0.8588154962391843,-0.29400396729401457,0.3399052476049502,0.8362437276082616,active
