trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,6.973,6.973,0.0,0.0,7.846,0.873,0.001
2.0,LP,2.312,12.409,0.901,3.309,2.0,2.0,13.31,10.001,9.348
3.0,LP,1.203,16.409,0.988,2.252,2.0,4.0,17.397,15.145,14.82
4.0,LP,7.65,,4.974,4.974,0.0,4.0,24.111,19.137,18.9
5.0,LP,4.253,30.266,0.91,5.245,2.0,6.0,31.176,25.931,25.612
6.0,LP,0.206,33.394,1.116,1.403,2.0,8.0,34.51,33.107,32.677
7.0,LP,13.596,,6.053,6.053,0.0,8.0,42.175,36.122,36.012
8.0,LP,23.999,,7.317,7.317,0.0,8.0,51.32,44.003,43.685
9.0,LP,0.206,53.402,0.989,1.197,2.0,10.0,54.391,53.194,52.822
10.0,LP,23.999,,4.169,4.169,0.0,10.0,60.308,56.139,55.893
11.0,LP,1.203,63.49,0.908,2.236,2.0,12.0,64.398,62.162,61.811
12.0,LP,0.206,66.418,1.181,1.412,2.0,14.0,67.599,66.187,65.904
13.0,LP,4.253,,4.269,4.269,0.0,14.0,73.647,69.378,69.108
14.0,LP,7.65,,5.668,5.668,0.0,14.0,81.102,75.434,75.157
15.0,LP,0.569,83.483,0.798,1.374,2.0,16.0,84.281,82.907,82.611
16.0,LP,1.203,87.275,0.823,2.111,2.0,18.0,88.098,85.987,85.793
17.0,LP,13.596,,4.058,4.058,0.0,18.0,93.901,89.843,89.61
18.0,LP,7.65,,5.101,5.101,0.0,18.0,101.088,95.987,95.411
19.0,LP,2.312,105.771,0.819,3.187,2.0,20.0,106.59,103.403,102.592
20.0,LP,2.312,110.707,0.893,3.205,2.0,22.0,111.6,108.395,108.097
21.0,LP,0.206,113.803,1.006,1.294,2.0,24.0,114.809,113.515,113.114
22.0,LP,0.206,116.875,0.796,1.068,2.0,26.0,117.671,116.603,116.316
23.0,LP,7.65,,4.924,4.924,0.0,26.0,124.359,119.435,119.173
24.0,LP,23.999,,4.383,4.383,0.0,26.0,130.817,126.434,125.862
25.0,LP,13.596,,3.766,3.766,0.0,26.0,136.64,132.874,132.319
26.0,LP,1.203,139.738,1.116,2.404,2.0,28.0,140.854,138.45,138.153
27.0,LP,1.203,143.915,0.928,2.2,2.0,30.0,144.843,142.643,142.371
28.0,LP,2.312,149.203,0.803,3.179,2.0,32.0,150.006,146.827,146.352
29.0,LP,23.999,,3.117,3.117,0.0,32.0,154.904,151.787,151.509
30.0,LP,2.312,159.315,1.093,3.413,2.0,34.0,160.408,156.995,156.413
31.0,LP,7.65,,4.489,4.489,0.0,34.0,166.78,162.291,161.92
32.0,LP,7.65,,4.796,4.796,0.0,34.0,173.671,168.875,168.295
33.0,LP,1.203,176.858,0.909,2.154,2.0,36.0,177.767,175.613,175.172
34.0,LP,4.253,,4.203,4.203,0.0,36.0,183.925,179.722,179.272
35.0,LP,1.203,187.122,0.897,2.225,2.0,38.0,188.019,185.794,185.435
36.0,LP,23.999,,4.854,4.854,0.0,38.0,194.744,189.89,189.52
37.0,LP,0.569,197.138,0.92,1.496,2.0,40.0,198.058,196.562,196.246
38.0,LP,7.65,,3.837,3.837,0.0,40.0,203.791,199.954,199.56
39.0,LP,13.596,,4.304,4.304,0.0,40.0,210.05,205.746,205.3
40.0,LP,13.596,,3.768,3.768,0.0,40.0,215.85,212.082,211.551
41.0,LP,0.569,218.65,1.006,1.59,2.0,42.0,219.656,218.066,217.353
42.0,LP,23.999,,4.697,4.697,0.0,42.0,226.267,221.57,221.162
43.0,LP,4.253,,4.198,4.198,0.0,42.0,232.503,228.305,227.78
44.0,LP,2.312,236.681,1.525,3.908,2.0,44.0,238.206,234.298,234.006
45.0,LP,0.569,241.249,0.894,1.55,2.0,46.0,242.143,240.593,239.709
46.0,LP,0.206,244.169,0.948,1.164,2.0,48.0,245.117,243.953,243.651
47.0,LP,1.203,248.241,0.879,2.215,2.0,50.0,249.12,246.905,246.624
48.0,LP,0.569,251.681,1.009,1.585,2.0,52.0,252.69,251.105,250.623
49.0,LP,4.253,,3.87,3.87,0.0,52.0,258.199,254.329,254.192
50.0,LP,0.569,260.626,0.934,1.519,2.0,54.0,261.56,260.041,259.713
51.0,LP,13.596,,3.919,3.919,0.0,54.0,267.17,263.251,263.066
52.0,LP,4.253,,4.438,4.438,0.0,54.0,273.411,268.973,268.692
53.0,LP,4.253,,3.765,3.765,0.0,54.0,279.216,275.451,274.912
54.0,LP,13.596,,4.142,4.142,0.0,54.0,285.52,281.378,280.721
55.0,LP,0.206,287.738,0.876,1.163,2.0,56.0,288.614,287.451,287.022
56.0,LP,0.569,290.946,0.905,1.497,2.0,58.0,291.851,290.354,290.117
57.0,LP,0.569,294.258,1.004,1.596,2.0,60.0,295.262,293.666,293.354
58.0,LP,2.312,299.362,0.627,2.971,2.0,62.0,299.989,297.018,296.771
59.0,LP,4.253,,3.572,3.572,0.0,62.0,305.71,302.138,301.511
60.0,LP,23.999,,3.392,3.392,0.0,62.0,311.291,307.899,307.213
61.0,LP,7.65,,2.666,2.666,0.0,62.0,315.86,313.194,312.811
62.0,LP,0.206,318.065,0.898,1.185,2.0,64.0,318.963,317.778,317.37
63.0,LP,2.312,323.018,0.805,3.141,2.0,66.0,323.823,320.682,320.472
64.0,LP,13.596,,4.139,4.139,0.0,66.0,329.861,325.722,325.325
65.0,LP,1.203,332.978,0.822,2.03,2.0,68.0,333.8,331.77,331.375
66.0,LP,0.206,336.082,0.908,1.172,2.0,70.0,336.99,335.818,335.316
67.0,LP,23.999,,3.563,3.563,0.0,70.0,342.598,339.035,338.511
68.0,LP,23.999,,3.642,3.642,0.0,70.0,348.1,344.458,344.111
