trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,14.423,0.745,14.509,2.0,2.0,15.168,0.659,0.0
2.0,LP,2.312,19.144,1.001,3.349,2.0,4.0,20.145,16.796,16.67
3.0,LP,1.203,23.665,1.194,2.483,2.0,6.0,24.859,22.376,21.647
4.0,LP,7.65,34.631,0.722,8.523,2.0,8.0,35.353,26.83,26.36
5.0,LP,4.253,41.427,0.724,4.999,2.0,10.0,42.151,37.152,36.855
6.0,LP,0.206,44.138,1.001,1.218,2.0,12.0,45.139,43.921,43.652
7.0,LP,13.596,,,9.445,0.0,12.0,56.196,46.751,46.64
8.0,LP,23.999,,,4.976,0.0,12.0,63.063,58.087,57.698
9.0,LP,0.206,65.312,0.75,1.19,2.0,14.0,66.062,64.872,64.565
10.0,LP,23.999,,,5.794,0.0,14.0,73.692,67.898,67.563
11.0,LP,1.203,76.955,0.722,2.055,2.0,16.0,77.677,75.622,75.194
12.0,LP,0.206,80.329,0.938,1.359,2.0,18.0,81.267,79.908,79.178
13.0,LP,4.253,87.368,0.502,4.757,2.0,20.0,87.87,83.113,82.768
14.0,LP,7.65,,,5.841,0.0,20.0,96.004,90.163,89.372
15.0,LP,0.569,98.732,0.502,1.327,2.0,22.0,99.234,97.907,97.505
16.0,LP,1.203,102.623,0.5,1.966,2.0,24.0,103.123,101.157,100.735
17.0,LP,13.596,,,6.117,0.0,24.0,111.137,105.02,104.625
18.0,LP,7.65,,,6.201,0.0,24.0,119.204,113.003,112.639
19.0,LP,2.312,123.549,0.501,2.975,2.0,26.0,124.05,121.075,120.706
20.0,LP,2.312,128.573,0.501,2.962,2.0,28.0,129.074,126.112,125.551
21.0,LP,0.206,131.357,0.8,1.147,2.0,30.0,132.157,131.01,130.576
22.0,LP,0.206,134.372,0.501,0.837,2.0,32.0,134.873,134.036,133.658
23.0,LP,7.65,,,6.679,0.0,32.0,143.465,136.786,136.374
24.0,LP,23.999,,,6.572,0.0,32.0,151.87,145.298,144.967
25.0,LP,13.596,,,6.621,0.0,32.0,160.277,153.656,153.372
26.0,LP,1.203,163.434,0.5,1.823,2.0,34.0,163.934,162.111,161.778
