trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,10.906,0.0,0.0,11.483,0.577,0.001
2.0,LP,2.312,15.779,0.859,3.211,2.0,2.0,16.638,13.427,12.995
3.0,LP,1.203,19.746,0.683,1.956,2.0,4.0,20.429,18.473,18.143
4.0,LP,7.65,,,6.013,0.0,4.0,28.03,22.017,21.939
5.0,LP,4.253,34.09,0.719,5.143,2.0,6.0,34.809,29.666,29.536
6.0,LP,0.206,37.269,0.912,1.268,2.0,8.0,38.181,36.913,36.321
7.0,LP,13.596,,,9.86,0.0,8.0,49.974,40.114,39.696
8.0,LP,23.999,,,7.732,0.0,8.0,59.437,51.705,51.478
9.0,LP,0.206,61.554,1.069,1.453,2.0,10.0,62.623,61.17,60.94
10.0,LP,23.999,,,12.198,0.0,10.0,76.398,64.2,64.126
11.0,LP,1.203,79.73,0.699,2.084,2.0,12.0,80.429,78.345,77.898
12.0,LP,0.206,82.642,0.705,1.082,2.0,14.0,83.347,82.265,81.934
13.0,LP,4.253,89.504,0.709,5.149,2.0,16.0,90.213,85.064,84.861
14.0,LP,7.65,99.753,0.715,8.482,2.0,18.0,100.468,91.986,91.728
15.0,LP,0.569,102.904,0.705,1.279,2.0,20.0,103.609,102.33,101.982
16.0,LP,1.203,106.522,0.725,1.935,2.0,22.0,107.247,105.312,105.11
17.0,LP,13.596,,,8.885,0.0,22.0,117.934,109.049,108.762
18.0,LP,7.65,127.233,0.704,8.409,2.0,24.0,127.937,119.528,119.449
19.0,LP,2.312,132.625,0.711,3.111,2.0,26.0,133.336,130.225,129.438
20.0,LP,2.312,137.512,0.945,3.258,2.0,28.0,138.457,135.199,134.852
21.0,LP,0.206,140.648,2.102,2.476,2.0,30.0,142.75,140.274,139.958
22.0,LP,0.206,145.072,0.687,1.084,2.0,32.0,145.759,144.675,144.255
23.0,LP,7.65,155.296,0.701,8.468,2.0,34.0,155.997,147.529,147.273
24.0,LP,23.999,,,10.056,0.0,34.0,167.816,157.76,157.501
25.0,LP,13.596,,,10.177,0.0,34.0,179.816,169.639,169.32
26.0,LP,1.203,182.711,0.711,2.103,2.0,36.0,183.422,181.319,181.319
27.0,LP,1.203,186.369,0.688,2.033,2.0,38.0,187.057,185.024,184.923
28.0,LP,2.312,191.017,0.71,3.103,2.0,40.0,191.727,188.624,188.561
29.0,LP,23.999,,,10.918,0.0,40.0,204.24,193.322,193.241
30.0,LP,2.312,208.735,0.706,3.114,2.0,42.0,209.441,206.327,205.744
31.0,LP,7.65,218.751,0.73,8.456,2.0,44.0,219.481,211.025,210.954
32.0,LP,7.65,,,0.683,0.0,44.0,222.004,221.321,220.983
33.0,LP,1.203,225.45,1.073,2.428,2.0,46.0,226.523,224.095,223.518
34.0,LP,4.253,232.762,0.698,5.124,2.0,48.0,233.46,228.336,228.031
35.0,LP,1.203,236.514,0.713,2.042,2.0,50.0,237.227,235.185,234.963
