trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,4.27,0.0,0.0,5.164,0.894,0.001
2.0,LP,2.312,9.167,0.502,2.844,2.0,2.0,9.669,6.825,6.666
3.0,LP,1.203,12.667,0.501,1.724,2.0,4.0,13.168,11.444,11.17
4.0,LP,7.65,,,4.021,0.0,4.0,18.937,14.916,14.67
5.0,LP,4.253,,,3.212,0.0,4.0,23.688,20.476,20.438
6.0,LP,0.206,25.885,0.787,1.189,2.0,6.0,26.672,25.483,25.19
7.0,LP,13.596,,,3.1,0.0,6.0,31.536,28.436,28.174
8.0,LP,23.999,,,1.976,0.0,6.0,35.468,33.492,33.039
9.0,LP,0.206,37.605,0.847,1.212,2.0,8.0,38.452,37.24,36.969
10.0,LP,23.999,,,1.956,0.0,8.0,42.211,40.255,39.954
11.0,LP,1.203,45.544,0.501,2.031,2.0,10.0,46.045,44.014,43.713
12.0,LP,0.206,48.232,0.869,1.253,2.0,12.0,49.101,47.848,47.547
13.0,LP,4.253,,,1.933,0.0,12.0,52.763,50.83,50.603
14.0,LP,7.65,,,1.847,0.0,12.0,56.329,54.482,54.264
15.0,LP,0.569,58.754,0.501,1.157,2.0,14.0,59.255,58.098,57.831
16.0,LP,1.203,62.402,0.831,2.223,2.0,16.0,63.233,61.01,60.758
17.0,LP,13.596,,,1.931,0.0,16.0,66.895,64.964,64.735
18.0,LP,7.65,,,1.975,0.0,16.0,70.57,68.595,68.398
19.0,LP,2.312,,,1.938,0.0,16.0,74.349,72.411,72.072
20.0,LP,2.312,,,1.929,0.0,16.0,77.893,75.964,75.852
21.0,LP,0.206,79.782,0.853,1.202,2.0,18.0,80.635,79.433,79.394
22.0,LP,0.206,82.87,0.846,1.227,2.0,20.0,83.716,82.489,82.137
23.0,LP,7.65,,,2.814,0.0,20.0,88.38,85.566,85.217
24.0,LP,23.999,,,1.936,0.0,20.0,92.15,90.214,89.883
