trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,10.418,0.0,0.0,11.464,1.046,0.0
2.0,LP,4.253,17.32,0.858,5.121,2.0,2.0,18.178,13.057,12.975
3.0,LP,1.203,20.972,1.015,2.253,2.0,4.0,21.987,19.734,19.693
4.0,LP,23.999,,,12.185,0.0,4.0,36.14,23.955,23.498
5.0,LP,7.65,,,8.107,0.0,4.0,45.962,37.855,37.653
6.0,LP,4.253,,,2.257,0.0,4.0,50.423,48.166,47.467
7.0,LP,0.569,53.18,0.893,1.554,2.0,6.0,54.073,52.519,51.937
8.0,LP,0.569,57.195,0.992,1.575,2.0,8.0,58.187,56.612,55.577
9.0,LP,23.999,,,6.271,0.0,8.0,69.024,62.753,59.695
10.0,LP,23.999,,,7.203,0.0,8.0,78.235,71.032,70.535
11.0,LP,13.596,,,9.456,0.0,8.0,89.276,79.82,79.752
12.0,LP,2.312,93.735,1.136,3.509,2.0,10.0,94.871,91.362,90.809
13.0,LP,7.65,,,6.1,0.0,10.0,102.583,96.483,96.377
14.0,LP,1.203,105.817,0.841,2.157,2.0,12.0,106.658,104.501,104.09
15.0,LP,4.253,112.929,0.767,5.031,2.0,14.0,113.696,108.665,108.174
16.0,LP,13.596,,,8.249,0.0,14.0,123.943,115.694,115.209
17.0,LP,1.203,129.24,3.526,4.739,2.0,16.0,132.766,128.027,125.451
18.0,LP,7.65,,,4.113,0.0,16.0,139.026,134.913,134.28
19.0,LP,7.65,155.85,1.258,8.983,2.0,18.0,157.108,148.125,140.555
20.0,LP,13.596,,,4.124,0.0,18.0,177.276,173.152,158.614
21.0,LP,4.253,185.119,0.899,5.231,2.0,20.0,186.018,180.787,178.779
22.0,LP,23.999,,,8.084,0.0,20.0,196.318,188.234,187.533
23.0,LP,0.206,198.636,0.998,1.282,2.0,22.0,199.634,198.352,197.832
24.0,LP,23.999,,,6.485,0.0,22.0,208.279,201.794,201.147
25.0,LP,1.203,211.645,1.077,2.374,2.0,24.0,212.722,210.348,209.786
26.0,LP,1.203,215.992,0.932,2.296,2.0,26.0,216.924,214.628,214.223
27.0,LP,2.312,221.275,1.113,3.494,2.0,28.0,222.388,218.894,218.437
28.0,LP,0.206,224.716,1.14,1.446,2.0,30.0,225.856,224.41,223.893
29.0,LP,2.312,229.72,1.138,3.46,2.0,32.0,230.858,227.398,227.367
30.0,LP,13.596,,,7.022,0.0,32.0,239.843,232.821,232.359
31.0,LP,23.999,,,7.937,0.0,32.0,249.31,241.373,241.353
32.0,LP,2.312,253.669,0.964,3.421,2.0,34.0,254.633,251.212,250.814
33.0,LP,4.253,261.144,3.369,7.694,2.0,36.0,264.513,256.819,256.143
34.0,LP,0.206,266.769,0.667,0.975,2.0,38.0,267.436,266.461,266.022
35.0,LP,4.253,273.383,1.009,5.338,2.0,40.0,274.392,269.054,268.937
36.0,LP,7.65,284.242,1.015,8.801,2.0,42.0,285.257,276.456,275.895
37.0,LP,0.206,287.728,1.345,1.667,2.0,44.0,289.073,287.406,286.789
38.0,LP,13.596,,,7.52,0.0,44.0,298.188,290.668,290.575
39.0,LP,13.596,,,9.84,0.0,44.0,310.236,300.396,299.705
40.0,LP,0.206,312.722,1.173,1.473,2.0,46.0,313.895,312.422,311.749
41.0,LP,7.65,323.467,0.974,8.656,2.0,48.0,324.441,315.785,315.404
42.0,LP,2.312,329.009,1.087,3.765,2.0,50.0,330.096,326.331,325.943
43.0,LP,0.569,332.203,0.825,1.416,2.0,52.0,333.028,331.612,331.607
44.0,LP,0.206,334.911,0.988,1.306,2.0,54.0,335.899,334.593,334.54
45.0,LP,1.203,338.782,1.128,2.392,2.0,56.0,339.91,337.518,337.411
46.0,LP,13.596,,,12.903,0.0,56.0,354.787,341.884,341.435
47.0,LP,7.65,364.544,0.783,8.518,2.0,58.0,365.327,356.809,356.301
48.0,LP,23.999,,,9.577,0.0,58.0,376.842,367.265,366.831
49.0,LP,0.569,379.507,0.678,1.405,2.0,60.0,380.185,378.78,378.355
50.0,LP,1.203,383.625,1.195,2.478,2.0,62.0,384.82,382.342,381.7
51.0,LP,0.569,386.982,1.112,1.699,2.0,64.0,388.094,386.395,386.341
52.0,LP,7.65,397.309,0.963,8.631,2.0,66.0,398.272,389.641,389.602
53.0,LP,0.569,401.264,1.09,1.796,2.0,68.0,402.354,400.558,399.782
54.0,LP,2.312,406.677,0.957,3.308,2.0,70.0,407.634,404.326,403.858
55.0,LP,23.999,,,11.964,0.0,70.0,421.664,409.7,409.157
56.0,LP,4.253,427.941,1.363,5.673,2.0,72.0,429.304,423.631,423.193
57.0,LP,2.312,433.789,0.932,3.368,2.0,74.0,434.721,431.353,430.827
58.0,LP,1.203,438.283,0.993,2.304,2.0,76.0,439.276,436.972,436.246
59.0,LP,0.206,441.724,0.811,1.133,2.0,78.0,442.535,441.402,440.794
60.0,LP,0.206,444.841,0.982,1.318,2.0,80.0,445.823,444.505,444.043
61.0,LP,0.569,448.197,0.979,1.653,2.0,82.0,449.176,447.523,447.334
62.0,LP,13.596,,,5.074,0.0,82.0,455.985,450.911,450.699
63.0,LP,0.569,458.952,1.075,1.708,2.0,84.0,460.027,458.319,457.521
64.0,LP,4.253,466.423,1.071,5.489,2.0,86.0,467.494,462.005,461.541
65.0,LP,4.253,474.055,1.081,5.368,2.0,88.0,475.136,469.768,469.014
66.0,LP,0.569,477.47,1.23,1.968,2.0,90.0,478.7,476.732,476.65
67.0,LP,0.206,480.589,1.847,2.154,2.0,92.0,482.436,480.282,480.205
68.0,LP,4.253,,,1.142,0.0,92.0,485.106,483.964,483.95
69.0,LP,23.999,,,6.42,0.0,92.0,494.555,488.135,486.613
70.0,LP,23.999,,,6.224,0.0,92.0,502.894,496.67,496.06
71.0,LP,0.206,505.24,0.937,1.201,2.0,94.0,506.177,504.976,504.405
72.0,LP,13.596,,,5.963,0.0,94.0,513.755,507.792,507.69
73.0,LP,0.206,515.954,0.948,1.254,2.0,96.0,516.902,515.648,515.275
74.0,LP,7.65,,,6.413,0.0,96.0,525.234,518.821,518.416
75.0,LP,7.65,,,6.294,0.0,96.0,533.457,527.163,526.752
76.0,LP,0.206,535.652,0.932,1.185,2.0,98.0,536.584,535.399,534.974
77.0,LP,1.203,539.452,1.747,3.054,2.0,100.0,541.199,538.145,538.097
78.0,LP,1.203,544.311,0.996,2.295,2.0,102.0,545.307,543.012,542.717
79.0,LP,4.253,551.775,1.109,5.423,2.0,104.0,552.884,547.461,546.825
80.0,LP,1.203,556.22,1.057,2.311,2.0,106.0,557.277,554.966,554.387
81.0,LP,0.206,559.467,0.927,1.191,2.0,108.0,560.394,559.203,558.785
82.0,LP,0.206,562.311,1.096,1.385,2.0,110.0,563.407,562.022,561.905
83.0,LP,2.312,567.599,1.013,3.342,2.0,112.0,568.612,565.27,564.909
84.0,LP,2.312,572.935,0.978,3.407,2.0,114.0,573.913,570.506,570.133
85.0,LP,0.569,576.542,0.903,1.475,2.0,116.0,577.445,575.97,575.453
86.0,LP,1.203,580.696,1.046,2.293,2.0,118.0,581.742,579.449,578.95
87.0,LP,0.569,584.202,0.929,1.624,2.0,120.0,585.131,583.507,583.256
88.0,LP,4.253,591.382,1.03,5.322,2.0,122.0,592.412,587.09,586.646
1.0,HP,9.0,,,7.35,0.0,122.0,9.573,2.223,0.001
2.0,HP,10.5,,,9.84,0.0,122.0,21.095,11.255,11.087
3.0,HP,3.0,26.165,2.689,5.721,2.0,124.0,28.854,23.133,22.619
4.0,HP,4.5,34.922,0.953,5.49,2.0,126.0,35.875,30.385,30.363
5.0,HP,3.0,,,0.89,0.0,126.0,39.111,38.221,37.387
6.0,HP,12.0,,,7.601,0.0,126.0,48.798,41.197,40.62
7.0,HP,10.5,,,5.917,0.0,126.0,56.635,50.718,50.309
8.0,HP,10.5,,,4.244,0.0,126.0,68.299,64.055,58.139
9.0,HP,12.0,86.725,0.982,13.0,2.0,128.0,87.707,74.707,69.814
10.0,HP,6.0,96.097,1.059,7.118,2.0,130.0,97.156,90.038,89.223
11.0,HP,12.0,111.86,1.707,13.768,2.0,132.0,113.567,99.799,98.676
12.0,HP,9.0,125.257,0.919,10.038,2.0,134.0,126.176,116.138,115.081
13.0,HP,1.5,130.504,1.235,2.831,2.0,136.0,131.739,128.908,127.687
14.0,HP,6.0,140.227,0.803,6.889,2.0,138.0,141.03,134.141,133.243
15.0,HP,6.0,149.162,1.084,7.109,2.0,140.0,150.246,143.137,142.54
16.0,HP,10.5,162.83,1.087,11.619,2.0,142.0,163.917,152.298,151.754
17.0,HP,7.5,173.439,1.225,8.758,2.0,144.0,174.664,165.906,165.439
18.0,HP,1.5,178.624,1.076,2.703,2.0,146.0,179.7,176.997,176.173
19.0,HP,4.5,186.345,1.117,5.739,2.0,148.0,187.462,181.723,181.219
20.0,HP,4.5,194.132,0.805,5.327,2.0,150.0,194.937,189.61,188.973
21.0,HP,6.0,203.052,1.086,7.216,2.0,152.0,204.138,196.922,196.44
22.0,HP,7.5,213.807,1.211,8.737,2.0,154.0,215.018,206.281,205.648
23.0,HP,7.5,224.822,0.959,8.571,2.0,156.0,225.781,217.21,216.533
24.0,HP,9.0,236.938,0.989,10.118,2.0,158.0,237.927,227.809,227.289
25.0,HP,12.0,,,0.518,0.0,158.0,248.177,247.659,239.43
26.0,HP,12.0,262.706,1.146,13.285,2.0,160.0,263.852,250.567,249.688
27.0,HP,3.0,268.888,1.284,4.312,2.0,162.0,270.172,265.86,265.36
28.0,HP,7.5,279.717,2.061,9.619,2.0,164.0,281.778,272.159,271.681
29.0,HP,6.0,290.299,1.131,7.297,2.0,166.0,291.43,284.133,283.285
30.0,HP,4.5,298.136,1.563,6.079,2.0,168.0,299.699,293.62,292.95
31.0,HP,9.0,310.923,1.135,10.22,2.0,170.0,312.058,301.838,301.224
32.0,HP,7.5,321.658,1.082,8.601,2.0,172.0,322.74,314.139,313.564
33.0,HP,3.0,327.793,1.507,4.549,2.0,174.0,329.3,324.751,324.263
34.0,HP,3.0,334.555,1.187,4.285,2.0,176.0,335.742,331.457,330.834
35.0,HP,9.0,346.894,1.065,10.192,2.0,178.0,347.959,337.767,337.253
36.0,HP,9.0,358.919,1.037,10.055,2.0,180.0,359.956,349.901,349.479
37.0,HP,3.0,364.912,1.019,4.064,2.0,182.0,365.931,361.867,361.462
38.0,HP,10.5,378.453,0.781,11.356,2.0,184.0,379.234,367.878,367.449
39.0,HP,9.0,390.244,0.915,10.027,2.0,186.0,391.159,381.132,380.747
40.0,HP,4.5,397.332,0.932,5.58,2.0,188.0,398.264,392.684,392.668
41.0,HP,10.5,410.813,0.971,11.6,2.0,190.0,411.784,400.184,399.779
42.0,HP,1.5,416.405,1.07,2.61,2.0,192.0,417.475,414.865,413.289
43.0,HP,9.0,428.535,1.838,10.918,2.0,194.0,430.373,419.455,418.977
44.0,HP,6.0,438.287,0.821,6.891,2.0,196.0,439.108,432.217,431.889
45.0,HP,1.5,449.031,0.904,2.485,2.0,198.0,449.935,447.45,440.621
46.0,HP,1.5,453.586,1.741,3.307,2.0,200.0,455.327,452.02,451.448
47.0,HP,12.0,,,5.106,0.0,200.0,462.334,457.228,456.841
48.0,HP,1.5,466.288,1.51,3.086,2.0,202.0,467.798,464.712,463.846
49.0,HP,3.0,472.488,1.102,4.146,2.0,204.0,473.59,469.444,469.332
50.0,HP,1.5,478.004,1.204,2.81,2.0,206.0,479.208,476.398,475.106
51.0,HP,7.5,488.842,0.999,8.545,2.0,208.0,489.841,481.296,480.724
52.0,HP,4.5,496.607,1.046,5.638,2.0,210.0,497.653,492.015,491.35
53.0,HP,7.5,507.46,1.037,8.595,2.0,212.0,508.497,499.902,499.165
54.0,HP,10.5,521.259,1.077,11.658,2.0,214.0,522.336,510.678,510.007
55.0,HP,4.5,529.332,1.047,5.644,2.0,216.0,530.379,524.735,523.839
56.0,HP,1.5,533.736,1.063,2.7,2.0,218.0,534.799,532.099,531.894
