trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,8.264,8.264,0.0,0.0,8.794,0.53,0.0
2.0,LP,2.312,12.96,0.998,3.338,2.0,2.0,13.958,10.62,10.302
3.0,LP,1.203,17.06,0.687,1.895,2.0,4.0,17.747,15.852,15.469
4.0,LP,7.65,,3.922,3.922,0.0,4.0,23.503,19.581,19.25
5.0,LP,4.253,29.69,0.695,5.065,2.0,6.0,30.385,25.32,25.004
6.0,LP,0.206,32.541,0.862,1.207,2.0,8.0,33.403,32.196,31.889
7.0,LP,13.596,,6.392,6.392,0.0,8.0,41.49,35.098,34.905
8.0,LP,23.999,,6.624,6.624,0.0,8.0,49.711,43.087,43.007
9.0,LP,0.206,51.677,0.816,1.126,2.0,10.0,52.493,51.367,51.212
10.0,LP,23.999,,6.374,6.374,0.0,10.0,60.511,54.137,54.0
11.0,LP,1.203,63.677,0.677,2.007,2.0,12.0,64.354,62.347,62.026
12.0,LP,0.206,66.447,0.989,1.335,2.0,14.0,67.436,66.101,65.862
13.0,LP,4.253,73.313,0.676,4.965,2.0,16.0,73.989,69.024,68.943
14.0,LP,7.65,,7.902,7.902,0.0,16.0,83.746,75.844,75.49
15.0,LP,0.569,85.919,0.654,1.312,2.0,18.0,86.573,85.261,85.257
16.0,LP,1.203,89.541,0.654,1.956,2.0,20.0,90.195,88.239,88.087
17.0,LP,13.596,,9.115,9.115,0.0,20.0,101.007,91.892,91.698
18.0,LP,7.65,,4.316,4.316,0.0,20.0,106.923,102.607,102.513
19.0,LP,2.312,110.897,0.848,3.264,2.0,22.0,111.745,108.481,108.432
20.0,LP,2.312,116.004,0.697,3.117,2.0,24.0,116.701,113.584,113.258
21.0,LP,0.206,118.585,0.684,1.039,2.0,26.0,119.269,118.23,118.203
22.0,LP,0.206,121.226,0.834,1.179,2.0,28.0,122.06,120.881,120.785
23.0,LP,7.65,,6.45,6.45,0.0,28.0,130.199,123.749,123.573
24.0,LP,23.999,,5.876,5.876,0.0,28.0,137.878,132.002,131.703
25.0,LP,13.596,,5.089,5.089,0.0,28.0,144.755,139.666,139.387
26.0,LP,1.203,147.75,0.675,1.983,2.0,30.0,148.425,146.442,146.26
27.0,LP,1.203,151.413,0.691,2.049,2.0,32.0,152.104,150.055,149.931
28.0,LP,2.312,156.205,0.7,3.097,2.0,34.0,156.905,153.808,153.606
29.0,LP,23.999,,7.417,7.417,0.0,34.0,166.203,158.786,158.42
30.0,LP,2.312,170.237,0.673,3.048,2.0,36.0,170.91,167.862,167.703
31.0,LP,7.65,,6.075,6.075,0.0,36.0,178.749,172.674,172.421
32.0,LP,7.65,,3.434,3.434,0.0,36.0,183.845,180.411,180.254
33.0,LP,1.203,186.646,0.822,2.109,2.0,38.0,187.468,185.359,185.359
34.0,LP,4.253,193.509,0.678,5.044,2.0,40.0,194.187,189.143,188.974
35.0,LP,1.203,197.132,0.801,2.134,2.0,42.0,197.933,195.799,195.702
36.0,LP,23.999,,8.605,8.605,0.0,42.0,208.132,199.527,199.435
37.0,LP,0.569,210.448,1.04,1.777,2.0,44.0,211.488,209.711,209.642
38.0,LP,7.65,,5.368,5.368,0.0,44.0,218.467,213.099,212.999
39.0,LP,13.596,,6.217,6.217,0.0,44.0,226.213,219.996,219.979
40.0,LP,13.596,,9.971,9.971,0.0,44.0,237.81,227.839,227.728
41.0,LP,0.569,240.133,0.701,1.367,2.0,46.0,240.834,239.467,239.313
42.0,LP,23.999,,9.189,9.189,0.0,46.0,251.544,242.355,242.336
43.0,LP,4.253,257.655,0.688,4.973,2.0,48.0,258.343,253.37,253.047
44.0,LP,2.312,262.336,0.782,3.238,2.0,50.0,263.118,259.88,259.847
45.0,LP,0.569,265.579,0.671,1.373,2.0,52.0,266.25,264.877,264.626
46.0,LP,0.206,268.125,0.685,1.031,2.0,54.0,268.81,267.779,267.758
47.0,LP,1.203,271.674,0.666,1.92,2.0,56.0,272.34,270.42,270.313
48.0,LP,0.569,274.861,0.68,1.362,2.0,58.0,275.541,274.179,273.849
49.0,LP,4.253,281.411,0.675,4.995,2.0,60.0,282.086,277.091,277.053
50.0,LP,0.569,284.575,0.86,1.523,2.0,62.0,285.435,283.912,283.591
51.0,LP,13.596,,7.429,7.429,0.0,62.0,294.434,287.005,286.938
52.0,LP,4.253,300.377,0.699,5.125,2.0,64.0,301.076,295.951,295.937
53.0,LP,4.253,307.242,0.674,4.994,2.0,66.0,307.916,302.922,302.588
54.0,LP,13.596,,12.859,12.859,0.0,66.0,322.311,309.452,309.423
55.0,LP,0.206,324.273,0.855,1.227,2.0,68.0,325.128,323.901,323.815
56.0,LP,0.569,327.456,0.659,1.316,2.0,70.0,328.115,326.799,326.64
57.0,LP,0.569,330.388,0.827,1.5,2.0,72.0,331.215,329.715,329.624
58.0,LP,2.312,335.088,0.675,2.994,2.0,74.0,335.763,332.769,332.721
59.0,LP,4.253,341.765,1.07,5.482,2.0,76.0,342.835,337.353,337.264
60.0,LP,23.999,,7.311,7.311,0.0,76.0,351.827,344.516,344.349
61.0,LP,7.65,361.321,1.226,9.05,2.0,78.0,362.547,353.497,353.329
62.0,LP,0.206,364.683,1.004,1.338,2.0,80.0,365.687,364.349,364.061
63.0,LP,2.312,369.715,0.69,3.07,2.0,82.0,370.405,367.335,367.193
64.0,LP,13.596,,12.502,12.502,0.0,82.0,384.503,372.001,371.919
65.0,LP,1.203,387.618,0.667,2.0,2.0,84.0,388.285,386.285,386.014
66.0,LP,0.206,390.224,0.863,1.208,2.0,86.0,391.087,389.879,389.797
67.0,LP,23.999,,6.15,6.15,0.0,86.0,398.835,392.685,392.592
68.0,LP,23.999,,9.241,9.241,0.0,86.0,409.709,400.468,400.348
69.0,LP,2.312,413.67,0.7,3.086,2.0,88.0,414.37,411.284,411.225
