trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,6.511,0.0,0.0,7.576,1.065,0.001
2.0,LP,2.312,12.137,0.96,3.314,2.0,2.0,13.097,9.783,9.079
3.0,LP,1.203,18.23,0.975,2.246,2.0,4.0,19.205,16.959,14.601
4.0,LP,7.65,,,7.025,0.0,4.0,28.309,21.284,20.707
5.0,LP,4.253,34.95,0.784,5.099,2.0,6.0,35.734,30.635,29.813
6.0,LP,0.206,38.153,1.027,1.317,2.0,8.0,39.18,37.863,37.237
7.0,LP,13.596,54.338,0.873,14.493,2.0,10.0,55.211,40.718,40.683
8.0,LP,23.999,81.319,0.768,24.839,2.0,12.0,82.087,57.248,56.714
9.0,LP,0.206,84.678,1.084,1.301,2.0,14.0,85.762,84.461,83.593
10.0,LP,23.999,,,12.715,0.0,14.0,100.458,87.743,87.267
11.0,LP,1.203,103.417,0.898,2.264,2.0,16.0,104.315,102.051,101.963
12.0,LP,0.206,106.161,0.921,1.215,2.0,18.0,107.082,105.867,105.82
13.0,LP,4.253,112.914,0.922,5.229,2.0,20.0,113.836,108.607,108.584
14.0,LP,7.65,123.046,1.433,9.132,2.0,22.0,124.479,115.347,115.339
15.0,LP,0.569,126.67,0.968,1.552,2.0,24.0,127.638,126.086,125.983
16.0,LP,1.203,130.472,0.759,1.977,2.0,26.0,131.231,129.254,129.141
17.0,LP,13.596,146.467,0.824,14.475,2.0,28.0,147.291,132.816,132.733
18.0,LP,7.65,156.69,0.773,8.555,2.0,30.0,157.463,148.908,148.798
19.0,LP,2.312,161.308,0.8,3.122,2.0,32.0,162.108,158.986,158.968
20.0,LP,2.312,166.067,0.858,3.242,2.0,34.0,166.925,163.683,163.616
21.0,LP,0.206,169.056,5.086,5.378,2.0,36.0,174.142,168.764,168.428
22.0,LP,0.206,176.316,1.089,1.361,2.0,38.0,177.405,176.044,175.647
23.0,LP,7.65,186.602,0.692,8.358,2.0,40.0,187.294,178.936,178.91
24.0,LP,23.999,213.276,0.893,25.007,2.0,42.0,214.169,189.162,188.799
25.0,LP,13.596,,,7.92,0.0,42.0,223.595,215.675,215.675
26.0,LP,1.203,226.354,0.799,2.038,2.0,44.0,227.153,225.115,225.102
27.0,LP,1.203,229.953,0.883,2.1,2.0,46.0,230.836,228.736,228.657
28.0,LP,2.312,234.798,0.824,3.189,2.0,48.0,235.622,232.433,232.338
29.0,LP,23.999,261.26,0.741,24.792,2.0,50.0,262.001,237.209,237.124
30.0,LP,2.312,265.934,0.619,2.978,2.0,52.0,266.553,263.575,263.506
31.0,LP,7.65,276.016,0.628,8.284,2.0,54.0,276.644,268.36,268.073
32.0,LP,7.65,286.182,0.748,8.428,2.0,56.0,286.93,278.502,278.146
33.0,LP,1.203,290.014,0.803,2.084,2.0,58.0,290.817,288.733,288.433
34.0,LP,4.253,296.854,0.871,5.199,2.0,60.0,297.725,292.526,292.319
35.0,LP,1.203,300.836,0.967,2.229,2.0,62.0,301.803,299.574,299.228
36.0,LP,23.999,,,21.751,0.0,62.0,325.397,303.646,303.307
37.0,LP,0.569,327.724,0.814,1.517,2.0,64.0,328.538,327.021,326.903
38.0,LP,7.65,338.019,0.825,8.501,2.0,66.0,338.844,330.343,330.042
39.0,LP,13.596,354.092,0.764,14.404,2.0,68.0,354.856,340.452,340.347
40.0,LP,13.596,370.225,0.829,14.512,2.0,70.0,371.054,356.542,356.362
41.0,LP,0.569,373.517,0.933,1.744,2.0,72.0,374.45,372.706,372.558
42.0,LP,23.999,400.051,0.886,24.921,2.0,74.0,400.937,376.016,375.955
43.0,LP,4.253,406.785,0.764,5.093,2.0,76.0,407.549,402.456,402.441
44.0,LP,2.312,411.473,0.73,3.042,2.0,78.0,412.203,409.161,409.054
45.0,LP,0.569,414.608,1.028,1.62,2.0,80.0,415.636,414.016,413.708
46.0,LP,0.206,417.639,0.942,1.24,2.0,82.0,418.581,417.341,417.14
47.0,LP,1.203,421.59,0.723,1.943,2.0,84.0,422.313,420.37,420.085
48.0,LP,0.569,424.855,0.728,1.405,2.0,86.0,425.583,424.178,423.819
49.0,LP,4.253,431.704,0.873,5.203,2.0,88.0,432.577,427.374,427.087
50.0,LP,0.569,434.994,0.966,1.551,2.0,90.0,435.96,434.409,434.082
