trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,4.631,0.0,0.0,5.152,0.521,0.0
2.0,LP,2.312,9.371,0.653,2.972,2.0,2.0,10.024,7.052,6.653
3.0,LP,1.203,13.093,0.748,2.034,2.0,4.0,13.841,11.807,11.525
4.0,LP,7.65,,,5.113,0.0,4.0,21.116,16.003,15.343
5.0,LP,4.253,,,2.027,0.0,4.0,25.201,23.174,22.617
6.0,LP,0.206,27.27,0.694,0.908,2.0,6.0,27.964,27.056,26.702
7.0,LP,13.596,,,2.272,0.0,6.0,32.028,29.756,29.465
8.0,LP,23.999,,,3.07,0.0,6.0,37.092,34.022,33.53
9.0,LP,0.206,39.15,0.721,0.951,2.0,8.0,39.871,38.92,38.593
10.0,LP,23.999,,,2.193,0.0,8.0,44.027,41.834,41.372
11.0,LP,1.203,47.111,0.706,1.922,2.0,10.0,47.817,45.895,45.529
12.0,LP,0.206,49.868,0.724,0.975,2.0,12.0,50.592,49.617,49.319
13.0,LP,4.253,,,2.031,0.0,12.0,54.232,52.201,52.094
14.0,LP,7.65,,,2.322,0.0,12.0,58.434,56.112,55.733
15.0,LP,0.569,60.866,0.685,1.281,2.0,14.0,61.551,60.27,59.934
16.0,LP,1.203,64.518,0.69,1.893,2.0,16.0,65.208,63.315,63.052
17.0,LP,13.596,,,2.497,0.0,16.0,69.531,67.034,66.709
18.0,LP,7.65,,,2.346,0.0,16.0,73.659,71.313,71.033
19.0,LP,2.312,,,2.301,0.0,16.0,77.648,75.347,75.161
20.0,LP,2.312,,,2.678,0.0,16.0,81.991,79.313,79.149
21.0,LP,0.206,84.026,0.95,1.195,2.0,18.0,84.976,83.781,83.493
22.0,LP,0.206,87.222,0.693,0.91,2.0,20.0,87.915,87.005,86.477
23.0,LP,7.65,,,1.877,0.0,20.0,91.51,89.633,89.416
24.0,LP,23.999,,,2.698,0.0,20.0,95.806,93.108,93.011
25.0,LP,13.596,,,1.647,0.0,20.0,99.19,97.543,97.306
26.0,LP,1.203,102.21,0.691,1.908,2.0,22.0,102.901,100.993,100.691
27.0,LP,1.203,105.821,0.501,1.756,2.0,24.0,106.322,104.566,104.402
28.0,LP,2.312,,,2.682,0.0,24.0,110.814,108.132,107.823
29.0,LP,23.999,,,3.578,0.0,24.0,116.074,112.496,112.315
30.0,LP,2.312,,,2.628,0.0,24.0,120.224,117.596,117.576
31.0,LP,7.65,,,2.767,0.0,24.0,124.726,121.959,121.726
32.0,LP,7.65,,,2.59,0.0,24.0,129.005,126.415,126.228
33.0,LP,1.203,131.862,0.505,1.806,2.0,26.0,132.367,130.561,130.505
34.0,LP,4.253,,,2.174,0.0,26.0,136.331,134.157,133.868
35.0,LP,1.203,139.503,0.501,1.926,2.0,28.0,140.004,138.078,137.832
36.0,LP,23.999,,,2.056,0.0,28.0,144.019,141.963,141.505
37.0,LP,0.569,146.514,0.501,1.311,2.0,30.0,147.015,145.704,145.52
38.0,LP,7.65,,,2.388,0.0,30.0,151.103,148.715,148.516
39.0,LP,13.596,,,2.835,0.0,30.0,155.71,152.875,152.603
40.0,LP,13.596,,,2.432,0.0,30.0,159.885,157.453,157.211
41.0,LP,0.569,162.429,0.79,1.601,2.0,32.0,163.219,161.618,161.386
42.0,LP,23.999,,,2.264,0.0,32.0,167.204,164.94,164.72
43.0,LP,4.253,,,2.17,0.0,32.0,171.178,169.008,168.704
44.0,LP,2.312,,,2.338,0.0,32.0,175.365,173.027,172.679
45.0,LP,0.569,177.912,0.713,1.469,2.0,34.0,178.625,177.156,176.866
46.0,LP,0.206,180.621,0.744,1.006,2.0,36.0,181.365,180.359,180.126
47.0,LP,1.203,,,0.775,0.0,36.0,183.731,182.956,182.865
48.0,LP,0.569,186.331,0.5,1.349,2.0,38.0,186.831,185.482,185.232
