trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,14.529,0.707,14.386,2.0,2.0,15.236,0.85,0.001
2.0,LP,2.312,19.694,0.658,3.036,2.0,4.0,20.352,17.316,16.744
3.0,LP,1.203,23.498,0.9,2.131,2.0,6.0,24.398,22.267,21.853
4.0,LP,7.65,34.365,0.733,8.609,2.0,8.0,35.098,26.489,25.912
5.0,LP,4.253,41.422,0.501,4.827,2.0,10.0,41.923,37.096,36.604
6.0,LP,0.206,44.513,4.532,4.82,2.0,12.0,49.045,44.225,43.425
7.0,LP,13.596,65.2,0.515,14.307,2.0,14.0,65.715,51.408,50.548
8.0,LP,23.999,,,1.119,0.0,14.0,68.936,67.817,67.229
9.0,LP,0.206,71.068,0.694,0.938,2.0,16.0,71.762,70.824,70.438
10.0,LP,23.999,,,2.843,0.0,16.0,76.557,73.714,73.265
11.0,LP,1.203,79.732,0.786,2.188,2.0,18.0,80.518,78.33,78.059
12.0,LP,0.206,82.74,0.719,0.963,2.0,20.0,83.459,82.496,82.02
13.0,LP,4.253,,,2.446,0.0,20.0,87.731,85.285,84.965
14.0,LP,7.65,,,4.14,0.0,20.0,93.801,89.661,89.233
15.0,LP,0.569,96.333,0.515,1.163,2.0,22.0,96.848,95.685,95.311
16.0,LP,1.203,100.053,0.752,2.095,2.0,24.0,100.805,98.71,98.356
17.0,LP,13.596,,,5.882,0.0,24.0,108.693,102.811,102.309
18.0,LP,7.65,118.188,0.662,8.352,2.0,26.0,118.85,110.498,110.21
19.0,LP,2.312,,,0.501,0.0,26.0,121.295,120.794,120.365
20.0,LP,2.312,125.584,0.669,3.021,2.0,28.0,126.253,123.232,122.798
21.0,LP,0.206,128.405,0.69,0.943,2.0,30.0,129.095,128.152,127.759
22.0,LP,0.206,131.187,0.702,0.967,2.0,32.0,131.889,130.922,130.597
23.0,LP,7.65,,,1.663,0.0,32.0,135.215,133.552,133.393
24.0,LP,23.999,,,22.348,0.0,32.0,159.359,137.011,136.718
25.0,LP,13.596,,,3.663,0.0,32.0,164.896,161.233,160.861
26.0,LP,1.203,167.906,0.749,2.109,2.0,34.0,168.655,166.546,166.412
27.0,LP,1.203,171.762,0.697,1.98,2.0,36.0,172.459,170.479,170.16
28.0,LP,2.312,176.559,0.719,3.194,2.0,38.0,177.278,174.084,173.961
29.0,LP,23.999,,,5.879,0.0,38.0,184.95,179.071,178.781
30.0,LP,2.312,188.933,0.742,3.106,2.0,40.0,189.675,186.569,186.459
31.0,LP,7.65,,,3.84,0.0,40.0,195.31,191.47,191.192
32.0,LP,7.65,,,5.735,0.0,40.0,202.805,197.07,196.813
33.0,LP,1.203,205.879,0.727,2.033,2.0,42.0,206.606,204.573,204.309
34.0,LP,4.253,,,4.379,0.0,42.0,212.775,208.396,208.11
35.0,LP,1.203,215.909,0.726,2.064,2.0,44.0,216.635,214.571,214.277
36.0,LP,23.999,,,4.039,0.0,44.0,222.492,218.453,218.138
37.0,LP,0.569,225.128,1.217,1.942,2.0,46.0,226.345,224.403,223.995
38.0,LP,7.65,,,3.811,0.0,46.0,231.935,228.124,227.848
39.0,LP,13.596,,,0.786,0.0,46.0,236.768,235.982,233.479
