id,sess,block,auc,std_wtw,auc1,auc2,auc3,auc4,std_wtw1,std_wtw2,std_wtw3,std_wtw4,ready_RT_mean,ready_RT_se,sell_RT_median,sell_RT_mean,sell_RT_se,condition
s0103,1,2,8.780412192504937,1.9944013468759294,8.4884921875,8.936833333333333,9.952300000000001,8.250356505102042,2.7010355681782428,8.936833333333333,1.1056333976504138,2.57804646178625,0.14494444444444554,0.011802939070981164,0.725,0.8488571428571428,0.04294557445978533,HP
s0104,1,1,9.79441923076923,2.4403878839736866,10.102153846153847,10.6402,10.426400000000001,7.200666666666666,2.9875074211984765,10.6402,1.3265866877064614,2.338543967704881,0.20922727272727434,0.02452951253794803,0.693,0.8451492537313435,0.04995666758403908,LP
s0104,1,2,8.272232156440952,2.2028317282790066,8.40389423076923,9.73523611111111,8.46061111111111,7.479069573283859,2.1245278476290523,9.73523611111111,1.1144871003800718,2.3437826335206418,0.2002399999999976,0.01816433467601373,0.7909999999999999,0.8641914893617024,0.060291683028177175,HP
s0105,1,1,7.990703100775193,2.633930111156236,11.206,8.89425,7.615,5.087055555555555,1.588,8.89425,1.331194701511892,1.182737712645361,0.5102696629213518,0.01569896360952117,0.8735,1.0468500000000003,0.17864504661634353,LP
s0105,1,2,10.101527604166666,2.1425415948579256,8.08976851851852,9.861799999999999,11.533285714285714,12.0,2.0688700534997784,9.861799999999999,1.1432118556675206,0.0,0.54466666666666,0.019511025977127894,0.884,0.8789814814814813,0.03581488654040024,HP
s0106,1,1,5.465587935729849,1.2411730495727487,5.840463814616755,5.503272727272726,5.138821428571427,5.137636363636364,1.9980675649599953,5.503272727272726,0.4201492977477877,0.8492519995135049,0.21447747747748142,0.013351836727793203,0.848,0.886044776119403,0.047503921976814155,LP
s0106,1,2,5.852024456099456,1.6878291715180387,5.17052962962963,5.8401875,5.592747474747474,6.952354999999999,0.6547791464330294,5.8401875,0.6439156062312581,3.0263047393879003,0.15309090909090523,0.023216460503639416,0.7120000000000001,0.8885454545454545,0.11570169276920096,HP
s0107,1,1,3.208547456084824,0.8519639439798001,2.9956,2.9082036613272306,3.6261102941176464,3.37035,0.8480157931633973,2.9082036613272306,1.2116583636843299,0.6143731174945727,0.1883884892086286,0.01261137130019015,0.8205,0.7949838709677417,0.01685153528262708,LP
s0107,1,2,5.455850794693613,2.478619191878873,4.616166240409208,4.978970238095238,9.501303030303028,4.434173913043479,1.407884896875473,4.978970238095238,2.8817954576422995,1.1870377591681793,0.18634782608695735,0.02987257292457242,0.83,0.9600645161290322,0.10971579912432779,HP
s0108,1,1,7.741295333655705,2.5826816566958377,11.184000000000001,8.498095238095237,6.95388888888889,5.500222222222222,1.1306380499523265,8.498095238095237,0.8001156089305598,0.605880218777749,0.24624999999999528,0.033726033156895464,0.7945,0.8333030303030307,0.024003356913389347,LP
s0108,1,2,5.3343172548282745,1.2108790274328516,5.312313574660634,5.357746031746032,5.5639111111111115,5.164314699792961,0.9581036220261935,5.357746031746032,1.4164278535530808,1.249711267825858,0.22478021978022336,0.03111974528494972,0.831,0.8863666666666666,0.04369829600881565,HP
s0109,1,1,4.991682689912828,2.940686365495469,9.220464646464645,3.6181388888888883,4.054466666666667,5.010927318295739,4.319774185814219,3.6181388888888883,0.7690663199259505,2.553868673499929,0.08643478260869628,0.00528199324287117,0.6935,0.7527058823529412,0.012395428663030613,LP
s0109,1,2,7.640647857838,2.566070983699221,6.903599675324677,7.5870116402116405,8.286292517006801,8.651766233766235,3.6632288275048057,7.5870116402116405,2.5266231375216313,1.5271548616061743,0.11464999999999977,0.03665168012861083,0.8240000000000001,0.812787234042553,0.014418498761559304,HP
s0110,1,1,4.365165589927899,2.008871779952526,5.361676470588236,5.437561224489796,3.3821518518518525,3.473646739130435,2.276620266207167,5.437561224489796,0.7763587867924883,0.6918605902157706,0.18289599999999662,0.013074990228371193,0.7490000000000001,0.7665373134328358,0.012806497716548435,LP
