block,condition,auc,std_wtw,id,sess,key
1,LP,5.542969892568497,2.326299366716427,s1001,2,"('s1001', 2)"
2,HP,6.87146189618319,2.2438853801228023,s1001,2,"('s1001', 2)"
1,LP,12.0,0.0,s1003,2,"('s1003', 2)"
2,HP,12.0,0.0,s1003,2,"('s1003', 2)"
1,LP,6.446434388481032,2.088716832942572,s1004,2,"('s1004', 2)"
2,HP,7.883496730896068,1.9462001498984431,s1004,2,"('s1004', 2)"
1,LP,7.299601715436742,3.872607077332473,s1006,2,"('s1006', 2)"
2,HP,7.47873379371912,3.7169746676805735,s1006,2,"('s1006', 2)"
1,LP,11.6099354516782,1.4512025401456548,s1007,2,"('s1007', 2)"
2,HP,11.71981506133216,1.241393080392933,s1007,2,"('s1007', 2)"
1,LP,5.853881314282716,0.9531193951564093,s1008,2,"('s1008', 2)"
2,HP,5.839778109758008,1.0728862510217672,s1008,2,"('s1008', 2)"
1,LP,2.801320510865056,0.8069318195393838,s1009,2,"('s1009', 2)"
2,HP,5.932726322702843,3.1117999378598022,s1009,2,"('s1009', 2)"
1,LP,9.010751626185106,1.7240747805407821,s1010,2,"('s1010', 2)"
2,HP,9.279767724890919,1.6238277564398285,s1010,2,"('s1010', 2)"
1,LP,9.279908643474261,3.305851749353491,s1011,2,"('s1011', 2)"
2,HP,10.806472429986378,2.464505892320812,s1011,2,"('s1011', 2)"
1,LP,2.465842685232105,1.5010984902608377,s1012,2,"('s1012', 2)"
2,HP,3.5423591183620124,2.3556731436471146,s1012,2,"('s1012', 2)"
1,LP,2.9223761490797875,1.2567945480534433,s1013,2,"('s1013', 2)"
2,HP,5.927510224259931,2.937342007683871,s1013,2,"('s1013', 2)"
1,LP,7.929248080346996,3.22813278006993,s1014,2,"('s1014', 2)"
2,HP,8.474110102399424,3.2715323237986995,s1014,2,"('s1014', 2)"
1,LP,2.7112836833908185,1.124111539746108,s1015,2,"('s1015', 2)"
2,HP,4.615451842801176,1.4476153404290606,s1015,2,"('s1015', 2)"
1,LP,5.489280461903785,1.5347120900623659,s1016,2,"('s1016', 2)"
2,HP,6.042673934373655,1.5462549306507314,s1016,2,"('s1016', 2)"
1,LP,3.1106776055486556,2.4952301672886894,s1018,2,"('s1018', 2)"
2,HP,4.6292871512683815,2.7641886201923063,s1018,2,"('s1018', 2)"
1,LP,11.818450921209834,1.031893198637382,s1019,2,"('s1019', 2)"
2,HP,11.662174735901152,1.5068381928370658,s1019,2,"('s1019', 2)"
1,LP,7.135241292425006,1.1122338423772233,s1020,2,"('s1020', 2)"
2,HP,7.459599926043855,1.1294403307375789,s1020,2,"('s1020', 2)"
1,LP,3.044742322817676,1.8996658050648985,s1021,2,"('s1021', 2)"
2,HP,6.381229484018659,2.557294206620468,s1021,2,"('s1021', 2)"
1,LP,9.90163452661365,2.9693437603139747,s1022,2,"('s1022', 2)"
2,HP,9.986733052387589,2.7516637711748047,s1022,2,"('s1022', 2)"
1,LP,9.361951141584731,2.2669527223233485,s1023,2,"('s1023', 2)"
2,HP,11.394506949205077,1.6978979636192595,s1023,2,"('s1023', 2)"
1,LP,2.1484966527965144,0.5859809626317791,s1024,2,"('s1024', 2)"
2,HP,3.2437013024997556,0.9287417355618451,s1024,2,"('s1024', 2)"
1,LP,2.4933075572748495,1.6106083642314353,s1025,2,"('s1025', 2)"
2,HP,2.83979455683304,1.8975520909935408,s1025,2,"('s1025', 2)"
1,LP,11.661644975642371,1.1636973960062438,s1026,2,"('s1026', 2)"
2,HP,11.694512300786844,1.0327530695988092,s1026,2,"('s1026', 2)"
1,LP,3.7521354914001264,1.6411444639570554,s1027,2,"('s1027', 2)"
2,HP,5.084852486239251,2.7708294818919077,s1027,2,"('s1027', 2)"
1,LP,11.66074117392246,1.0569806817543763,s1028,2,"('s1028', 2)"
2,HP,11.635701285610725,1.2654812983632222,s1028,2,"('s1028', 2)"
1,LP,8.743201953136763,2.431769274341309,s1030,2,"('s1030', 2)"
2,HP,10.760977851921377,1.9487840478019094,s1030,2,"('s1030', 2)"
1,LP,5.7540629192658,3.0194152832335837,s1031,2,"('s1031', 2)"
2,HP,7.2607380977667075,3.3180603598791643,s1031,2,"('s1031', 2)"
1,LP,9.64819899885349,2.440129004012244,s1032,2,"('s1032', 2)"
2,HP,10.569703622213991,2.319359136427293,s1032,2,"('s1032', 2)"
1,LP,9.283876240822291,2.1331234703638318,s1033,2,"('s1033', 2)"
2,HP,10.026778963132042,1.801821324476602,s1033,2,"('s1033', 2)"
1,LP,8.506361421550807,2.8994133351663334,s1034,2,"('s1034', 2)"
2,HP,10.15544091033599,3.497230261925833,s1034,2,"('s1034', 2)"
1,LP,8.519101883525817,2.630896759220863,s1035,2,"('s1035', 2)"
2,HP,8.83663895279371,2.674805247926479,s1035,2,"('s1035', 2)"
1,LP,3.717301074664588,1.436085480330822,s1036,2,"('s1036', 2)"
2,HP,5.289623299815934,2.0023592346020953,s1036,2,"('s1036', 2)"
1,LP,4.472964232977072,2.527369345398297,s1037,2,"('s1037', 2)"
2,HP,5.374520419176308,2.883558671371922,s1037,2,"('s1037', 2)"
1,LP,3.6614504060501956,2.738675685584897,s1038,2,"('s1038', 2)"
2,HP,9.772027874053167,3.5858708075103585,s1038,2,"('s1038', 2)"
1,LP,9.563658787487968,1.4498897414397711,s1040,2,"('s1040', 2)"
2,HP,9.66865138638714,1.3613332863616723,s1040,2,"('s1040', 2)"
1,LP,7.461079046407818,1.4070781083527364,s1041,2,"('s1041', 2)"
2,HP,7.789963503299748,1.5234009213724913,s1041,2,"('s1041', 2)"
1,LP,6.189146929355148,3.670393993857226,s1042,2,"('s1042', 2)"
2,HP,6.324644020104859,3.6532186898118986,s1042,2,"('s1042', 2)"
1,LP,11.978240740740741,0.1584097985167519,s1043,2,"('s1043', 2)"
2,HP,11.961475409836066,0.29841019224876836,s1043,2,"('s1043', 2)"
1,LP,7.285197140973807,1.715521694452678,s1044,2,"('s1044', 2)"
2,HP,11.166094037703356,1.713989534861892,s1044,2,"('s1044', 2)"
1,LP,10.191962610115306,2.6603419732636633,s1046,2,"('s1046', 2)"
2,HP,10.382147834177028,2.637029578646226,s1046,2,"('s1046', 2)"
1,LP,5.069452306342777,1.0390014606745401,s1047,2,"('s1047', 2)"
2,HP,5.7671811442732706,1.184775039897848,s1047,2,"('s1047', 2)"
1,LP,8.001715186843995,1.2544781175298665,s1048,2,"('s1048', 2)"
2,HP,8.208401728118435,1.2666448132445671,s1048,2,"('s1048', 2)"
1,LP,6.150044280413065,1.243068221859867,s1049,2,"('s1049', 2)"
2,HP,6.4583099159896475,1.075040610758457,s1049,2,"('s1049', 2)"
