block,condition,auc,std_wtw,id,sess,key
1,LP,5.910747031963359,2.4272311707876506,s1001,2,"('s1001', 2)"
2,HP,7.229886220134077,2.3484338164319203,s1001,2,"('s1001', 2)"
1,LP,11.97938596491228,0.1542613133143645,s1003,2,"('s1003', 2)"
2,HP,12.0,0.0,s1003,2,"('s1003', 2)"
1,LP,6.205886824954476,2.0211558711445337,s1004,2,"('s1004', 2)"
2,HP,7.834594064629224,1.850309209485348,s1004,2,"('s1004', 2)"
1,LP,11.531436592078103,1.5073020062423101,s1007,2,"('s1007', 2)"
2,HP,11.626567522111376,1.551737387612016,s1007,2,"('s1007', 2)"
1,LP,4.7780371922608,1.0400621706355495,s1008,2,"('s1008', 2)"
2,HP,5.670841620419126,1.1175900829593552,s1008,2,"('s1008', 2)"
1,LP,3.25088982818439,0.943488017383455,s1009,2,"('s1009', 2)"
2,HP,6.606450276506486,3.0915408090497665,s1009,2,"('s1009', 2)"
1,LP,5.694359739132251,1.9165466157739437,s1010,2,"('s1010', 2)"
2,HP,8.652621500277633,2.2224291412500707,s1010,2,"('s1010', 2)"
1,LP,7.808702373107593,3.2570296772494687,s1011,2,"('s1011', 2)"
2,HP,10.538743170146663,2.629662475132176,s1011,2,"('s1011', 2)"
1,LP,2.241890854591062,1.460236981348864,s1012,2,"('s1012', 2)"
2,HP,3.4554811466623563,2.2732472340238687,s1012,2,"('s1012', 2)"
1,LP,2.836758120097973,1.3299201927096767,s1013,2,"('s1013', 2)"
2,HP,5.8581201757620835,3.044923000082398,s1013,2,"('s1013', 2)"
1,LP,7.121952284162864,3.220457121657824,s1014,2,"('s1014', 2)"
2,HP,7.684985487754432,3.3374383034950084,s1014,2,"('s1014', 2)"
1,LP,2.986956272912915,1.1439461536119233,s1015,2,"('s1015', 2)"
2,HP,4.617198563342626,1.4112773791939262,s1015,2,"('s1015', 2)"
1,LP,6.320225184462555,1.628204510707824,s1016,2,"('s1016', 2)"
2,HP,6.5206685730877485,1.6996858915847484,s1016,2,"('s1016', 2)"
1,LP,6.917029462924162,3.717916760482288,s1017,2,"('s1017', 2)"
2,HP,10.332981261660102,3.18322904905693,s1017,2,"('s1017', 2)"
1,LP,3.9872304385632296,2.9028167666728577,s1018,2,"('s1018', 2)"
2,HP,5.160371310597057,3.2297467459987397,s1018,2,"('s1018', 2)"
1,LP,11.766065307989281,1.1405006752756122,s1019,2,"('s1019', 2)"
2,HP,11.822862827034623,0.9584810557491114,s1019,2,"('s1019', 2)"
1,LP,4.74452702474509,1.4333087761134211,s1020,2,"('s1020', 2)"
2,HP,7.076197672686762,1.510324829592186,s1020,2,"('s1020', 2)"
1,LP,3.909929365269936,2.25940933470014,s1021,2,"('s1021', 2)"
2,HP,7.144539474935037,2.8438244396084102,s1021,2,"('s1021', 2)"
1,LP,8.66238444376128,3.3170322976775117,s1022,2,"('s1022', 2)"
2,HP,9.055071608843885,3.3218912358837174,s1022,2,"('s1022', 2)"
1,LP,3.193568125239034,1.9164389989948627,s1023,2,"('s1023', 2)"
2,HP,9.035888926324073,3.4608035941551365,s1023,2,"('s1023', 2)"
1,LP,2.7838956259003775,0.6975736452227352,s1024,2,"('s1024', 2)"
2,HP,3.3850253398360577,0.8679267961933649,s1024,2,"('s1024', 2)"
1,LP,2.5639508036840066,1.6588374446918295,s1025,2,"('s1025', 2)"
2,HP,2.7331400921176026,1.671359205093815,s1025,2,"('s1025', 2)"
1,LP,11.249246232370746,1.6440597205046228,s1026,2,"('s1026', 2)"
2,HP,11.464721806060478,1.4236654342538964,s1026,2,"('s1026', 2)"
1,LP,2.728598295762268,1.222752264585298,s1027,2,"('s1027', 2)"
2,HP,4.436323371453468,2.768453549638388,s1027,2,"('s1027', 2)"
1,LP,11.446923242187205,1.7577640721401706,s1028,2,"('s1028', 2)"
2,HP,11.525221569310029,1.5091424440999255,s1028,2,"('s1028', 2)"
1,LP,4.0689913600040235,2.49738914706395,s1030,2,"('s1030', 2)"
2,HP,8.41950235765308,3.063231599303611,s1030,2,"('s1030', 2)"
1,LP,6.093621911692833,2.885234375174733,s1031,2,"('s1031', 2)"
2,HP,7.27169751592417,3.2293596359121657,s1031,2,"('s1031', 2)"
1,LP,5.974013151215934,2.0823456254468526,s1032,2,"('s1032', 2)"
2,HP,9.23054590308545,3.0779615937075717,s1032,2,"('s1032', 2)"
1,LP,9.802587222628514,2.034303289338825,s1033,2,"('s1033', 2)"
