block,condition,auc,std_wtw,id,sess,key
1,LP,4.774701967480788,1.7424668251253368,s1001,1,"('s1001', 1)"
2,HP,6.1496150156590375,1.9521952464640964,s1001,1,"('s1001', 1)"
1,LP,3.5961874838234946,3.54665401292973,s1003,1,"('s1003', 1)"
2,HP,3.9033013790495743,3.868187443581975,s1003,1,"('s1003', 1)"
1,LP,6.8084551413607715,3.4314027635173856,s1004,1,"('s1004', 1)"
2,HP,7.6421030823301965,3.2700985242854506,s1004,1,"('s1004', 1)"
1,LP,5.837430341964568,3.34702353068833,s1006,1,"('s1006', 1)"
2,HP,7.661700786580549,3.7352437897522845,s1006,1,"('s1006', 1)"
1,LP,11.496885999775248,1.7105921755192732,s1007,1,"('s1007', 1)"
2,HP,11.705546281678043,1.401252001203197,s1007,1,"('s1007', 1)"
1,LP,4.9688541973629485,1.408216499447732,s1008,1,"('s1008', 1)"
2,HP,7.559512806279069,1.40038013872135,s1008,1,"('s1008', 1)"
1,LP,3.7663716016805338,2.138023812301003,s1009,1,"('s1009', 1)"
2,HP,6.389441293889224,2.572465598448288,s1009,1,"('s1009', 1)"
1,LP,7.205329200823381,3.775554122902758,s1010,1,"('s1010', 1)"
2,HP,7.996256010210672,3.5832635629533436,s1010,1,"('s1010', 1)"
1,LP,9.697206238199701,2.9119634141954767,s1011,1,"('s1011', 1)"
2,HP,10.080347780060904,3.006976081658475,s1011,1,"('s1011', 1)"
1,LP,3.4395398233287997,1.9105875511600323,s1012,1,"('s1012', 1)"
2,HP,4.756442604782533,2.1559661914999886,s1012,1,"('s1012', 1)"
1,LP,2.645031448774274,1.9639295264106322,s1013,1,"('s1013', 1)"
2,HP,2.616764043781265,3.06000584498807,s1013,1,"('s1013', 1)"
1,LP,7.860237649320501,3.7516415481596384,s1014,1,"('s1014', 1)"
2,HP,8.37473927865245,3.7788702462138026,s1014,1,"('s1014', 1)"
1,LP,2.9556105083558117,1.3017359588451365,s1015,1,"('s1015', 1)"
2,HP,3.569298121213678,1.4873175181323919,s1015,1,"('s1015', 1)"
1,LP,4.563117521579786,2.0743830168392408,s1016,1,"('s1016', 1)"
2,HP,5.571486261236845,2.081408688445511,s1016,1,"('s1016', 1)"
1,LP,4.517094483261263,1.7233996876687765,s1017,1,"('s1017', 1)"
2,HP,8.420932743916742,4.421670388156626,s1017,1,"('s1017', 1)"
1,LP,7.525990054466407,4.180284451622086,s1018,1,"('s1018', 1)"
2,HP,7.6567720651724915,4.294119810767775,s1018,1,"('s1018', 1)"
1,LP,11.800534651360545,0.8295676445265328,s1019,1,"('s1019', 1)"
2,HP,11.926828457446808,0.4618616346697254,s1019,1,"('s1019', 1)"
1,LP,4.9876676316223305,2.4088883504424836,s1020,1,"('s1020', 1)"
2,HP,6.4396376399156905,2.3112015392859067,s1020,1,"('s1020', 1)"
1,LP,7.833230985644962,3.612940782609075,s1021,1,"('s1021', 1)"
2,HP,8.023055101695345,3.732501642003524,s1021,1,"('s1021', 1)"
1,LP,6.429062665106434,3.412840569139122,s1022,1,"('s1022', 1)"
2,HP,9.5673464294202,3.2983714650866673,s1022,1,"('s1022', 1)"
1,LP,2.117853873228797,1.1508743190468969,s1023,1,"('s1023', 1)"
2,HP,4.72173231976895,3.168669116736683,s1023,1,"('s1023', 1)"
1,LP,1.7052464699399692,0.7311031676100631,s1024,1,"('s1024', 1)"
2,HP,2.4471699387956387,1.13047906755206,s1024,1,"('s1024', 1)"
1,LP,3.9605864231048473,1.910458761623132,s1025,1,"('s1025', 1)"
2,HP,4.425774937119348,1.9149098632447692,s1025,1,"('s1025', 1)"
1,LP,6.6800333351098855,2.6755475256449293,s1026,1,"('s1026', 1)"
2,HP,9.877025385601868,3.7641079850940073,s1026,1,"('s1026', 1)"
1,LP,3.820910916108361,2.4116802116837235,s1027,1,"('s1027', 1)"
2,HP,5.23732837190014,2.958294861090562,s1027,1,"('s1027', 1)"
1,LP,11.613983468381152,1.4495902610196278,s1028,1,"('s1028', 1)"
2,HP,11.670515751507342,1.3185587170738675,s1028,1,"('s1028', 1)"
1,LP,4.699546143792905,2.314272849832257,s1030,1,"('s1030', 1)"
2,HP,5.941025544699724,2.6320617373245,s1030,1,"('s1030', 1)"
1,LP,8.498094895565965,1.862103344211929,s1032,1,"('s1032', 1)"
2,HP,9.758161085843614,1.5534869404003362,s1032,1,"('s1032', 1)"
1,LP,9.71763995722115,3.2531097754080927,s1033,1,"('s1033', 1)"
2,HP,11.44922963264372,1.847293117826252,s1033,1,"('s1033', 1)"
1,LP,1.9606540686702723,2.4170073487634687,s1034,1,"('s1034', 1)"
2,HP,4.712146467902626,4.444450112760852,s1034,1,"('s1034', 1)"
1,LP,8.816122310413814,3.506689366810997,s1035,1,"('s1035', 1)"
2,HP,10.463502295706501,3.206934277350464,s1035,1,"('s1035', 1)"
1,LP,3.3970591047582333,1.5225917354488316,s1036,1,"('s1036', 1)"
2,HP,4.928155456237668,1.6905445190227635,s1036,1,"('s1036', 1)"
1,LP,9.473871618981658,3.0571467722648413,s1037,1,"('s1037', 1)"
2,HP,9.680123510386712,3.08945027470986,s1037,1,"('s1037', 1)"
1,LP,4.62437886901243,2.0997881794717594,s1038,1,"('s1038', 1)"
2,HP,5.839124714144183,2.3988434850620806,s1038,1,"('s1038', 1)"
1,LP,8.887135686859152,2.398868193799774,s1040,1,"('s1040', 1)"
2,HP,11.03567611594401,1.4114081012583608,s1040,1,"('s1040', 1)"
1,LP,4.865141319817436,1.3027724431612921,s1041,1,"('s1041', 1)"
2,HP,8.69539043114371,3.4207502504862193,s1041,1,"('s1041', 1)"
1,LP,6.944329349568032,2.9798762704635258,s1042,1,"('s1042', 1)"
