block,condition,auc,std_wtw,id,sess,key
1,LP,6.025117314096178,2.478601568741543,s1001,2,"('s1001', 2)"
2,HP,6.995952843442235,2.349660833532213,s1001,2,"('s1001', 2)"
1,LP,12.0,0.0,s1003,2,"('s1003', 2)"
2,HP,12.0,0.0,s1003,2,"('s1003', 2)"
1,LP,6.022013494491062,1.8684103177038118,s1004,2,"('s1004', 2)"
2,HP,7.898923313030144,1.900241788875609,s1004,2,"('s1004', 2)"
1,LP,11.084634300374443,2.239847924044263,s1007,2,"('s1007', 2)"
2,HP,11.542188780109337,1.5149918599378494,s1007,2,"('s1007', 2)"
1,LP,4.743135898948548,1.0225395133973108,s1008,2,"('s1008', 2)"
2,HP,5.325022909089867,1.2534943158783223,s1008,2,"('s1008', 2)"
1,LP,2.9952006992678064,1.2502888754363013,s1009,2,"('s1009', 2)"
2,HP,6.39801224095589,3.2112884265026205,s1009,2,"('s1009', 2)"
1,LP,5.77835042021279,1.7394707147479713,s1010,2,"('s1010', 2)"
2,HP,8.25624378340935,2.1635376248347287,s1010,2,"('s1010', 2)"
1,LP,7.538693080506215,3.1696264294746164,s1011,2,"('s1011', 2)"
2,HP,10.441384744369055,2.5927322457795645,s1011,2,"('s1011', 2)"
1,LP,2.479192415851562,1.637271028569538,s1012,2,"('s1012', 2)"
2,HP,3.5717948184968384,2.3310196592763135,s1012,2,"('s1012', 2)"
1,LP,3.0700489705943506,1.435406374351531,s1013,2,"('s1013', 2)"
2,HP,4.89521395028193,2.061705939502464,s1013,2,"('s1013', 2)"
1,LP,6.868474588258707,3.3593718225977347,s1014,2,"('s1014', 2)"
2,HP,7.494407017388515,3.3638481273653467,s1014,2,"('s1014', 2)"
1,LP,2.900532434590263,1.0800442605270149,s1015,2,"('s1015', 2)"
2,HP,4.128033427699768,1.3500859032520505,s1015,2,"('s1015', 2)"
1,LP,6.389703492006426,1.8477005600632737,s1016,2,"('s1016', 2)"
2,HP,6.801590292514311,1.7807799381113156,s1016,2,"('s1016', 2)"
1,LP,6.0352868400523345,3.211946534792394,s1017,2,"('s1017', 2)"
2,HP,9.728428743387216,3.6520069058850995,s1017,2,"('s1017', 2)"
1,LP,4.0666963018463225,2.9962578874128893,s1018,2,"('s1018', 2)"
2,HP,5.240961450863081,3.1525388787177144,s1018,2,"('s1018', 2)"
1,LP,11.8372346783541,0.9348904512189172,s1019,2,"('s1019', 2)"
2,HP,11.868918886391407,0.7380251567851598,s1019,2,"('s1019', 2)"
1,LP,4.71810669222023,1.410045617034174,s1020,2,"('s1020', 2)"
2,HP,6.558247658603539,1.384346436716253,s1020,2,"('s1020', 2)"
1,LP,3.71262152261673,2.0771662963574395,s1021,2,"('s1021', 2)"
2,HP,6.348183722118466,3.120439034939967,s1021,2,"('s1021', 2)"
1,LP,8.28216821036879,3.429056219662082,s1022,2,"('s1022', 2)"
2,HP,8.84363031220424,3.3353621126448276,s1022,2,"('s1022', 2)"
1,LP,2.8937943873665906,1.9401531200881308,s1023,2,"('s1023', 2)"
2,HP,7.584383765231118,2.484301977925733,s1023,2,"('s1023', 2)"
1,LP,2.299754798038358,0.7724547834203345,s1024,2,"('s1024', 2)"
2,HP,3.545504734755564,1.0682235986162492,s1024,2,"('s1024', 2)"
