id,sess,key,block,auc,std_wtw,init_wtw,sell_RT_median,sell_RT_mean,sell_RT_se,condition,auc1,auc2,auc3,std_wtw1,std_wtw2,std_wtw3
s1016,2,"('s1016', 2)",2,6.003490692911594,1.5770775479146901,9.0,0.39,0.4134358974358975,0.021409528465186636,HP,7.33662105263158,5.45430909090909,5.232503496503496,1.7882137348935812,0.884530612507453,0.976614774524706
s1017,2,"('s1017', 2)",1,5.449076282051281,2.672029879727284,4.994,0.3655,0.4061351351351351,0.020759803446204088,LP,8.128448232323231,4.4587045454545455,4.0925142857142855,3.4472949726754223,0.7445940193257683,0.683149152148806
s1017,2,"('s1017', 2)",2,10.914467385178922,2.55553184944416,5.975,0.3975,0.5378125000000001,0.05793794614091307,HP,9.279180272108842,12.0,12.0,3.430281266826787,0.0,0.0
s1018,2,"('s1018', 2)",1,4.4976903450291745,3.1262517016051574,5.833,0.421,0.5728,0.09798100576705807,LP,8.529686274509803,3.6227804269293924,2.9970887096774197,3.2625202809989178,1.8848069228312294,1.978355414206577
s1018,2,"('s1018', 2)",2,4.34788345684614,2.9197006130464795,2.662,0.494,0.7425882352941174,0.13858577670374292,HP,5.521408782623629,3.342680481283423,4.0707300150375945,3.676288501726897,1.2669677754332276,2.7055332505802507
s1019,2,"('s1019', 2)",1,11.563271836734694,1.8442734523169604,12.0,0.6945,0.8910645161290321,0.08732104301400055,LP,11.4521,11.395555555555555,12.0,1.6436999999999997,2.492188289262231,0.0
s1019,2,"('s1019', 2)",2,11.503581304006282,2.1848056003362943,12.0,0.662,0.7936249999999999,0.06272594899827642,HP,11.486863636363635,12.0,10.945833333333335,2.3514862281980204,0.0,2.9851330186256178
s1020,2,"('s1020', 2)",1,4.627047284065141,0.8975903206593386,9.206,0.3785,0.3923815789473683,0.007086499764662722,LP,4.515413043478262,4.855933333333334,4.533720300751879,1.2837786714310118,0.2221562413157811,0.8062070120817197
s1020,2,"('s1020', 2)",2,6.979210317460318,1.3652692267391264,6.198,0.441,0.6476666666666665,0.10038991820144501,HP,6.883928229665071,7.686875000000001,6.457241071428571,1.6875577635670242,0.8924161357657089,0.8985021886205925
s1021,2,"('s1021', 2)",1,4.575786420190566,2.877922058354594,12.0,0.40800000000000003,0.4114000000000001,0.00892669465989626,LP,7.805137123745819,4.276736363636364,2.567790476190476,3.2821795655114028,1.2916949026008266,0.8115996954309329
s1021,2,"('s1021', 2)",2,5.676136286287415,2.805200041008956,2.772,0.441,0.4439714285714286,0.01648185078344703,HP,3.9293057918552035,6.632429090909091,7.777137254901961,2.4085029713730393,2.7602252702318424,1.5712464955533052
s1022,2,"('s1022', 2)",1,6.722102699017325,2.8997022386280427,6.21,0.469,0.5576266666666667,0.03332699552192664,LP,6.035332722832724,6.949538888888889,7.170768027210886,1.9146501964180043,3.3465030659943937,3.082845031519667
s1022,2,"('s1022', 2)",2,9.348073403728087,3.163969946810702,4.574,0.695,1.3048,0.25431722417562813,HP,9.025209756728778,9.584783488822392,8.975156862745099,3.42103902179644,2.959485517930118,2.979160750834981
s1023,2,"('s1023', 2)",1,2.785764462736337,0.9839978242033836,4.85,0.443,0.44292753623188413,0.01004891039999296,LP,3.997051428571429,2.4775257575757577,2.1084848484848484,0.774306799797241,0.3374708215492908,0.5704719878415115
s1023,2,"('s1023', 2)",2,11.357180327868852,2.4272790170267307,12.0,0.443,0.446939393939394,0.006698782107278096,HP,10.21763636363636,12.0,12.0,3.782188466356658,0.0,0.0
s1024,2,"('s1024', 2)",1,3.058987534193385,1.4091734496200716,7.229,0.37,0.3665211267605634,0.013400294287390287,LP,3.9642579710144927,2.643752972972973,2.7137694444444445,2.1815059856289674,0.745539336588668,0.4072556045037212
s1024,2,"('s1024', 2)",2,3.0120699144287806,0.7844862397332455,4.444,0.39,0.411304347826087,0.03341798270656406,HP,2.5562100454545456,3.3034615384615384,3.543447916666667,0.66848529617269,1.5419171690506008,0.6975025518142041
s1025,2,"('s1025', 2)",1,2.604992730638174,1.5803811784223711,6.924,0.454,0.5637288135593223,0.05830523172285611,LP,2.8060429729502694,2.17734425635667,2.866792067011579,1.4558449194034788,1.1686346931600984,1.9289832866785719
s1025,2,"('s1025', 2)",2,2.594849565814845,1.3787793336666072,3.963,0.475,0.6679583333333333,0.09708938606251136,HP,2.558474285714285,2.6217971428571434,2.5892427609427613,1.5638824301683285,1.3385574459065397,1.145900131087956
s1026,2,"('s1026', 2)",1,11.118270175438598,1.7802037713015073,12.0,0.4715,0.7492333333333332,0.09314686243498212,LP,10.535285714285715,11.900857142857141,11.015475,2.2388021806496514,0.1509441037237942,1.746120871925824
s1026,2,"('s1026', 2)",2,11.353905487804877,1.4682260534795817,5.366,0.446,0.5830476190476191,0.06850534156850249,HP,10.7112,12.0,11.400818181818181,1.5571461445720358,0.0,1.8947792780154358
s1027,2,"('s1027', 2)",1,2.2314877321459967,0.9099299133972689,1.054,0.4375,0.5300735294117649,0.034652590666048554,LP,2.1718520620204607,2.087545138888889,2.533944971537002,1.0526652080385,0.8367955607330149,0.837617180795558
s1027,2,"('s1027', 2)",2,4.203220358541197,2.5327190487016606,4.128,0.975,1.6782068965517238,0.3641381608519074,HP,3.379965448504984,4.537206558061821,5.46098058686706,2.366334615949802,2.7727849978799783,2.737337651545944
s1028,2,"('s1028', 2)",1,11.617952380952381,0.8867636973147266,11.547,0.464,0.49435937499999993,0.0159465563605288,LP,11.003428571428573,11.8255,12.0,1.2834230854735822,0.3901938620737135,0.0
s1028,2,"('s1028', 2)",2,11.270077425373135,2.055690185005802,10.5,0.446,0.5586129032258064,0.0524207263088018,HP,11.481772727272729,10.955375000000002,11.4282,2.3748157044632503,2.3092556216325777,1.1436
s1030,2,"('s1030', 2)",1,3.49381585448579,1.5919011947891657,9.4,0.5115000000000001,0.5001973684210524,0.015414888067939577,LP,4.4127196190476194,3.2244507883420934,2.748271834935897,1.823526006462114,1.2927657180290002,0.8037443680914852
s1030,2,"('s1030', 2)",2,10.22633501168402,3.0498554638741973,3.109,0.539,0.6293898305084747,0.03799297639130021,HP,8.854250408630271,10.9985625,11.235133333333334,3.7841239425804214,1.5776813670997545,2.442810461105997
s1031,2,"('s1031', 2)",1,5.744976430186184,2.995072566230414,9.127,0.39,0.4411617647058825,0.018359993581536588,LP,7.361106086956522,5.668094733147365,4.393893333333334,3.7587128246662815,2.8295947516617987,1.1640609472760006
s1031,2,"('s1031', 2)",2,6.8873578649249545,2.6614318834160104,5.302,0.437,0.5503636363636364,0.050439566684328085,HP,5.584094927772348,6.979631538461538,8.905838056680162,2.06252403046342,2.837868388354314,2.2620269953341654
s1032,2,"('s1032', 2)",1,5.280485443840267,1.9837024706439343,5.261,0.397,0.525927536231884,0.04204978655091306,LP,4.817305252417709,5.984561111111112,5.115191176470588,2.539725058229038,1.6698764064840546,1.0812820720486909
s1032,2,"('s1032', 2)",2,9.635339581156392,2.6933745267221303,2.228,0.457,0.8010925925925927,0.1443368432758257,HP,8.191644444444444,9.454477777777777,11.628111111111112,3.0717115139106665,1.6978322141142073,1.0518606207250554
s1033,2,"('s1033', 2)",1,10.18777741935484,1.6718699272621846,12.0,0.393,0.40318309859154927,0.008569871285734616,LP,10.453500000000002,9.863979166666667,10.338000000000001,1.4211618486294935,1.3728645309713943,2.333019992566348
s1033,2,"('s1033', 2)",2,9.381265800865801,1.5786151839656395,6.455,0.4365,0.5097407407407407,0.04384682454592074,HP,8.977637362637363,10.547326666666665,8.527999999999999,1.856425571215064,0.944418039476634,1.2110754724623896
s1034,2,"('s1034', 2)",1,3.3945917695302077,1.7101490479197854,1.107,0.389,0.3912432432432432,0.010970423262731522,LP,4.365530712530713,3.1855769230769235,2.8747904509283817,3.024665091768245,0.4635601506963357,0.32251147429106886
s1034,2,"('s1034', 2)",2,9.275462054290891,3.992612352413687,0.571,0.43,0.4553333333333333,0.01714364791761609,HP,7.801654641909817,10.24720157536699,10.443249999999999,4.385928166232146,3.4279201365274963,3.241267335086694
s1035,2,"('s1035', 2)",1,8.847057528409092,2.143291141424396,12.0,0.448,0.4631126760563383,0.012344820133499575,LP,8.574609401709402,8.81324715909091,9.242688888888889,2.157953939627219,1.9316532055537354,2.3314946452839336
s1035,2,"('s1035', 2)",2,8.52902805519308,2.7204004911314956,4.763,0.513,0.5981199999999999,0.03655160341216237,HP,8.090773109243697,8.651574285714286,9.017341137123747,2.565601108777614,2.64308188461261,2.7790355038728807
s1036,2,"('s1036', 2)",1,3.398926468806785,1.013417959578113,3.572,0.478,0.5741643835616439,0.04443469916247702,LP,3.63785,3.272305555555556,3.2577907159716757,1.045939489167514,1.038749251979348,0.9150029602435632
s1036,2,"('s1036', 2)",2,4.83284697500649,2.068788323244177,3.029,0.511,0.5635294117647058,0.03664597853412277,HP,3.9013447293447294,5.530071146245059,5.320595862470862,1.9489615960336681,2.2211705617173854,1.3463568705875193
s1037,2,"('s1037', 2)",1,3.3638644687489982,1.9054567360161072,6.589,0.488,0.5897941176470588,0.04640327197526245,LP,3.5016376684668913,3.033347797374473,3.525209084896585,2.2172462080864492,1.688669101143738,1.3600715099249834
s1037,2,"('s1037', 2)",2,5.015393728917475,3.0132922872456414,2.869,0.7435,0.9845294117647055,0.18437117123017271,HP,6.263568441133067,5.496365207631875,3.5556928916494135,2.699289835375639,2.865894076957192,2.7833162727235012
s1038,2,"('s1038', 2)",1,3.5519253122095558,2.2527270680882765,10.316,0.3675,0.37916216216216225,0.010424465292529158,LP,5.819151515151515,2.069044800161079,3.395926504433126,2.5622249401076846,0.7484846705377431,2.0019932756889625
s1038,2,"('s1038', 2)",2,9.76889180269858,3.537787443932782,3.475,0.392,0.4228500000000001,0.014570457649336588,HP,7.407041556145005,12.0,11.00031818181818,3.922871150197186,0.0,2.479723690369253
s1040,2,"('s1040', 2)",1,6.119862244897961,1.2290668379905227,6.144,0.442,0.4836086956521739,0.0217285792500115,LP,5.634882352941176,6.342846153846153,6.582047619047619,0.6054842381348648,1.190347127531994,1.649816501855864
s1040,2,"('s1040', 2)",2,9.2339354912764,1.7494706733818655,7.5,0.596,0.7892291666666665,0.11163443735606401,HP,7.991353846153848,9.782512820512821,9.881625000000003,1.1793131564375707,1.7038018253576452,1.5619716056558135
s1041,2,"('s1041', 2)",1,7.924142857142857,1.565984807110137,5.249,0.429,0.4688888888888887,0.02710752876175313,LP,7.252080000000001,9.09295,7.983787878787878,0.7728250989713003,0.8626969036109957,2.271927985915577
s1041,2,"('s1041', 2)",2,7.376874312354313,1.3503393214782557,5.192,0.436,0.4463043478260868,0.019329030185361935,HP,7.112093117408907,7.5824503703703705,7.392846590909092,0.9937171360049487,1.8143952638449063,0.930919556558907
s1042,2,"('s1042', 2)",1,5.758433258024642,2.2881215287641767,5.273,0.5115000000000001,0.816742424242424,0.0867867659871471,LP,5.786667789001123,5.921541198979592,6.281279113247865,2.4812274079837344,1.6428670094693132,3.6949856246272357
s1042,2,"('s1042', 2)",2,5.9469158944061125,2.886185372649321,5.401,1.389,1.702918918918919,0.22137315464798274,HP,5.963690217113665,6.720234265734264,5.072726368624517,2.2513199758563274,3.041005248145001,2.9215933990156255
s1043,2,"('s1043', 2)",1,11.745634146341462,1.6087509130680997,12.0,0.39,0.4865454545454548,0.04580504853169463,LP,12.0,12.0,11.255071428571428,0.0,0.0,2.6858781608438527
s1043,2,"('s1043', 2)",2,12.0,0.0,12.0,0.418,0.502476923076923,0.02703260453199693,HP,12.0,12.0,12.0,0.0,0.0,0.0
s1044,2,"('s1044', 2)",1,5.622457891171822,1.4829716159089117,8.885,0.407,0.435732394366197,0.01491701514724663,LP,6.521162500000001,5.0955,5.180742647058823,1.9531866490670446,0.5206444324104503,1.046460097299487
s1044,2,"('s1044', 2)",2,10.754494817997978,2.022036497419483,5.233,0.441,0.46891379310344833,0.01683258978187899,HP,8.593153297682708,11.826333333333334,12.0,1.9608137297404564,0.21725612125374574,0.0
s1046,2,"('s1046', 2)",1,8.505417236847403,3.1729518319365315,5.279,0.9524999999999999,1.296326923076923,0.11793136769350443,LP,7.463458068247543,10.531020833333333,8.126187142857145,3.3465407952208612,2.0298505639741,3.071106226121202
s1046,2,"('s1046', 2)",2,9.866587104318182,2.827460448919605,8.341,1.0154999999999998,3.224386363636363,0.5867427652192196,HP,10.538316017316017,8.999484313725489,10.505769230769232,2.3599259709670437,3.059180942158994,2.8133547221954442
s1047,2,"('s1047', 2)",1,5.740187012987013,0.7117874893261384,5.592,0.594,0.7185735294117647,0.059527356670003834,LP,5.594499999999999,6.279384615384615,5.396760180995474,0.6192036215979361,0.5952269817164823,0.6197964937123045
s1047,2,"('s1047', 2)",2,5.330591509062255,1.3905052056888114,5.692,0.524,0.5980833333333335,0.05849811877053277,HP,5.452609839816934,4.505764309764309,6.201967914438503,0.8430639920467407,0.7231262364744637,1.8242269109132039
s1048,2,"('s1048', 2)",1,4.870945945945945,0.8997496198718511,9.008,0.358,0.36511111111111116,0.011553060553890713,LP,5.329616246498599,4.670832775919732,4.574804511278196,0.9890584103114234,0.6304596020592828,0.8209057757204705
s1048,2,"('s1048', 2)",2,7.706925170068027,1.6884750613939299,5.572,0.387,0.39841176470588235,0.011625588465403664,HP,7.469181286549707,7.93311875,7.75040909090909,1.966237570465343,1.2852346107417265,1.3867622087271196
s1049,2,"('s1049', 2)",1,4.726214360041623,1.0749222225048607,7.556,0.498,0.5491176470588235,0.02959053412754128,LP,5.078578231292516,4.475855072463768,4.595027777777778,1.148972708420958,0.8807624377490405,1.0574318072604838
s1049,2,"('s1049', 2)",2,6.242678159859464,1.0747179427411016,4.018,0.534,0.49648780487804867,0.024705766978828224,HP,6.736136249715196,5.754939130434783,6.13100284090909,1.007406006217506,0.8676641234242111,1.06169230395976
s1050,2,"('s1050', 2)",1,3.0213434667819055,1.8038913552877192,8.902,0.348,0.39898550724637694,0.027656499318024358,LP,4.159884057971015,1.997735338031534,3.2183891402714933,1.6867010725960236,0.7044532741090697,1.9404947980449547
s1050,2,"('s1050', 2)",2,7.261473825276973,3.204901072817147,4.947,0.35,0.39618749999999997,0.023890059536582544,HP,9.608491582491583,7.514827540106952,4.78694264069264,3.134195906539487,2.590136290560797,1.2887232481593065
s1051,2,"('s1051', 2)",1,4.907290731050557,2.195134535906365,9.859,0.339,0.33818309859154927,0.009851653280053494,LP,5.927350649350649,4.912583808167143,4.002226190476191,1.3992911982730805,2.8787674264167027,1.9245172688914556
s1051,2,"('s1051', 2)",2,7.212522577173702,2.1244214422017222,4.462,0.3555,0.37744000000000016,0.014981085674943587,HP,6.834034782608697,7.110254340277778,7.581892857142858,2.33193853088662,2.306067418807466,0.7050451221267289
s1053,2,"('s1053', 2)",1,5.2840122222222226,0.45267324434619927,5.551,0.369,0.38666666666666677,0.007338644961881125,LP,5.244582633053222,5.384285714285715,5.226928571428572,0.5680353650477123,0.3723666450789423,0.33542456343431676
s1053,2,"('s1053', 2)",2,8.245602836879431,0.5864894402613329,5.981,0.3895,0.37965217391304346,0.015663951408115023,HP,8.317656746031746,8.465568181818183,8.309099999999999,1.3569414879135941,0.49990705489426507,0.4357181313647621
s1054,2,"('s1054', 2)",1,12.0,0.0,12.0,0.714,0.7200983606557378,0.04315463283761843,LP,12.0,12.0,12.0,0.0,0.0,0.0
s1054,2,"('s1054', 2)",2,11.163134390213852,2.6472827042651046,12.0,0.421,0.6237460317460316,0.07168940020965961,HP,12.0,10.652638888888887,10.900636363636366,0.0,3.159383434009053,3.1234052955861906
s1055,2,"('s1055', 2)",1,2.162447284835524,0.7634812793230682,3.021,0.397,0.45394366197183095,0.027219904202882526,LP,2.710960466348702,2.1226211997425235,1.8604746980424822,1.7916878491027872,0.5617581926527148,0.762411614342722
s1055,2,"('s1055', 2)",2,3.518163498238197,2.3686053187780343,2.151,0.394,0.4574999999999999,0.07309222104832892,HP,2.4561480324074076,2.9819635349635347,6.577057142857143,1.9685078940690932,1.6205626834607523,0.8659131137384499
s1056,2,"('s1056', 2)",1,5.774567375206839,2.0992874820261167,12.0,0.323,0.34001369863013703,0.01180738472643054,LP,7.8101785714285725,4.7411154791154795,4.8455357481060615,2.308187214701668,1.0927760218082296,0.7142762615361389
s1056,2,"('s1056', 2)",2,7.415935355739976,1.9535249946885238,6.574,0.3515,0.36124999999999996,0.013517173229171772,HP,7.943830687830688,7.816226720647773,6.456459649122807,1.8886449175451279,1.2549490679595907,2.2221948162994574
s1057,2,"('s1057', 2)",1,3.494451785104038,2.2518547973687864,4.111,0.346,0.35450000000000004,0.008072204884029559,LP,4.032629268292683,3.5491527951606177,2.7782588763139033,2.4740551726010263,2.54938247421652,1.0576926465407142
s1057,2,"('s1057', 2)",2,5.099841306594138,1.7077861299097936,1.364,0.366,0.3209375000000001,0.022353644553063098,HP,5.711089943074003,4.896672125475725,4.583485735232508,2.143526878580432,0.9510674399766699,1.426996973142952
s1058,2,"('s1058', 2)",1,9.679771428571428,1.4878916003599756,12.0,0.404,0.4150793650793651,0.008840266723387974,LP,9.655375000000001,10.502857142857142,8.998833333333332,0.9325879231337922,1.2059104952064144,1.8304545352331363
s1058,2,"('s1058', 2)",2,10.60951498375513,1.848977289280984,8.431,0.4665,0.5592241379310346,0.03200841561366596,HP,9.482374999999998,12.0,9.879037037037035,1.4920855318563344,0.0,2.2345637486490304
s1059,2,"('s1059', 2)",1,6.6075197368421055,0.8893864658700599,3.764,0.4845,0.4854444444444445,0.010375974015131718,LP,5.856936363636362,6.868785714285715,7.513666666666666,0.695628300397597,0.5700148091524125,0.37674060237978263
s1059,2,"('s1059', 2)",2,10.6300375,0.7240837562697773,9.882,0.448,0.44987719298245626,0.012079761344879248,HP,10.354142857142854,11.572,10.3658,0.665979928606052,0.42799999999999994,0.3642295430082521
s1060,2,"('s1060', 2)",1,4.251815734989648,1.774074657296324,10.37,0.374,0.4017500000000001,0.019106172145231234,LP,5.752559440559441,3.8845396825396827,3.252102564102564,2.136754502957085,1.1125138564875474,0.6410716906536491
s1060,2,"('s1060', 2)",2,4.582947612885734,1.5652066429330531,6.636,0.387,0.34764705882352936,0.019440971003316716,HP,5.466974709535256,4.435189340813464,3.943804347826087,1.959794851939896,0.7009197118150737,1.6524511001390207
s1061,2,"('s1061', 2)",1,3.774435507668708,2.9629712193352113,4.879,0.415,0.41740789473684214,0.014683528771567473,LP,5.317073760190217,2.5046939102564103,3.094346111111111,3.7555831672287585,1.0619014987371072,2.1957775465870832
s1061,2,"('s1061', 2)",2,5.381960300992736,3.3200773315302357,4.112,0.418,0.4143142857142857,0.017026451039057516,HP,6.309775090410277,4.594209868421053,5.0387010593792185,3.9726897220929223,2.563693059627373,2.696065614822213
s1062,2,"('s1062', 2)",1,6.667489839572193,2.005621273490465,8.304,0.4605,0.4913918918918918,0.023322412448399985,LP,8.20084656084656,6.825405349794239,4.756382775119617,1.0317235208845312,2.2597812957044816,0.3019476916737917
s1062,2,"('s1062', 2)",2,7.453703516752262,1.0553212025305376,5.038,0.456,0.4676808510638297,0.011879320238472553,HP,6.802079727758872,8.03174358974359,7.673654545454545,1.262554257159888,0.7061969914011507,0.47500121409153245
s1063,2,"('s1063', 2)",1,1.0064672440202656,0.41668509915310326,2.568,0.351,0.30781249999999993,0.013040574358127166,LP,1.239098181818182,0.9252822098536383,0.8695976153846156,0.5536897603652167,0.2875387113057633,0.2591228137873677
s1063,2,"('s1063', 2)",2,1.5251581904198694,0.36366342662903434,1.164,0.1805,0.22820000000000001,0.037543787768417825,HP,1.3846286231884062,1.6132361111111115,1.595796733212341,0.3317660715168122,0.37460744705682525,0.33469129413964926
s1064,2,"('s1064', 2)",1,4.501192073170731,1.8597651037991643,5.551,0.435,0.4564189189189188,0.019914545403070118,LP,3.8267949275362323,4.202810628019324,6.264347222222223,1.3108570277019993,1.5468488185727445,3.1676426222373175
s1064,2,"('s1064', 2)",2,10.647215686157198,2.23291486850749,3.775,0.426,0.4382711864406779,0.009365563407624945,HP,9.431508969907405,11.894333333333334,10.628693750000002,2.754349803003206,0.14943523309075712,1.9989986164854987
s1065,2,"('s1065', 2)",1,5.507100219888279,1.9293221982808306,10.177,0.3975,0.40124999999999994,0.009258339899731589,LP,7.237905001634521,4.6492314049586785,4.71451851851852,2.011074399031971,0.9707561103544949,1.4465918235556467
s1065,2,"('s1065', 2)",2,10.908568776655443,1.7663760679920486,2.512,0.399,0.44204918032786883,0.01814444456871228,HP,9.408199147727272,11.707666666666666,12.0,2.1272662769143404,0.4134217647337351,0.0
s1066,2,"('s1066', 2)",1,3.5160980699008872,0.5595178174884526,2.222,0.39,0.3948630136986303,0.012814485538654156,LP,3.6136963141025644,3.432956521739131,3.4815454545454543,0.8098372600361287,0.3828974750119285,0.22672184144548085
s1066,2,"('s1066', 2)",2,4.892122810810812,1.329164867023017,4.649,0.427,0.42893749999999997,0.020302061620798208,HP,5.6578315018315015,4.446325000000001,4.54415625,1.7778951926170206,0.8948697555370838,0.7358900411537522
s1067,2,"('s1067', 2)",1,1.9264410576432067,0.6467679379692566,2.536,0.3745,0.44466176470588226,0.027893152307133445,LP,1.8944397163120565,2.0524927536231883,1.819863952997467,0.7990324979724202,0.5078683086111885,0.47689544414257934
s1067,2,"('s1067', 2)",2,2.1489631515151517,1.4738857450321525,2.65,0.3385,0.3641363636363637,0.04729637937388323,HP,1.6797619047619048,2.0665869047619054,2.7252346711259765,0.5144328840175206,0.5761038565733384,2.1938044026487593
s1068,2,"('s1068', 2)",1,4.636497924346015,1.091520274787386,4.223,0.477,0.7653611111111109,0.10001904584360088,LP,5.030726190476191,4.466948275862069,4.280590080971661,1.0526678641296132,0.99156152403434,1.0714160830692752
s1068,2,"('s1068', 2)",2,6.8668816237450905,2.2628551688034375,5.601,0.536,1.206675,0.19906199846875597,HP,6.86684090909091,7.703862637362638,6.314414165666267,2.913080773684153,2.2832934553205217,1.341407507424871
s1069,2,"('s1069', 2)",1,1.3639911502546693,1.426588836229176,12.0,0.3415,0.3577285714285714,0.05145545298021792,LP,1.6346777484810269,1.2826966516741627,1.2091505263157893,2.4808667864733107,0.3926925307692039,0.40585732452198525
s1069,2,"('s1069', 2)",2,3.484215758416934,3.383085428312344,9.0,0.396,0.4474062500000001,0.033178107762752186,HP,4.509574168797958,3.2170130087122555,2.8852486631016063,3.2835315459778287,3.493760315141342,3.0211368807042773
s1072,2,"('s1072', 2)",1,2.093999369139878,0.45470237474304853,3.417,0.386,0.38373913043478264,0.00943957117451824,LP,2.3191666877530364,1.9834750750750751,1.965902702702703,0.5371596277639497,0.29584937583600196,0.3950258031164933
s1072,2,"('s1072', 2)",2,3.8579098984632094,2.203234872232997,4.061,0.4545,0.5270333333333332,0.04438864928318032,HP,3.1720457317073167,2.7064183673469384,7.7057179487179495,0.6732631681893184,1.3801917489045767,1.3753956623966002
s1073,2,"('s1073', 2)",1,3.8990007351613003,1.909306342879736,4.052,0.41,0.4242394366197184,0.017925859176406347,LP,5.112705336190185,3.051000794816329,3.436847215658194,1.8207758309943263,1.4930852046005547,1.4192536118922303
s1073,2,"('s1073', 2)",2,7.086075965013092,2.3497212998976433,4.587,0.423,0.5184186046511627,0.042540728838636264,HP,6.2875089869281044,6.504804904009403,8.909461904761905,1.6603409042181332,2.0016060658311576,2.4789430218727517
s1074,2,"('s1074', 2)",1,6.281491428125001,3.085810839949589,12.0,0.8134999999999999,0.8600967741935487,0.04400993590916882,LP,9.504266666666666,6.171571121846484,4.230744345679013,2.576906367893271,2.544696868090657,1.6516264974668742
s1074,2,"('s1074', 2)",2,11.637692307692308,1.5603701427060577,5.286,0.93,1.115229508196721,0.07521276956715643,HP,11.058000000000002,12.0,12.0,2.4050556750312455,0.0,0.0
s1075,2,"('s1075', 2)",1,2.4625288699753964,0.9254886841585267,0.633,0.443,0.4559855072463768,0.01290674699290763,LP,3.395735081585082,2.13099061784897,2.018207142857143,0.8337436364854638,0.8022549214251521,0.3327648353766746
s1075,2,"('s1075', 2)",2,4.175307789305735,1.3907053097973452,0.431,0.4555,0.48719230769230776,0.014513411389132634,HP,3.9515768290695785,4.4680859375,4.175692307692309,1.671270793102945,1.6124324208941856,0.45750130468336614
s1076,2,"('s1076', 2)",1,3.248981723539619,1.0087294896255843,3.192,0.361,0.36900000000000005,0.009056830862983931,LP,3.258628125,3.536507575757577,3.0072014492753625,1.2154486398379751,1.0059116785478863,0.7465751396398989
s1076,2,"('s1076', 2)",2,8.276489916384396,3.474184429328964,3.363,0.381,0.3811272727272727,0.01374865413808075,HP,6.466981661442006,10.265290861513689,9.216840460526319,3.371886886223817,3.0666927848113628,2.9986977053547403
s1077,2,"('s1077', 2)",1,3.1756472269709137,1.2090891864479831,6.821,0.4265,0.5473472222222223,0.03634694444190878,LP,2.8898745271944697,3.5554630952380957,3.0776806451612906,0.9903502522771225,1.3329950469025045,1.0523940807693162
s1077,2,"('s1077', 2)",2,3.8810346332165264,1.4857595598065902,2.254,0.796,0.9738620689655172,0.14202154149998072,HP,4.4262710997442465,3.487535714285714,3.7908565217391303,1.999434448339254,1.2642000865541567,0.9208972505554869
s1078,2,"('s1078', 2)",1,5.17785352169185,2.285117233307547,4.501,0.523,1.3307076923076924,0.3031816778925478,LP,4.843920634920635,8.008989795918367,4.022632381648312,1.3674613171927918,2.688822486171367,1.735325496504576
s1078,2,"('s1078', 2)",2,6.552425131162862,3.0973774822576043,4.401,0.6515,1.5238095238095237,0.2947326245902214,HP,6.658022307692308,7.671890666666666,5.209848435157421,2.72903659294928,3.660093182626167,1.998945340981494
s1079,2,"('s1079', 2)",1,5.4025269724930745,1.4620747739980449,10.589,0.378,0.3863287671232876,0.008724942510020355,LP,5.6988199999999996,4.815142292490118,5.619685901988636,1.506458385618402,0.8100525988813495,1.471396928087695
s1079,2,"('s1079', 2)",2,7.19401694019531,1.9999040096475684,4.627,0.429,0.4861914893617022,0.03038270514058054,HP,6.844048206937097,8.124015384615387,7.073195061728396,2.1738374721015585,2.653504182381697,1.2582684884838435
s1080,2,"('s1080', 2)",1,10.546434132304885,2.3428131890041124,12.0,0.445,0.8988524590163934,0.2685503659000086,LP,10.539806818181818,11.297857142857143,9.377604395604395,2.6010520374104678,0.8238268591625011,3.0179871644551177
s1080,2,"('s1080', 2)",2,10.859863663192732,2.0029071580651094,9.583,0.417,0.44983870967741935,0.01363490412826911,HP,11.566428571428572,11.143761904761904,10.111223809523809,0.8208846895084518,2.455505319049847,2.084649628527255
s1081,2,"('s1081', 2)",1,3.896111428571429,0.5837193878689909,2.967,0.401,0.40856716417910455,0.0094385072663328,LP,3.6397083333333335,3.853669565217392,4.197478260869565,0.40652239372170174,0.6089815692469023,0.559594952083179
s1081,2,"('s1081', 2)",2,5.792028021442494,2.5184698859074324,3.182,0.39,0.3917179487179486,0.014930914706132366,HP,6.007613281249999,5.139320512820512,6.379254545454546,2.6101599039420025,1.6920608318881432,3.215771017928992
s1082,2,"('s1082', 2)",1,5.059832488286766,3.6231243732594436,12.0,0.422,1.0038656716417913,0.2928354891408974,LP,9.854979323308271,3.5168673684210527,3.182280847953217,3.3607329358510207,2.1717513648735007,0.7851619464093632
s1082,2,"('s1082', 2)",2,11.300556547619049,1.2262915190359547,9.254,0.582,0.8795081967213118,0.10804826034850346,HP,10.416518518518519,12.0,12.0,1.4276203554470264,0.0,0.0
s1087,2,"('s1087', 2)",1,7.695466119120295,3.0012676547044967,6.443,0.788,0.8256805555555555,0.029242605021654683,LP,5.860021764442454,9.918706666666665,8.07868686868687,2.4447529779945985,2.5780848539091097,2.462244581006577
s1087,2,"('s1087', 2)",2,10.54047171097709,2.600178900273338,10.65,0.883,0.9440847457627117,0.03896137413640234,HP,9.35184440993789,10.685649999999999,12.0,3.2823702761852265,2.227255896276851,0.0
