block,condition,auc,std_wtw,id,sess,key
1,LP,6.002460253713339,2.3406320705793036,s1001,2,"('s1001', 2)"
2,HP,6.664462554225123,2.7040932133941356,s1001,2,"('s1001', 2)"
1,LP,11.766592819580476,1.1146789220908127,s1003,2,"('s1003', 2)"
2,HP,11.967144879053011,0.25726369763590196,s1003,2,"('s1003', 2)"
1,LP,5.981989444219429,1.9329235246857617,s1004,2,"('s1004', 2)"
2,HP,7.690478400767522,2.538262598153437,s1004,2,"('s1004', 2)"
1,LP,5.0059638164425495,3.5262447048514565,s1006,2,"('s1006', 2)"
2,HP,6.461426080553856,4.084240956397658,s1006,2,"('s1006', 2)"
1,LP,11.078202956577982,2.1660392026524504,s1007,2,"('s1007', 2)"
2,HP,11.480063462618283,1.568628426104393,s1007,2,"('s1007', 2)"
1,LP,4.7454046551591595,1.1390682683169904,s1008,2,"('s1008', 2)"
2,HP,5.387741616119114,1.152624602827172,s1008,2,"('s1008', 2)"
1,LP,5.6481343390781245,1.7670782024653486,s1010,2,"('s1010', 2)"
2,HP,8.460623195659373,2.0946356672618682,s1010,2,"('s1010', 2)"
1,LP,7.6734555802110975,3.345598639285965,s1011,2,"('s1011', 2)"
2,HP,10.18266888505462,2.8714528472763923,s1011,2,"('s1011', 2)"
1,LP,2.310330817125101,1.5151971666223287,s1012,2,"('s1012', 2)"
2,HP,3.5076265948280705,2.47732932106834,s1012,2,"('s1012', 2)"
1,LP,3.2052194044850637,1.7355009660776108,s1013,2,"('s1013', 2)"
2,HP,5.056025899895628,2.3425737635917616,s1013,2,"('s1013', 2)"
1,LP,6.556692692781579,3.0290288544202406,s1014,2,"('s1014', 2)"
2,HP,7.358749886461554,3.419180650884024,s1014,2,"('s1014', 2)"
1,LP,2.9700861678520907,1.2949490664876127,s1015,2,"('s1015', 2)"
2,HP,4.2511459949795345,1.4675842036378186,s1015,2,"('s1015', 2)"
1,LP,6.51902269181775,1.746291701546521,s1016,2,"('s1016', 2)"
2,HP,6.62900835377245,1.8015577169663417,s1016,2,"('s1016', 2)"
1,LP,6.764691818390635,3.5787278917670706,s1017,2,"('s1017', 2)"
2,HP,10.159839538618375,3.3777337602672475,s1017,2,"('s1017', 2)"
1,LP,3.9361358215056526,2.903105236258882,s1018,2,"('s1018', 2)"
2,HP,5.727929018585579,4.063288110220059,s1018,2,"('s1018', 2)"
1,LP,11.571610398668245,1.7084781978418886,s1019,2,"('s1019', 2)"
2,HP,11.7124756712129,1.39242901893659,s1019,2,"('s1019', 2)"
1,LP,4.595746694704101,1.5969369771751005,s1020,2,"('s1020', 2)"
2,HP,7.032955273126537,1.6550861919400017,s1020,2,"('s1020', 2)"
1,LP,3.8885103213320242,2.461050003003262,s1021,2,"('s1021', 2)"
2,HP,7.117354360987261,3.7263774820171585,s1021,2,"('s1021', 2)"
1,LP,7.908781003252566,3.5584729109680806,s1022,2,"('s1022', 2)"
2,HP,9.115841475499915,3.441834126144626,s1022,2,"('s1022', 2)"
1,LP,3.937480965677598,2.6315184152505964,s1023,2,"('s1023', 2)"
2,HP,9.279890831571903,3.4632816343067945,s1023,2,"('s1023', 2)"
1,LP,2.705798996418514,0.9940641986093974,s1024,2,"('s1024', 2)"
2,HP,3.3310997311105046,1.117236873299703,s1024,2,"('s1024', 2)"
1,LP,2.4660500249525916,1.5639863560128422,s1025,2,"('s1025', 2)"
2,HP,2.654166213829574,1.637349645369321,s1025,2,"('s1025', 2)"
1,LP,11.059921027807528,2.0120844290490503,s1026,2,"('s1026', 2)"
2,HP,11.504148999512067,1.4533636043513714,s1026,2,"('s1026', 2)"
1,LP,2.625759841112543,1.6233036298116506,s1027,2,"('s1027', 2)"
2,HP,4.065759667396129,2.332781295573002,s1027,2,"('s1027', 2)"
1,LP,11.154346378053752,2.169355657667702,s1028,2,"('s1028', 2)"
2,HP,11.304722594154752,1.69990537094098,s1028,2,"('s1028', 2)"
1,LP,4.281013815298887,2.6425787961371943,s1030,2,"('s1030', 2)"
2,HP,8.62617149211096,3.4337827498314533,s1030,2,"('s1030', 2)"
1,LP,5.71462301448182,2.6996953583082517,s1031,2,"('s1031', 2)"
2,HP,7.768570509534719,3.4264462684308996,s1031,2,"('s1031', 2)"
1,LP,5.906938907875142,2.4258837604072396,s1032,2,"('s1032', 2)"
2,HP,9.149739379688148,3.047069830035342,s1032,2,"('s1032', 2)"
1,LP,9.872578919593114,2.604918337827572,s1033,2,"('s1033', 2)"
2,HP,10.30007142099478,2.302624143545284,s1033,2,"('s1033', 2)"
1,LP,4.3481697013962926,2.811734964684185,s1034,2,"('s1034', 2)"
2,HP,9.233185599023264,4.201955748272362,s1034,2,"('s1034', 2)"
1,LP,8.620546370153708,2.687165382137981,s1035,2,"('s1035', 2)"
2,HP,9.11390758823279,2.515719165697491,s1035,2,"('s1035', 2)"
1,LP,3.5797911089368846,2.142620673819378,s1037,2,"('s1037', 2)"
2,HP,5.0117298896483256,2.9124057121805533,s1037,2,"('s1037', 2)"
1,LP,3.710105374513559,2.7048461098995915,s1038,2,"('s1038', 2)"
2,HP,8.455466092876856,3.972737599186831,s1038,2,"('s1038', 2)"
1,LP,6.2690669342281184,1.6681863502433054,s1040,2,"('s1040', 2)"
2,HP,8.689610359396585,1.772794984899178,s1040,2,"('s1040', 2)"
1,LP,7.515562087090413,1.5831890666801858,s1041,2,"('s1041', 2)"
2,HP,7.9053223464299425,1.4816778174951541,s1041,2,"('s1041', 2)"
1,LP,5.751646592237963,3.5020989561831812,s1042,2,"('s1042', 2)"
2,HP,6.32003601974927,3.538250195868283,s1042,2,"('s1042', 2)"
1,LP,11.786174427198818,1.2400093314364282,s1043,2,"('s1043', 2)"
2,HP,12.0,0.0,s1043,2,"('s1043', 2)"
