block,condition,auc,std_wtw,id,sess,key
1,LP,6.996637211592318,1.4558780421724176,s1001,1,"('s1001', 1)"
2,HP,6.962384591574969,1.5048687905041658,s1001,1,"('s1001', 1)"
1,LP,4.585773681813216,3.637288867365894,s1003,1,"('s1003', 1)"
2,HP,4.8234789172399015,3.9004680293939815,s1003,1,"('s1003', 1)"
1,LP,5.495886071842954,3.0201037043086245,s1004,1,"('s1004', 1)"
2,HP,6.122907845399,2.8432382437451134,s1004,1,"('s1004', 1)"
1,LP,2.5642863371210964,1.5576617482464736,s1005,1,"('s1005', 1)"
2,HP,4.8235168799567205,2.53921568650038,s1005,1,"('s1005', 1)"
1,LP,7.6597352581249565,3.497493346839569,s1006,1,"('s1006', 1)"
2,HP,7.59126816578402,3.55015715479108,s1006,1,"('s1006', 1)"
1,LP,11.664929884557942,1.322974010234047,s1007,1,"('s1007', 1)"
2,HP,11.707753251341586,1.2708917323651978,s1007,1,"('s1007', 1)"
1,LP,5.5996033576188395,1.4500911692966552,s1008,1,"('s1008', 1)"
2,HP,8.368146830277942,1.6115456652411235,s1008,1,"('s1008', 1)"
1,LP,4.833787476051147,2.2861529414615815,s1009,1,"('s1009', 1)"
2,HP,6.737373628694236,2.177421457752303,s1009,1,"('s1009', 1)"
1,LP,6.157607512594816,3.5097754251864495,s1010,1,"('s1010', 1)"
2,HP,7.183725684763215,3.5423015840321446,s1010,1,"('s1010', 1)"
1,LP,9.69516267955754,3.0560772950961903,s1011,1,"('s1011', 1)"
2,HP,9.943360707929816,2.8014723712875744,s1011,1,"('s1011', 1)"
1,LP,3.290388217959485,1.8399663451317843,s1012,1,"('s1012', 1)"
2,HP,4.5352721614360245,2.1733096088875965,s1012,1,"('s1012', 1)"
1,LP,2.7888957306848416,1.220377421962789,s1013,1,"('s1013', 1)"
2,HP,3.3300220343751206,1.2798566486243685,s1013,1,"('s1013', 1)"
1,LP,7.635851667925363,3.8372195482514044,s1014,1,"('s1014', 1)"
2,HP,8.10595338316499,3.7300817437195506,s1014,1,"('s1014', 1)"
1,LP,3.425436209385539,1.4236316202643327,s1015,1,"('s1015', 1)"
2,HP,3.5753569747624816,1.4895068728977217,s1015,1,"('s1015', 1)"
1,LP,3.763277995996983,1.7342376521996035,s1016,1,"('s1016', 1)"
2,HP,4.760718936650192,1.8814828747809682,s1016,1,"('s1016', 1)"
1,LP,4.38276136192679,2.514876494570342,s1017,1,"('s1017', 1)"
2,HP,9.452375274394178,3.1325560474646768,s1017,1,"('s1017', 1)"
1,LP,8.890775787792318,3.885743374046109,s1018,1,"('s1018', 1)"
2,HP,8.742157581234222,3.957587975493446,s1018,1,"('s1018', 1)"
1,LP,12.0,0.0,s1019,1,"('s1019', 1)"
2,HP,11.860435267857143,0.8276479188024106,s1019,1,"('s1019', 1)"
1,LP,5.360708542905152,2.421403763697134,s1020,1,"('s1020', 1)"
2,HP,6.4325751792349735,2.2724560958513784,s1020,1,"('s1020', 1)"
1,LP,6.633030188300552,3.7479133510120044,s1021,1,"('s1021', 1)"
2,HP,7.181601922255824,3.5292584698531835,s1021,1,"('s1021', 1)"
1,LP,9.548298664019054,3.268107482535291,s1022,1,"('s1022', 1)"
2,HP,9.818607385322062,3.178892894983305,s1022,1,"('s1022', 1)"
1,LP,1.8755019780277933,0.8272011680894449,s1023,1,"('s1023', 1)"
2,HP,3.950366127377863,2.0458542875575034,s1023,1,"('s1023', 1)"
1,LP,1.3324693238489442,0.5335565396633608,s1024,1,"('s1024', 1)"
2,HP,2.2570399665178686,1.1509680869729173,s1024,1,"('s1024', 1)"
1,LP,3.3118667493576353,1.7238998239688166,s1025,1,"('s1025', 1)"
2,HP,3.950360215172009,1.7755722963139284,s1025,1,"('s1025', 1)"
1,LP,10.98954334017152,1.7742815361523943,s1026,1,"('s1026', 1)"
2,HP,11.105337274235072,1.9697191554529663,s1026,1,"('s1026', 1)"
1,LP,6.831913263743573,1.708124639121015,s1103,1,"('s1103', 1)"
2,HP,8.353710771327686,1.1363098335527788,s1103,1,"('s1103', 1)"
1,LP,4.580009674592176,1.4826081891906566,s1107,1,"('s1107', 1)"
2,HP,5.570752648651519,1.4237499676700256,s1107,1,"('s1107', 1)"
1,LP,1.3902757445240121,0.5338493486769764,s1108,1,"('s1108', 1)"
2,HP,2.5156762252622036,1.122624396253666,s1108,1,"('s1108', 1)"
1,LP,2.2232127841704585,1.3536464137641198,s1110,1,"('s1110', 1)"
2,HP,2.515361083837248,1.3787158036794223,s1110,1,"('s1110', 1)"
1,LP,7.656140673681949,3.9425939276584545,s1111,1,"('s1111', 1)"
2,HP,7.657157590142752,3.8504705199620526,s1111,1,"('s1111', 1)"
1,LP,3.1971790377821714,1.6949466017577222,s1112,1,"('s1112', 1)"
2,HP,3.6266512822304797,1.8601455825861581,s1112,1,"('s1112', 1)"
1,LP,11.07709305225454,1.4789475104745455,s1113,1,"('s1113', 1)"
2,HP,11.562896682568956,1.165290560591735,s1113,1,"('s1113', 1)"
1,LP,4.404482851242927,1.7259398708275087,s1114,1,"('s1114', 1)"
2,HP,5.218713877157106,1.6613516077620936,s1114,1,"('s1114', 1)"
1,LP,3.9920242469575533,2.7818563268273864,s1115,1,"('s1115', 1)"
2,HP,8.52611567824323,3.6716853375846474,s1115,1,"('s1115', 1)"
1,LP,8.959281123509209,1.5488502762469676,s1116,1,"('s1116', 1)"
2,HP,9.91117171157067,1.3885946526337534,s1116,1,"('s1116', 1)"
1,LP,5.201829718920083,2.315228338357193,s1117,1,"('s1117', 1)"
2,HP,7.2309003977258115,2.2425719461498588,s1117,1,"('s1117', 1)"
1,LP,12.0,0.0,s1118,1,"('s1118', 1)"
2,HP,12.0,0.0,s1118,1,"('s1118', 1)"
1,LP,6.400281821070197,3.4071618225039835,s1120,1,"('s1120', 1)"
2,HP,7.240955439334717,3.4121384148700855,s1120,1,"('s1120', 1)"
1,LP,8.666554364710024,3.445638278272211,s1121,1,"('s1121', 1)"
2,HP,9.168603425950904,3.41268434188778,s1121,1,"('s1121', 1)"
1,LP,9.324847656810377,3.1346519445233754,s1122,1,"('s1122', 1)"
2,HP,9.494768289024819,3.014443363390109,s1122,1,"('s1122', 1)"
1,LP,10.765188320585384,2.30329167498294,s1123,1,"('s1123', 1)"
2,HP,10.834549287430312,2.1396293988015276,s1123,1,"('s1123', 1)"
1,LP,3.134623218555851,1.0255698279970518,s1124,1,"('s1124', 1)"
2,HP,4.589681311747196,1.4217560154589024,s1124,1,"('s1124', 1)"
