block,condition,auc,std_wtw,id,sess,key
1,LP,5.303868719260366,2.443115375224539,s1001,2,"('s1001', 2)"
2,HP,6.721608704600449,2.5636204233476922,s1001,2,"('s1001', 2)"
1,LP,12.0,0.0,s1003,2,"('s1003', 2)"
2,HP,12.0,0.0,s1003,2,"('s1003', 2)"
1,LP,5.480985750491881,2.000021748217006,s1004,2,"('s1004', 2)"
2,HP,7.801377793186371,2.19937469888761,s1004,2,"('s1004', 2)"
1,LP,11.674969804831226,1.2075330447443542,s1007,2,"('s1007', 2)"
2,HP,11.819161072158275,0.8362642039901014,s1007,2,"('s1007', 2)"
1,LP,5.459676810223948,1.099735801460478,s1008,2,"('s1008', 2)"
2,HP,5.6951490081282685,1.3268270149791843,s1008,2,"('s1008', 2)"
1,LP,1.9152833795979205,0.8204618101072695,s1009,2,"('s1009', 2)"
2,HP,5.57754505426957,3.2130540469401105,s1009,2,"('s1009', 2)"
1,LP,8.582657773297386,1.7284320076556958,s1010,2,"('s1010', 2)"
2,HP,9.130816312065841,1.7871086060761716,s1010,2,"('s1010', 2)"
1,LP,6.930868539974531,3.244672961735742,s1011,2,"('s1011', 2)"
2,HP,10.067087540527726,2.966845373662273,s1011,2,"('s1011', 2)"
1,LP,2.3839099933541035,1.726532646904777,s1012,2,"('s1012', 2)"
2,HP,3.5017666954387145,2.376017579998048,s1012,2,"('s1012', 2)"
1,LP,2.507755702457326,1.3224531692970434,s1013,2,"('s1013', 2)"
2,HP,5.742625676225171,3.1965542664872606,s1013,2,"('s1013', 2)"
1,LP,7.487111078983425,3.233771217260144,s1014,2,"('s1014', 2)"
2,HP,8.043071617275071,3.276886897044887,s1014,2,"('s1014', 2)"
1,LP,2.3220867952157596,0.9822396709063798,s1015,2,"('s1015', 2)"
2,HP,4.33147115514547,1.5243073222635348,s1015,2,"('s1015', 2)"
1,LP,5.2747203523247554,1.7000270522280254,s1016,2,"('s1016', 2)"
2,HP,5.949107744733436,1.6579502876581085,s1016,2,"('s1016', 2)"
1,LP,3.1091931641003168,2.541622664912166,s1018,2,"('s1018', 2)"
2,HP,4.339921383187588,2.7766907703772086,s1018,2,"('s1018', 2)"
1,LP,12.0,0.0,s1019,2,"('s1019', 2)"
2,HP,11.916340710241894,0.588425114633,s1019,2,"('s1019', 2)"
1,LP,6.014373930103151,1.2688793322335603,s1020,2,"('s1020', 2)"
2,HP,7.048563382607348,1.4735953385009901,s1020,2,"('s1020', 2)"
1,LP,2.605793277740873,1.73221195267019,s1021,2,"('s1021', 2)"
2,HP,6.27439904092433,3.042786942645569,s1021,2,"('s1021', 2)"
1,LP,9.62522919122389,3.062534425772314,s1022,2,"('s1022', 2)"
2,HP,9.637318340329182,3.211516453998084,s1022,2,"('s1022', 2)"
1,LP,9.1499772364568,2.2280375686620006,s1023,2,"('s1023', 2)"
2,HP,11.588069095618073,1.2807112055776748,s1023,2,"('s1023', 2)"
1,LP,1.7621161125865843,0.6059688081988497,s1024,2,"('s1024', 2)"
2,HP,3.271995391358324,1.202417923200251,s1024,2,"('s1024', 2)"
1,LP,2.2305223486222117,1.4926045831269925,s1025,2,"('s1025', 2)"
2,HP,2.6644046633019043,1.9115041208223573,s1025,2,"('s1025', 2)"
1,LP,11.528761100301317,1.4029378915088206,s1026,2,"('s1026', 2)"
2,HP,11.684777661743734,1.0706541586833667,s1026,2,"('s1026', 2)"
1,LP,3.485936729336218,1.6241328970725752,s1027,2,"('s1027', 2)"
2,HP,4.8983710102487965,2.8973417825602676,s1027,2,"('s1027', 2)"
1,LP,7.3819961249811765,2.7478318015467624,s1030,2,"('s1030', 2)"
2,HP,10.109228960114502,2.5586609697600813,s1030,2,"('s1030', 2)"
1,LP,4.788330889149485,2.6160105764769166,s1031,2,"('s1031', 2)"
2,HP,7.032291533154556,3.319994687958091,s1031,2,"('s1031', 2)"
1,LP,8.03962971771667,2.470353250388386,s1032,2,"('s1032', 2)"
2,HP,9.597035176533653,2.818056276557014,s1032,2,"('s1032', 2)"
1,LP,8.794891969009441,2.5376518920715245,s1033,2,"('s1033', 2)"
2,HP,9.510656076248292,2.471439879502573,s1033,2,"('s1033', 2)"
1,LP,5.765256365258685,2.739429621853659,s1034,2,"('s1034', 2)"
2,HP,8.988148525525437,4.390194332787379,s1034,2,"('s1034', 2)"
1,LP,8.289747808443577,2.792561600047607,s1035,2,"('s1035', 2)"
