trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,6.329,0.0,0.0,7.114,0.785,0.002
2.0,LP,2.312,11.339,0.734,3.077,2.0,2.0,12.073,8.996,8.616
3.0,LP,1.203,15.251,0.766,2.075,2.0,4.0,16.017,13.942,13.576
4.0,LP,7.65,,,3.511,0.0,4.0,21.356,17.845,17.519
5.0,LP,4.253,,,3.698,0.0,4.0,26.816,23.118,22.859
6.0,LP,0.206,28.868,0.73,0.96,2.0,6.0,29.598,28.638,28.319
7.0,LP,13.596,,,4.598,0.0,6.0,35.961,31.363,31.1
8.0,LP,23.999,,,4.735,0.0,6.0,42.428,37.693,37.465
9.0,LP,0.206,44.456,0.725,0.954,2.0,8.0,45.181,44.227,43.931
10.0,LP,23.999,,,4.371,0.0,8.0,51.302,46.931,46.684
11.0,LP,1.203,54.525,0.718,2.11,2.0,10.0,55.243,53.133,52.809
12.0,LP,0.206,57.34,1.001,1.223,2.0,12.0,58.341,57.118,56.748
13.0,LP,4.253,,,3.079,0.0,12.0,63.228,60.149,59.844
14.0,LP,7.65,,,3.69,0.0,12.0,68.718,65.028,64.729
15.0,LP,0.569,71.318,0.731,1.458,2.0,14.0,72.049,70.591,70.221
16.0,LP,1.203,75.286,0.502,1.912,2.0,16.0,75.788,73.876,73.553
17.0,LP,13.596,,,3.675,0.0,16.0,81.275,77.6,77.291
18.0,LP,7.65,,,4.862,0.0,16.0,87.945,83.083,82.778
19.0,LP,2.312,92.238,0.502,2.973,2.0,18.0,92.74,89.767,89.449
20.0,LP,2.312,97.111,0.504,3.034,2.0,20.0,97.615,94.581,94.244
21.0,LP,0.206,99.731,0.719,0.926,2.0,22.0,100.45,99.524,99.12
22.0,LP,0.206,102.431,0.741,1.071,2.0,24.0,103.172,102.101,101.955
23.0,LP,7.65,,,3.029,0.0,24.0,108.009,104.98,104.677
24.0,LP,23.999,,,3.029,0.0,24.0,112.851,109.822,109.514
25.0,LP,13.596,,,3.624,0.0,24.0,118.238,114.614,114.354
26.0,LP,1.203,121.497,0.72,2.05,2.0,26.0,122.217,120.167,119.743
27.0,LP,1.203,125.337,0.503,1.857,2.0,28.0,125.84,123.983,123.721
28.0,LP,2.312,,,2.582,0.0,28.0,130.477,127.895,127.342
29.0,LP,23.999,,,2.986,0.0,28.0,135.267,132.281,131.981
30.0,LP,2.312,139.501,0.51,2.922,2.0,30.0,140.011,137.089,136.77
31.0,LP,7.65,,,2.952,0.0,30.0,144.764,141.812,141.516
32.0,LP,7.65,,,3.439,0.0,30.0,149.986,146.547,146.268
33.0,LP,1.203,152.975,0.74,1.943,2.0,32.0,153.715,151.772,151.488
34.0,LP,4.253,159.862,0.503,4.815,2.0,34.0,160.365,155.55,155.217
35.0,LP,1.203,163.361,0.738,1.946,2.0,36.0,164.099,162.153,161.869
36.0,LP,23.999,,,3.543,0.0,36.0,169.445,165.902,165.603
37.0,LP,0.569,171.988,0.731,1.412,2.0,38.0,172.719,171.307,170.948
38.0,LP,7.65,,,3.575,0.0,38.0,178.07,174.495,174.222
39.0,LP,13.596,,,3.102,0.0,38.0,182.955,179.853,179.575
40.0,LP,13.596,,,3.342,0.0,38.0,188.088,184.746,184.459
41.0,LP,0.569,190.612,0.734,1.415,2.0,40.0,191.346,189.931,189.593
42.0,LP,23.999,,,3.833,0.0,40.0,197.026,193.193,192.849
43.0,LP,4.253,,,3.316,0.0,40.0,202.215,198.899,198.528
44.0,LP,2.312,206.616,0.502,3.068,2.0,42.0,207.118,204.05,203.718
45.0,LP,0.569,209.664,1.235,1.958,2.0,44.0,210.899,208.941,208.621
46.0,LP,0.206,212.978,0.502,0.736,2.0,46.0,213.48,212.744,212.404
47.0,LP,1.203,216.55,0.788,2.047,2.0,48.0,217.338,215.291,214.984
48.0,LP,0.569,219.908,0.742,1.456,2.0,50.0,220.65,219.194,218.84
49.0,LP,4.253,,,2.672,0.0,50.0,225.111,222.439,222.153
50.0,LP,0.569,227.622,0.727,1.379,2.0,52.0,228.349,226.97,226.613
51.0,LP,13.596,,,3.056,0.0,52.0,233.196,230.14,229.852
52.0,LP,4.253,,,3.045,0.0,52.0,238.004,234.959,234.703
53.0,LP,4.253,,,3.085,0.0,52.0,242.941,239.856,239.512
54.0,LP,13.596,,,3.316,0.0,52.0,247.931,244.615,244.446
55.0,LP,0.206,249.961,0.723,0.938,2.0,54.0,250.684,249.746,249.434
56.0,LP,0.569,253.314,0.746,1.413,2.0,56.0,254.06,252.647,252.189
57.0,LP,0.569,256.615,0.757,1.414,2.0,58.0,257.372,255.958,255.564
58.0,LP,2.312,261.786,0.761,3.232,2.0,60.0,262.547,259.315,258.876
59.0,LP,4.253,,,3.404,0.0,60.0,267.767,264.363,264.051
60.0,LP,23.999,,,4.855,0.0,60.0,274.387,269.532,269.273
61.0,LP,7.65,,,3.838,0.0,60.0,280.031,276.193,275.891
62.0,LP,0.206,282.089,0.733,0.982,2.0,62.0,282.822,281.84,281.533
63.0,LP,2.312,,,2.652,0.0,62.0,287.278,284.626,284.325
64.0,LP,13.596,,,3.193,0.0,62.0,292.229,289.036,288.782
65.0,LP,1.203,295.359,0.724,2.05,2.0,64.0,296.083,294.033,293.733
66.0,LP,0.206,298.263,0.716,1.127,2.0,66.0,298.979,297.852,297.587
67.0,LP,23.999,,,3.146,0.0,66.0,303.937,300.791,300.483
68.0,LP,23.999,,,3.195,0.0,66.0,308.921,305.726,305.441
69.0,LP,2.312,313.145,0.503,2.953,2.0,68.0,313.648,310.695,310.424
70.0,LP,4.253,,,3.649,0.0,68.0,319.097,315.448,315.151
71.0,LP,1.203,322.058,0.503,1.858,2.0,70.0,322.561,320.703,320.601
72.0,LP,13.596,,,3.58,0.0,70.0,328.855,325.275,324.069
73.0,LP,0.569,331.36,0.715,1.387,2.0,72.0,332.075,330.688,330.359
74.0,LP,2.312,336.508,0.505,3.055,2.0,74.0,337.013,333.958,333.579
75.0,LP,23.999,,,3.406,0.0,74.0,342.218,338.812,338.518
76.0,LP,23.999,,,3.854,0.0,74.0,347.812,343.958,343.721
77.0,LP,13.596,,,3.831,0.0,74.0,353.525,349.694,349.317
78.0,LP,23.999,,,3.08,0.0,74.0,358.466,355.386,355.029
79.0,LP,0.206,360.538,0.941,1.182,2.0,76.0,361.479,360.297,359.972
80.0,LP,4.253,,,4.0,0.0,76.0,367.273,363.273,362.985
81.0,LP,0.569,369.727,0.674,1.28,2.0,78.0,370.401,369.121,368.779
