trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,24.588,0.7,24.82,2.0,2.0,25.288,0.468,0.014
2.0,LP,4.253,31.461,0.864,5.192,2.0,4.0,32.325,27.133,26.79
3.0,LP,1.203,35.342,0.829,2.206,2.0,6.0,36.171,33.965,33.828
4.0,LP,23.999,,,7.354,0.0,6.0,45.124,37.77,37.672
5.0,LP,7.65,54.421,0.694,8.457,2.0,8.0,55.115,46.658,46.624
6.0,LP,4.253,61.038,0.87,5.196,2.0,10.0,61.908,56.712,56.617
7.0,LP,0.569,64.526,1.223,1.907,2.0,12.0,65.749,63.842,63.41
8.0,LP,0.569,68.191,0.866,1.537,2.0,14.0,69.057,67.52,67.251
9.0,LP,23.999,,,14.844,0.0,14.0,85.724,70.88,70.559
10.0,LP,23.999,,,15.784,0.0,14.0,103.301,87.517,87.226
11.0,LP,13.596,,,10.555,0.0,14.0,115.492,104.937,104.804
12.0,LP,2.312,119.744,0.865,3.352,2.0,16.0,120.609,117.257,116.995
13.0,LP,7.65,130.139,0.837,8.598,2.0,18.0,130.976,122.378,122.112
14.0,LP,1.203,134.099,0.866,2.108,2.0,20.0,134.965,132.857,132.479
15.0,LP,4.253,140.823,0.858,5.184,2.0,22.0,141.681,136.497,136.467
16.0,LP,13.596,,,11.889,0.0,22.0,155.082,143.193,143.184
17.0,LP,1.203,158.176,1.045,2.348,2.0,24.0,159.221,156.873,156.586
18.0,LP,7.65,168.606,0.692,8.343,2.0,26.0,169.298,160.955,160.721
19.0,LP,7.65,178.517,1.677,9.37,2.0,28.0,180.194,170.824,170.8
20.0,LP,13.596,195.478,0.671,14.328,2.0,30.0,196.149,181.821,181.696
21.0,LP,4.253,202.192,0.896,5.336,2.0,32.0,203.088,197.752,197.651
22.0,LP,23.999,,,21.398,0.0,32.0,226.031,204.633,204.589
23.0,LP,0.206,228.261,1.127,1.485,2.0,34.0,229.388,227.903,227.533
24.0,LP,23.999,,,15.375,0.0,34.0,246.545,231.17,230.89
25.0,LP,1.203,249.434,0.888,2.242,2.0,36.0,250.322,248.08,248.046
26.0,LP,1.203,253.251,1.054,2.351,2.0,38.0,254.305,251.954,251.824
