trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,8.922,0.0,0.0,9.505,0.583,0.0
2.0,LP,4.253,15.676,0.739,5.049,2.0,2.0,16.415,11.366,11.019
3.0,LP,1.203,19.552,0.943,2.168,2.0,4.0,20.495,18.327,17.927
4.0,LP,23.999,,,4.338,0.0,4.0,26.514,22.176,21.997
5.0,LP,7.65,,,0.682,0.0,4.0,28.81,28.128,28.025
6.0,LP,4.253,35.186,0.746,5.231,2.0,6.0,35.932,30.701,30.326
7.0,LP,0.569,38.467,1.358,1.966,2.0,8.0,39.825,37.859,37.435
8.0,LP,0.569,42.221,0.724,1.299,2.0,10.0,42.945,41.646,41.335
9.0,LP,23.999,,,7.417,0.0,10.0,52.214,44.797,44.455
10.0,LP,23.999,,,8.229,0.0,10.0,62.295,54.066,53.735
11.0,LP,13.596,,,4.983,0.0,10.0,68.975,63.992,63.804
12.0,LP,2.312,73.81,0.724,3.043,2.0,12.0,74.534,71.491,70.484
13.0,LP,7.65,84.608,0.703,8.54,2.0,14.0,85.311,76.771,76.056
14.0,LP,1.203,88.225,0.709,2.073,2.0,16.0,88.934,86.861,86.815
15.0,LP,4.253,95.137,0.738,5.117,2.0,18.0,95.875,90.758,90.436
16.0,LP,13.596,,,9.2,0.0,18.0,106.98,97.78,97.396
17.0,LP,1.203,109.795,0.722,1.937,2.0,20.0,110.517,108.58,108.495
18.0,LP,7.65,120.154,0.721,8.512,2.0,22.0,120.875,112.363,112.026
19.0,LP,7.65,130.514,0.741,8.537,2.0,24.0,131.255,122.718,122.384
20.0,LP,13.596,,,12.161,0.0,24.0,145.244,133.083,132.765
21.0,LP,4.253,151.37,0.746,5.048,2.0,26.0,152.116,147.068,146.756
22.0,LP,23.999,,,13.289,0.0,26.0,167.275,153.986,153.635
23.0,LP,0.206,169.503,0.943,1.346,2.0,28.0,170.446,169.1,168.795
24.0,LP,23.999,,,14.169,0.0,28.0,186.435,172.266,171.955
25.0,LP,1.203,189.585,0.74,2.069,2.0,30.0,190.325,188.256,187.944
26.0,LP,1.203,193.501,1.193,2.424,2.0,32.0,194.694,192.27,191.835
27.0,LP,2.312,198.959,0.746,3.131,2.0,34.0,199.705,196.574,196.196
28.0,LP,0.206,202.004,0.951,1.167,2.0,36.0,202.955,201.788,201.214
29.0,LP,2.312,207.387,0.734,3.268,2.0,38.0,208.121,204.853,204.475
30.0,LP,13.596,,,6.556,0.0,38.0,216.575,210.019,209.634
31.0,LP,23.999,,,6.109,0.0,38.0,224.525,218.416,218.095
32.0,LP,2.312,228.421,0.501,2.818,2.0,40.0,228.922,226.104,226.045
33.0,LP,4.253,235.207,0.989,5.385,2.0,42.0,236.196,230.811,230.424
34.0,LP,0.206,238.264,1.411,1.621,2.0,44.0,239.675,238.054,237.715
35.0,LP,4.253,245.898,0.777,5.126,2.0,46.0,246.675,241.549,241.185
36.0,LP,7.65,,,7.018,0.0,46.0,255.611,248.593,248.186
37.0,LP,0.206,257.81,0.924,1.328,2.0,48.0,258.734,257.406,257.114
38.0,LP,13.596,,,8.589,0.0,48.0,269.195,260.606,260.256
39.0,LP,13.596,,,12.35,0.0,48.0,283.543,271.193,270.711
40.0,LP,0.206,285.751,0.734,1.133,2.0,50.0,286.485,285.352,285.044
41.0,LP,7.65,296.082,0.769,8.512,2.0,52.0,296.851,288.339,287.996
42.0,LP,2.312,301.083,0.742,3.124,2.0,54.0,301.825,298.701,298.365
43.0,LP,0.569,304.094,2.1,2.738,2.0,56.0,306.194,303.456,303.345
44.0,LP,0.206,308.52,0.945,1.344,2.0,58.0,309.465,308.121,307.705
45.0,LP,1.203,312.707,0.717,2.107,2.0,60.0,313.424,311.317,310.984
46.0,LP,13.596,,,1.96,0.0,60.0,317.32,315.36,314.931
47.0,LP,7.65,326.664,1.701,9.374,2.0,62.0,328.365,318.991,318.836
