trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,7.639,0.0,0.0,8.003,0.364,0.0
2.0,LP,4.253,13.863,0.949,5.259,2.0,2.0,14.812,9.553,9.504
3.0,LP,1.203,17.632,0.656,1.904,2.0,4.0,18.288,16.384,16.313
4.0,LP,23.999,,,5.747,0.0,4.0,25.59,19.843,19.788
5.0,LP,7.65,,,7.713,0.0,4.0,34.972,27.259,27.091
6.0,LP,4.253,40.957,0.663,5.025,2.0,6.0,41.62,36.595,36.473
7.0,LP,0.569,43.811,0.673,1.32,2.0,8.0,44.484,43.164,43.122
8.0,LP,0.569,46.748,0.651,1.294,2.0,10.0,47.399,46.105,45.985
9.0,LP,23.999,,,8.984,0.0,10.0,57.896,48.912,48.9
10.0,LP,23.999,,,4.057,0.0,10.0,63.56,59.503,59.397
11.0,LP,13.596,,,5.082,0.0,10.0,70.186,65.104,65.062
12.0,LP,2.312,74.169,0.653,3.107,2.0,12.0,74.822,71.715,71.686
13.0,LP,7.65,,,5.97,0.0,12.0,82.453,76.483,76.323
14.0,LP,1.203,85.338,0.914,2.259,2.0,14.0,86.252,83.993,83.954
15.0,LP,4.253,92.211,0.818,5.229,2.0,16.0,93.029,87.8,87.754
16.0,LP,13.596,,,9.746,0.0,16.0,104.357,94.611,94.531
17.0,LP,1.203,107.241,0.657,1.968,2.0,18.0,107.898,105.93,105.859
18.0,LP,7.65,,,6.595,0.0,18.0,116.124,109.529,109.399
19.0,LP,7.65,,,5.22,0.0,18.0,122.962,117.742,117.626
20.0,LP,13.596,,,14.082,0.0,18.0,138.577,124.495,124.463
21.0,LP,4.253,144.59,0.501,4.858,2.0,20.0,145.091,140.233,140.078
22.0,LP,23.999,,,7.805,0.0,20.0,154.552,146.747,146.592
23.0,LP,0.206,156.506,0.682,1.029,2.0,22.0,157.188,156.159,156.054
24.0,LP,23.999,,,7.41,0.0,22.0,166.193,158.783,158.69
25.0,LP,1.203,169.146,0.848,2.141,2.0,24.0,169.994,167.853,167.694
26.0,LP,1.203,172.776,0.692,1.92,2.0,26.0,173.468,171.548,171.496
27.0,LP,2.312,177.342,0.674,3.006,2.0,28.0,178.016,175.01,174.969
28.0,LP,0.206,179.963,0.683,1.034,2.0,30.0,180.646,179.612,179.517
29.0,LP,2.312,184.595,0.687,3.075,2.0,32.0,185.282,182.207,182.147
30.0,LP,13.596,,,7.219,0.0,32.0,194.073,186.854,186.784
31.0,LP,23.999,,,7.459,0.0,32.0,203.111,195.652,195.575
32.0,LP,2.312,206.991,0.822,3.188,2.0,34.0,207.813,204.625,204.613
33.0,LP,4.253,213.833,0.662,5.093,2.0,36.0,214.495,209.402,209.314
34.0,LP,0.206,216.359,0.678,1.021,2.0,38.0,217.037,216.016,215.996
35.0,LP,4.253,223.033,0.663,4.991,2.0,40.0,223.696,218.705,218.538
36.0,LP,7.65,232.993,0.658,8.385,2.0,42.0,233.651,225.266,225.197
37.0,LP,0.206,235.597,0.886,1.224,2.0,44.0,236.483,235.259,235.152
38.0,LP,13.596,,,8.114,0.0,44.0,246.131,238.017,237.984
