trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,14.305,0.679,14.314,2.0,2.0,14.984,0.67,0.001
2.0,LP,2.312,19.034,1.324,3.706,2.0,4.0,20.358,16.652,16.486
3.0,LP,1.203,23.219,0.794,2.067,2.0,6.0,24.013,21.946,21.86
4.0,LP,7.65,33.445,0.666,8.344,2.0,8.0,34.111,25.767,25.514
5.0,LP,4.253,39.939,0.683,4.958,2.0,10.0,40.622,35.664,35.612
6.0,LP,0.206,42.519,0.83,1.179,2.0,12.0,43.349,42.17,42.123
7.0,LP,13.596,,,9.116,0.0,12.0,54.108,44.992,44.883
8.0,LP,23.999,,,8.86,0.0,12.0,64.476,55.616,55.609
9.0,LP,0.206,66.566,1.104,1.419,2.0,14.0,67.67,66.251,65.977
10.0,LP,23.999,,,10.583,0.0,14.0,80.012,69.429,69.171
11.0,LP,1.203,83.03,0.781,2.014,2.0,16.0,83.811,81.797,81.513
12.0,LP,0.206,85.959,0.815,1.104,2.0,18.0,86.774,85.67,85.313
13.0,LP,4.253,,,4.255,0.0,18.0,92.843,88.588,88.276
14.0,LP,7.65,102.392,0.676,8.476,2.0,20.0,103.068,94.592,94.345
15.0,LP,0.569,105.536,0.851,1.49,2.0,22.0,106.387,104.897,104.57
16.0,LP,1.203,109.392,0.668,1.917,2.0,24.0,110.06,108.143,107.889
17.0,LP,13.596,,,12.505,0.0,24.0,124.356,111.851,111.562
18.0,LP,7.65,133.824,0.856,8.518,2.0,26.0,134.68,126.162,125.858
19.0,LP,2.312,138.959,1.694,4.16,2.0,28.0,140.653,136.493,136.183
20.0,LP,2.312,144.855,0.805,3.193,2.0,30.0,145.66,142.467,142.154
21.0,LP,0.206,147.642,0.811,1.103,2.0,32.0,148.453,147.35,147.162
22.0,LP,0.206,150.396,0.813,1.127,2.0,34.0,151.209,150.082,149.954
23.0,LP,7.65,160.75,0.84,8.546,2.0,36.0,161.59,153.044,152.71
24.0,LP,23.999,,,10.751,0.0,36.0,174.102,163.351,163.094
25.0,LP,13.596,,,9.782,0.0,36.0,185.529,175.747,175.604
26.0,LP,1.203,188.298,0.611,1.85,2.0,38.0,188.909,187.059,187.032
27.0,LP,1.203,191.812,0.668,1.957,2.0,40.0,192.48,190.523,190.41
28.0,LP,2.312,196.525,0.667,3.097,2.0,42.0,197.192,194.095,193.981
29.0,LP,23.999,,,12.649,0.0,42.0,211.513,198.864,198.693
30.0,LP,2.312,215.427,0.67,3.078,2.0,44.0,216.097,213.019,213.015
31.0,LP,7.65,225.38,0.701,8.477,2.0,46.0,226.081,217.604,217.599
32.0,LP,7.65,235.522,0.667,8.349,2.0,48.0,236.189,227.84,227.582
33.0,LP,1.203,239.132,0.674,1.921,2.0,50.0,239.806,237.885,237.69
34.0,LP,4.253,245.855,0.666,5.041,2.0,52.0,246.521,241.48,241.308
35.0,LP,1.203,249.644,0.732,2.077,2.0,54.0,250.376,248.299,248.022
36.0,LP,23.999,,,11.125,0.0,54.0,263.306,252.181,251.879
37.0,LP,0.569,265.766,0.841,1.467,2.0,56.0,266.607,265.14,264.807
38.0,LP,7.65,276.133,0.674,8.336,2.0,58.0,276.807,268.471,268.108
39.0,LP,13.596,,,9.783,0.0,58.0,288.288,278.505,278.309
40.0,LP,13.596,,,10.335,0.0,58.0,300.387,290.052,289.79
41.0,LP,0.569,302.618,0.686,1.4,2.0,60.0,303.304,301.904,301.888
42.0,LP,23.999,,,9.172,0.0,60.0,314.249,305.077,304.805
43.0,LP,4.253,320.565,0.671,4.951,2.0,62.0,321.236,316.285,315.75
44.0,LP,2.312,325.544,0.851,3.306,2.0,64.0,326.395,323.089,322.738
45.0,LP,0.569,328.702,0.832,1.489,2.0,66.0,329.534,328.045,327.896
46.0,LP,0.206,331.65,0.822,1.126,2.0,68.0,332.472,331.346,331.035
47.0,LP,1.203,335.524,0.666,1.939,2.0,70.0,336.19,334.251,333.973
48.0,LP,0.569,338.633,0.669,1.298,2.0,72.0,339.302,338.004,337.691
49.0,LP,4.253,345.43,0.673,4.966,2.0,74.0,346.103,341.137,340.804
50.0,LP,0.569,348.553,0.682,1.329,2.0,76.0,349.235,347.906,347.604
51.0,LP,13.596,,,9.187,0.0,76.0,360.199,351.012,350.736
52.0,LP,4.253,366.316,0.664,4.93,2.0,78.0,366.98,362.05,361.701
53.0,LP,4.253,373.213,0.681,5.035,2.0,80.0,373.894,368.859,368.481
54.0,LP,13.596,,,9.232,0.0,80.0,384.996,375.764,375.395
55.0,LP,0.206,387.127,0.66,1.011,2.0,82.0,387.787,386.776,386.497
56.0,LP,0.569,390.202,0.816,1.458,2.0,84.0,391.018,389.56,389.287
57.0,LP,0.569,393.448,0.663,1.282,2.0,86.0,394.111,392.829,392.519
58.0,LP,2.312,398.323,0.661,3.079,2.0,88.0,398.984,395.905,395.612
59.0,LP,4.253,405.081,0.689,5.021,2.0,90.0,405.77,400.749,400.484
60.0,LP,23.999,,,9.125,0.0,90.0,416.702,407.577,407.27
61.0,LP,7.65,426.218,0.675,8.326,2.0,92.0,426.893,418.567,418.203
62.0,LP,0.206,429.033,0.859,1.158,2.0,94.0,429.892,428.734,428.394
63.0,LP,2.312,434.0,0.669,3.0,2.0,96.0,434.669,431.669,431.392
64.0,LP,13.596,450.194,0.666,14.427,2.0,98.0,450.86,436.433,436.17
65.0,LP,1.203,454.083,0.68,2.074,2.0,100.0,454.763,452.689,452.361
66.0,LP,0.206,456.652,0.944,1.286,2.0,102.0,457.596,456.31,456.264
67.0,LP,23.999,,,9.584,0.0,102.0,469.06,459.476,459.097
68.0,LP,23.999,,,8.926,0.0,102.0,479.789,470.863,470.562
69.0,LP,2.312,483.856,0.677,3.077,2.0,104.0,484.533,481.456,481.29
70.0,LP,4.253,490.751,0.673,5.06,2.0,106.0,491.424,486.364,486.033
71.0,LP,1.203,494.581,0.843,2.146,2.0,108.0,495.424,493.278,492.924
72.0,LP,13.596,,,10.631,0.0,108.0,507.869,497.238,496.925
73.0,LP,0.569,510.217,0.663,1.359,2.0,110.0,510.88,509.521,509.37
74.0,LP,2.312,514.94,0.671,3.146,2.0,112.0,515.611,512.465,512.38
75.0,LP,23.999,,,9.803,0.0,112.0,527.215,517.412,517.113
76.0,LP,23.999,,,7.989,0.0,112.0,537.025,529.036,528.716
77.0,LP,13.596,,,8.626,0.0,112.0,547.284,538.658,538.526
78.0,LP,23.999,,,10.652,0.0,112.0,559.776,549.124,548.785
79.0,LP,0.206,561.957,0.812,1.146,2.0,114.0,562.769,561.623,561.277
80.0,LP,4.253,568.835,0.664,4.957,2.0,116.0,569.499,564.542,564.27
81.0,LP,0.569,571.757,0.837,1.505,2.0,118.0,572.594,571.089,571.0
82.0,LP,23.999,,,4.393,0.0,118.0,578.73,574.337,574.095
83.0,LP,7.65,,,5.611,0.0,118.0,586.096,580.485,580.232
1.0,HP,7.5,9.318,0.654,8.179,2.0,120.0,9.972,1.793,0.001
2.0,HP,10.5,,,8.514,0.0,120.0,20.314,11.8,11.474
3.0,HP,4.5,26.695,0.707,5.278,2.0,122.0,27.402,22.124,21.815
4.0,HP,9.0,38.068,0.501,9.602,2.0,124.0,38.569,28.967,28.902
5.0,HP,12.0,,,9.888,0.0,124.0,50.322,40.434,40.069
6.0,HP,9.0,61.284,0.662,9.766,2.0,126.0,61.946,52.18,51.822
7.0,HP,9.0,72.815,0.688,9.738,2.0,128.0,73.503,63.765,63.447
8.0,HP,3.0,78.5,1.394,4.559,2.0,130.0,79.894,75.335,75.005
9.0,HP,12.0,,,9.863,0.0,130.0,91.518,81.655,81.395
10.0,HP,6.0,99.229,0.686,6.839,2.0,132.0,99.915,93.076,93.018
11.0,HP,10.5,112.366,0.664,11.261,2.0,134.0,113.03,101.769,101.417
12.0,HP,7.5,122.549,0.676,8.328,2.0,136.0,123.225,114.897,114.53
13.0,HP,3.0,128.193,0.865,3.909,2.0,138.0,129.058,125.149,124.726
