trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,7.247,0.0,0.0,8.407,1.16,0.0
2.0,LP,2.312,12.586,0.704,3.089,2.0,2.0,13.29,10.201,9.908
3.0,LP,1.203,16.254,0.815,2.188,2.0,4.0,17.069,14.881,14.791
4.0,LP,7.65,,,6.779,0.0,4.0,25.688,18.909,18.571
5.0,LP,4.253,,,4.483,0.0,4.0,31.785,27.302,27.19
6.0,LP,0.206,33.759,0.794,1.04,2.0,6.0,34.553,33.513,33.288
7.0,LP,13.596,,,3.471,0.0,6.0,39.795,36.324,36.055
8.0,LP,23.999,,,7.908,0.0,6.0,49.498,41.59,41.297
9.0,LP,0.206,51.519,0.966,1.242,2.0,8.0,52.485,51.243,51.001
10.0,LP,23.999,,,5.608,0.0,8.0,59.798,54.19,53.987
11.0,LP,1.203,62.853,0.77,2.03,2.0,10.0,63.623,61.593,61.3
12.0,LP,0.206,65.756,1.242,1.491,2.0,12.0,66.998,65.507,65.125
13.0,LP,4.253,73.203,1.018,5.45,2.0,14.0,74.221,68.771,68.5
14.0,LP,7.65,,,6.171,0.0,14.0,82.254,76.083,75.723
15.0,LP,0.569,84.767,0.75,1.492,2.0,16.0,85.517,84.025,83.756
16.0,LP,1.203,88.818,0.771,2.031,2.0,18.0,89.589,87.558,87.02
17.0,LP,13.596,,,5.382,0.0,18.0,96.743,91.361,91.092
18.0,LP,7.65,,,5.856,0.0,18.0,104.417,98.561,98.245
19.0,LP,2.312,108.776,0.702,3.245,2.0,20.0,109.478,106.233,105.919
20.0,LP,2.312,113.838,0.726,3.132,2.0,22.0,114.564,111.432,110.98
21.0,LP,0.206,116.628,1.064,1.312,2.0,24.0,117.692,116.38,116.065
22.0,LP,0.206,119.71,0.727,0.974,2.0,26.0,120.437,119.463,119.194
23.0,LP,7.65,,,4.596,0.0,26.0,126.715,122.119,121.939
24.0,LP,23.999,,,3.672,0.0,26.0,132.136,128.464,128.218
25.0,LP,13.596,,,4.302,0.0,26.0,138.211,133.909,133.638
26.0,LP,1.203,141.446,0.725,2.12,2.0,28.0,142.171,140.051,139.713
27.0,LP,1.203,145.383,0.704,2.143,2.0,30.0,146.087,143.944,143.674
28.0,LP,2.312,150.356,1.243,3.763,2.0,32.0,151.599,147.836,147.59
29.0,LP,23.999,,,5.472,0.0,32.0,159.631,154.159,153.103
30.0,LP,2.312,164.104,0.502,2.932,2.0,34.0,164.606,161.674,161.134
31.0,LP,7.65,,,5.855,0.0,34.0,172.186,166.331,166.108
32.0,LP,7.65,,,6.711,0.0,34.0,180.602,173.891,173.69
33.0,LP,1.203,183.633,0.77,1.984,2.0,36.0,184.403,182.419,182.104
34.0,LP,4.253,,,3.245,0.0,36.0,189.422,186.177,185.906
35.0,LP,1.203,192.544,0.772,2.212,2.0,38.0,193.316,191.104,190.925
36.0,LP,23.999,,,1.288,0.0,38.0,196.397,195.109,194.819
37.0,LP,0.569,198.978,0.726,1.467,2.0,40.0,199.704,198.237,197.9
38.0,LP,7.65,209.306,0.703,8.465,2.0,42.0,210.009,201.544,201.207
39.0,LP,13.596,,,13.662,0.0,42.0,225.286,211.624,211.511
40.0,LP,13.596,,,3.2,0.0,42.0,230.147,226.947,226.79
41.0,LP,0.569,232.617,0.704,1.424,2.0,44.0,233.321,231.897,231.651
42.0,LP,23.999,,,4.798,0.0,44.0,239.89,235.092,234.824
43.0,LP,4.253,,,4.37,0.0,44.0,245.92,241.55,241.393
44.0,LP,2.312,250.122,0.727,3.178,2.0,46.0,250.849,247.671,247.422
45.0,LP,0.569,253.362,0.748,1.467,2.0,48.0,254.11,252.643,252.352
46.0,LP,0.206,256.108,1.018,1.266,2.0,50.0,257.126,255.86,255.614
47.0,LP,1.203,260.315,0.929,2.346,2.0,52.0,261.244,258.898,258.63
48.0,LP,0.569,263.668,0.725,1.419,2.0,54.0,264.393,262.974,262.747
49.0,LP,4.253,270.553,0.725,5.135,2.0,56.0,271.278,266.143,265.897
50.0,LP,0.569,273.77,0.726,1.379,2.0,58.0,274.496,273.117,272.781
51.0,LP,13.596,,,6.822,0.0,58.0,283.045,276.223,275.998
52.0,LP,4.253,289.228,0.504,4.757,2.0,60.0,289.732,284.975,284.549
