trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,21.628,0.0,0.0,22.908,1.28,0.0
2.0,LP,4.253,28.797,0.987,5.273,2.0,2.0,29.784,24.511,24.409
3.0,LP,1.203,32.622,0.965,2.236,2.0,4.0,33.587,31.351,31.287
4.0,LP,23.999,,,8.851,0.0,4.0,44.015,35.164,35.093
5.0,LP,7.65,53.491,0.849,8.556,2.0,6.0,54.34,45.784,45.516
6.0,LP,4.253,60.32,0.837,5.202,2.0,8.0,61.157,55.955,55.842
7.0,LP,0.569,63.458,0.843,1.518,2.0,10.0,64.301,62.783,62.663
8.0,LP,0.569,66.428,1.783,2.401,2.0,12.0,68.211,65.81,65.807
9.0,LP,23.999,,,9.179,0.0,12.0,79.196,70.017,69.713
10.0,LP,23.999,,,12.967,0.0,12.0,93.941,80.974,80.697
11.0,LP,13.596,109.673,0.827,14.777,2.0,14.0,110.5,95.723,95.447
12.0,LP,2.312,114.42,1.731,4.082,2.0,16.0,116.151,112.069,112.001
13.0,LP,7.65,,,1.592,0.0,16.0,119.59,117.998,117.657
14.0,LP,1.203,122.655,1.493,2.753,2.0,18.0,124.148,121.395,121.096
15.0,LP,4.253,130.181,1.157,5.566,2.0,20.0,131.338,125.772,125.651
16.0,LP,13.596,,,8.794,0.0,20.0,141.732,132.938,132.839
17.0,LP,1.203,144.627,1.389,2.661,2.0,22.0,146.016,143.355,143.236
18.0,LP,7.65,,,3.768,0.0,22.0,151.398,147.63,147.52
19.0,LP,7.65,,,4.449,0.0,22.0,157.412,152.963,152.9
20.0,LP,13.596,,,4.347,0.0,22.0,163.385,159.038,158.913
21.0,LP,4.253,169.439,0.85,5.122,2.0,24.0,170.289,165.167,164.886
22.0,LP,23.999,,,8.273,0.0,24.0,180.076,171.803,171.792
23.0,LP,0.206,182.192,0.989,1.281,2.0,26.0,183.181,181.9,181.582
24.0,LP,23.999,,,5.495,0.0,26.0,190.42,184.925,184.687
