trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,12.269,0.0,0.0,12.612,0.343,0.002
2.0,LP,2.312,16.719,1.096,3.542,2.0,2.0,17.815,14.273,14.115
3.0,LP,1.203,21.013,0.885,2.188,2.0,4.0,21.898,19.71,19.316
4.0,LP,7.65,,,7.636,0.0,4.0,31.441,23.805,23.402
5.0,LP,4.253,37.588,0.871,5.184,2.0,6.0,38.459,33.275,32.943
6.0,LP,0.206,40.694,0.904,1.29,2.0,8.0,41.598,40.308,39.961
7.0,LP,13.596,,,8.157,0.0,8.0,51.631,43.474,43.101
8.0,LP,23.999,,,10.748,0.0,8.0,64.271,53.523,53.134
9.0,LP,0.206,66.619,1.308,1.705,2.0,10.0,67.927,66.222,65.779
10.0,LP,23.999,,,10.145,0.0,10.0,79.983,69.838,69.434
11.0,LP,1.203,83.099,0.865,2.085,2.0,12.0,83.964,81.879,81.49
12.0,LP,0.206,86.233,0.871,1.255,2.0,14.0,87.104,85.849,85.474
13.0,LP,4.253,93.408,0.858,5.269,2.0,16.0,94.266,88.997,88.61
14.0,LP,7.65,103.912,0.828,8.595,2.0,18.0,104.74,96.145,95.78
15.0,LP,0.569,107.013,0.942,1.616,2.0,20.0,107.955,106.339,106.246
16.0,LP,1.203,110.974,0.892,2.123,2.0,22.0,111.866,109.743,109.47
17.0,LP,13.596,,,12.078,0.0,22.0,125.754,113.676,113.372
18.0,LP,7.65,135.48,0.726,8.572,2.0,24.0,136.206,127.634,127.258
19.0,LP,2.312,140.631,0.837,3.303,2.0,26.0,141.468,138.165,137.711
20.0,LP,2.312,145.752,0.872,3.324,2.0,28.0,146.624,143.3,142.972
21.0,LP,0.206,148.939,0.9,1.304,2.0,30.0,149.839,148.535,148.13
22.0,LP,0.206,152.0,0.913,1.125,2.0,32.0,152.913,151.788,151.347
23.0,LP,7.65,162.656,0.76,8.496,2.0,34.0,163.416,154.92,154.418
24.0,LP,23.999,,,12.633,0.0,34.0,177.972,165.339,164.92
25.0,LP,13.596,,,12.213,0.0,34.0,192.164,179.951,179.478
26.0,LP,1.203,195.289,0.831,2.066,2.0,36.0,196.12,194.054,193.671
27.0,LP,1.203,199.2,0.705,1.912,2.0,38.0,199.905,197.993,197.624
