,NU,PU,PM,PS,SS,Attentional,Motor,Nonplanning,attention,cogstable,motor,perseverance,selfcontrol,cogcomplex,UPPS,BIS,GMK
GMK,0.13544066938225433,0.14923520447665253,0.08438901520490323,0.01309983619408728,0.08732616322124306,0.07042958049618468,0.16832180899133997,0.08019476320132793,0.01843718467886145,0.10043373550323488,0.16906782625439642,0.08314669927391664,-0.0015205474573724885,0.10509627338570984,0.1355223129051824,0.13885116549854457,1.0
