,NU,PU,PM,PS,SS,Attentional,Motor,Nonplanning,attention,cogstable,motor,perseverance,selfcontrol,cogcomplex,UPPS,BIS,GMK
GMK,0.1739879979995482,0.18230797962927608,0.046567244362698205,-0.00143356905453574,0.061579695701979055,0.08614007944847868,0.2250052043510011,0.07600682732294903,-0.006738083833305874,0.17899536348714049,0.23816427564827203,0.09308872908840275,0.011231974644426171,0.080151285697405,0.12785803859447703,0.15516545524846836,1.0
