,NU,PU,PM,PS,SS,Attentional,Motor,Nonplanning,attention,cogstable,motor,perseverance,selfcontrol,cogcomplex,UPPS,BIS,GMK
GMK,0.0033204012680943247,0.0020379191218189547,0.43437429557522855,0.9808108131587956,0.30105932633487564,0.1476313938839247,0.00013115249222938084,0.20157091332234725,0.9099887859324961,0.0024644812177625915,5.0261757393321764e-05,0.11752643806409248,0.8505194119544132,0.1779981907177442,0.03153797865067178,0.008812478049975002,0.0
