trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,13.598,5.922,19.52,2.0,2.0,19.52,0.0
2.0,LP,2.312,23.336,1.287,3.601,2.0,4.0,24.623,21.022
3.0,LP,1.203,27.527,1.336,2.739,2.0,6.0,28.863,26.124
4.0,LP,7.65,38.016,0.846,8.497,2.0,8.0,38.862,30.365
5.0,LP,4.253,44.617,1.948,6.203,2.0,10.0,46.565,40.362
6.0,LP,0.206,48.275,7.004,7.212,2.0,12.0,55.279,48.067
7.0,LP,13.596,70.38,16.506,30.105,2.0,14.0,86.886,56.781
8.0,LP,23.999,112.402,1.56,25.567,2.0,16.0,113.962,88.395
9.0,LP,0.206,115.672,37.795,38.004,2.0,18.0,153.467,115.463
10.0,LP,23.999,,23.417,23.417,0.0,18.0,178.385,154.968
11.0,LP,1.203,181.101,18.894,20.108,2.0,20.0,199.995,179.887
12.0,LP,0.206,201.712,32.099,32.314,2.0,22.0,233.811,201.497
13.0,LP,4.253,239.576,12.682,16.939,2.0,24.0,252.258,235.319
14.0,LP,7.65,261.41,0.868,8.52,2.0,26.0,262.278,253.758
15.0,LP,0.569,265.518,12.896,13.897,2.0,28.0,278.414,264.517
16.0,LP,1.203,282.531,5.396,7.409,2.0,30.0,287.927,280.518
17.0,LP,13.596,,9.995,9.995,0.0,30.0,299.515,289.52
18.0,LP,7.65,309.519,7.637,15.636,2.0,32.0,317.156,301.52
19.0,LP,2.312,322.519,16.016,19.017,2.0,34.0,338.535,319.518
20.0,LP,2.312,343.519,2.099,5.099,2.0,36.0,345.618,340.519
21.0,LP,0.206,348.518,2.411,3.41,2.0,38.0,350.929,347.519
22.0,LP,0.206,352.637,12.485,12.692,2.0,40.0,365.122,352.43
23.0,LP,7.65,375.527,11.003,18.962,2.0,42.0,386.53,367.568
24.0,LP,23.999,413.52,15.104,40.096,2.0,44.0,428.624,388.528
25.0,LP,13.596,444.528,42.584,56.587,2.0,46.0,487.112,430.525
26.0,LP,1.203,491.556,5.168,7.206,2.0,48.0,496.724,489.518
27.0,LP,1.203,500.511,17.278,19.266,2.0,50.0,517.789,498.523
28.0,LP,2.312,522.514,3.959,6.96,2.0,52.0,526.473,519.513
29.0,LP,23.999,,12.625,12.625,0.0,52.0,540.598,527.973
30.0,LP,2.312,544.525,1.763,4.188,2.0,54.0,546.288,542.1
31.0,LP,7.65,555.524,5.204,12.881,2.0,56.0,560.728,547.847
32.0,LP,7.65,,6.016,6.016,0.0,56.0,568.834,562.818
33.0,LP,1.203,572.585,15.921,17.979,2.0,58.0,588.506,570.527
34.0,LP,4.253,595.59,3.59,8.647,2.0,60.0,599.18,590.533
1.0,HP,7.5,8.508,3.123,11.631,2.0,62.0,11.631,0.0
2.0,HP,10.5,23.636,1.492,11.992,2.0,64.0,25.128,13.136
3.0,HP,4.5,31.13,8.258,12.759,2.0,66.0,39.388,26.629
4.0,HP,9.0,49.89,3.555,12.556,2.0,68.0,53.445,40.889
5.0,HP,12.0,,4.843,4.843,0.0,68.0,59.789,54.946
6.0,HP,9.0,,8.692,8.692,0.0,68.0,69.995,61.303
7.0,HP,9.0,80.498,2.724,11.726,2.0,70.0,83.222,71.496
8.0,HP,3.0,87.724,4.849,7.849,2.0,72.0,92.573,84.724
9.0,HP,12.0,106.075,1.03,13.031,2.0,74.0,107.105,94.074
10.0,HP,6.0,,2.887,2.887,0.0,74.0,111.496,108.609
11.0,HP,10.5,,6.363,6.363,0.0,74.0,119.364,113.001
12.0,HP,7.5,128.367,4.619,12.121,2.0,76.0,132.986,120.865
13.0,HP,3.0,137.495,1.936,4.944,2.0,78.0,139.431,134.487
14.0,HP,1.5,142.434,9.391,10.892,2.0,80.0,151.825,140.933
15.0,HP,7.5,160.828,5.186,12.687,2.0,82.0,166.014,153.327
16.0,HP,7.5,175.02,12.031,19.532,2.0,84.0,187.051,167.519
17.0,HP,1.5,190.054,12.478,13.979,2.0,86.0,202.532,188.553
18.0,HP,6.0,210.036,2.348,8.349,2.0,88.0,212.384,204.035
19.0,HP,7.5,,6.603,6.603,0.0,88.0,220.489,213.886
20.0,HP,12.0,234.013,0.911,12.924,2.0,90.0,234.924,222.0
21.0,HP,3.0,239.428,1.652,4.653,2.0,92.0,241.08,236.427
22.0,HP,3.0,245.583,4.312,7.313,2.0,94.0,249.895,242.582
23.0,HP,6.0,257.402,4.789,10.794,2.0,96.0,262.191,251.397
24.0,HP,3.0,266.701,2.301,5.302,2.0,98.0,269.002,263.7
25.0,HP,9.0,,8.624,8.624,0.0,98.0,279.137,270.513
26.0,HP,7.5,,3.694,3.694,0.0,98.0,284.332,280.638
27.0,HP,9.0,294.835,1.953,10.954,2.0,100.0,296.788,285.834
28.0,HP,6.0,304.304,1.052,7.066,2.0,102.0,305.356,298.29
29.0,HP,1.5,308.36,16.141,17.642,2.0,104.0,324.501,306.859
30.0,HP,4.5,330.506,28.895,33.397,2.0,106.0,359.401,326.004
31.0,HP,6.0,,2.222,2.222,0.0,106.0,363.125,360.903
32.0,HP,9.0,373.627,0.935,9.936,2.0,108.0,374.562,364.626
33.0,HP,10.5,386.564,1.322,11.823,2.0,110.0,387.886,376.063
34.0,HP,3.0,392.388,7.353,10.354,2.0,112.0,399.741,389.387
35.0,HP,10.5,,5.001,5.001,0.0,112.0,406.242,401.241
36.0,HP,12.0,419.746,1.351,13.354,2.0,114.0,421.097,407.743
37.0,HP,10.5,433.116,2.575,13.085,2.0,116.0,435.691,422.606
38.0,HP,6.0,443.194,1.539,7.54,2.0,118.0,444.733,437.193
39.0,HP,12.0,458.234,0.894,12.894,2.0,120.0,459.128,446.234
40.0,HP,1.5,462.13,1.408,2.909,2.0,122.0,463.538,460.629
41.0,HP,9.0,474.04,2.829,11.83,2.0,124.0,476.869,465.039
42.0,HP,1.5,480.411,1.961,4.001,2.0,126.0,482.372,478.371
43.0,HP,12.0,,4.617,4.617,0.0,126.0,488.838,484.221
44.0,HP,7.5,498.632,1.861,9.985,2.0,128.0,500.493,490.508
45.0,HP,4.5,507.413,1.825,6.871,2.0,130.0,509.238,502.367
