trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,4.802,4.802,0.0,0.0,4.803,0.001
2.0,LP,2.312,8.622,1.406,3.718,2.0,2.0,10.028,6.31
3.0,LP,1.203,12.742,3.364,4.578,2.0,4.0,16.106,11.528
4.0,LP,7.65,25.259,1.663,9.314,2.0,6.0,26.922,17.608
5.0,LP,4.253,32.678,4.799,9.053,2.0,8.0,37.477,28.424
6.0,LP,0.206,39.193,3.119,3.334,2.0,10.0,42.312,38.978
7.0,LP,13.596,,10.586,10.586,0.0,10.0,54.399,43.813
8.0,LP,23.999,,8.073,8.073,0.0,10.0,63.979,55.906
9.0,LP,0.206,65.702,2.593,2.811,2.0,12.0,68.295,65.484
10.0,LP,23.999,,6.338,6.338,0.0,12.0,76.143,69.805
11.0,LP,1.203,78.849,0.888,2.092,2.0,14.0,79.737,77.645
12.0,LP,0.206,81.446,5.237,5.445,2.0,16.0,86.683,81.238
13.0,LP,4.253,92.45,0.473,4.727,2.0,18.0,92.923,88.196
14.0,LP,7.65,102.075,0.622,8.273,2.0,20.0,102.697,94.424
15.0,LP,0.569,104.782,1.713,2.291,2.0,22.0,106.495,104.204
16.0,LP,1.203,109.21,1.583,2.795,2.0,24.0,110.793,107.998
17.0,LP,13.596,,5.719,5.719,0.0,24.0,118.016,112.297
18.0,LP,7.65,127.169,0.962,8.614,2.0,26.0,128.131,119.517
19.0,LP,2.312,131.95,1.036,3.354,2.0,28.0,132.986,129.632
20.0,LP,2.312,136.814,3.583,5.897,2.0,30.0,140.397,134.5
21.0,LP,0.206,142.11,4.688,4.895,2.0,32.0,146.798,141.903
22.0,LP,0.206,148.509,6.337,6.544,2.0,34.0,154.846,148.302
23.0,LP,7.65,,2.778,2.778,0.0,34.0,159.125,156.347
24.0,LP,23.999,,1.811,1.811,0.0,34.0,162.436,160.625
25.0,LP,13.596,,11.641,11.641,0.0,34.0,175.577,163.936
26.0,LP,1.203,178.306,1.587,2.801,2.0,36.0,179.893,177.092
27.0,LP,1.203,182.611,2.425,3.629,2.0,38.0,185.036,181.407
28.0,LP,2.312,188.85,0.895,3.208,2.0,40.0,189.745,186.537
29.0,LP,23.999,,4.759,4.759,0.0,40.0,196.005,191.246
30.0,LP,2.312,199.82,1.109,3.422,2.0,42.0,200.929,197.507
31.0,LP,7.65,,4.083,4.083,0.0,42.0,206.515,202.432
32.0,LP,7.65,,4.819,4.819,0.0,42.0,212.835,208.016
33.0,LP,1.203,215.551,0.599,1.803,2.0,44.0,216.15,214.347
34.0,LP,4.253,221.909,0.523,4.781,2.0,46.0,222.432,217.651
