trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,12.033,12.033,0.0,0.0,12.033,0.0
2.0,LP,4.253,17.792,0.405,4.661,2.0,2.0,18.197,13.536
3.0,LP,1.203,20.904,0.46,1.664,2.0,4.0,21.364,19.7
4.0,LP,23.999,,9.103,9.103,0.0,4.0,31.972,22.869
5.0,LP,7.65,41.127,0.457,8.108,2.0,6.0,41.584,33.476
6.0,LP,4.253,47.342,0.354,4.61,2.0,8.0,47.696,43.086
7.0,LP,0.569,49.771,0.483,1.053,2.0,10.0,50.254,49.201
8.0,LP,0.569,52.33,0.396,0.969,2.0,12.0,52.726,51.757
9.0,LP,23.999,,8.029,8.029,0.0,12.0,62.258,54.229
10.0,LP,23.999,,9.464,9.464,0.0,12.0,73.225,63.761
11.0,LP,13.596,,9.512,9.512,0.0,12.0,84.239,74.727
12.0,LP,2.312,88.058,0.427,2.743,2.0,14.0,88.485,85.742
13.0,LP,7.65,97.646,0.387,8.039,2.0,16.0,98.033,89.994
14.0,LP,1.203,100.741,0.451,1.658,2.0,18.0,101.192,99.534
15.0,LP,4.253,106.956,0.684,4.944,2.0,20.0,107.64,102.696
16.0,LP,13.596,,9.565,9.565,0.0,20.0,118.706,109.141
17.0,LP,1.203,121.41,0.359,1.562,2.0,22.0,121.769,120.207
18.0,LP,7.65,130.922,0.352,8.003,2.0,24.0,131.274,123.271
19.0,LP,7.65,140.432,0.382,8.035,2.0,26.0,140.814,132.779
20.0,LP,13.596,,9.333,9.333,0.0,26.0,151.648,142.315
21.0,LP,4.253,157.406,0.371,4.626,2.0,28.0,157.777,153.151
22.0,LP,23.999,,10.245,10.245,0.0,28.0,169.525,159.28
23.0,LP,0.206,171.232,0.484,0.69,2.0,30.0,171.716,171.026
24.0,LP,23.999,,9.85,9.85,0.0,30.0,183.082,173.232
25.0,LP,1.203,185.792,0.527,1.735,2.0,32.0,186.319,184.584
26.0,LP,1.203,189.026,0.895,2.101,2.0,34.0,189.921,187.82
27.0,LP,2.312,193.739,0.398,2.714,2.0,36.0,194.137,191.423
