trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,12.951,12.951,0.0,0.0,12.953,0.002
2.0,LP,4.253,18.72,0.479,4.744,2.0,2.0,19.199,14.455
3.0,LP,1.203,21.917,2.238,3.451,2.0,4.0,24.155,20.704
4.0,LP,23.999,,11.229,11.229,0.0,4.0,36.892,25.663
5.0,LP,7.65,46.06,0.427,8.08,2.0,6.0,46.487,38.407
6.0,LP,4.253,52.253,0.431,4.687,2.0,8.0,52.684,47.997
7.0,LP,0.569,54.777,0.487,1.073,2.0,10.0,55.264,54.191
8.0,LP,0.569,57.349,0.43,1.006,2.0,12.0,57.779,56.773
9.0,LP,23.999,,9.6,9.6,0.0,12.0,68.888,59.288
10.0,LP,23.999,,16.327,16.327,0.0,12.0,86.73,70.403
11.0,LP,13.596,101.847,0.539,14.143,2.0,14.0,102.386,88.243
12.0,LP,2.312,106.227,0.495,2.822,2.0,16.0,106.722,103.9
13.0,LP,7.65,115.887,0.459,8.113,2.0,18.0,116.346,108.233
14.0,LP,1.203,119.058,2.947,4.157,2.0,20.0,122.005,117.848
15.0,LP,4.253,127.773,0.426,4.681,2.0,22.0,128.199,123.518
16.0,LP,13.596,,12.188,12.188,0.0,22.0,141.892,129.704
17.0,LP,1.203,144.609,0.524,1.728,2.0,24.0,145.133,143.405
18.0,LP,7.65,154.298,0.484,8.144,2.0,26.0,154.782,146.638
19.0,LP,7.65,163.939,0.378,8.03,2.0,28.0,164.317,156.287
20.0,LP,13.596,179.422,0.466,14.067,2.0,30.0,179.888,165.821
21.0,LP,4.253,185.645,0.387,4.643,2.0,32.0,186.032,181.389
22.0,LP,23.999,,13.631,13.631,0.0,32.0,201.175,187.544
23.0,LP,0.206,202.905,1.15,1.364,2.0,34.0,204.055,202.691
24.0,LP,23.999,,14.211,14.211,0.0,34.0,219.768,205.557
25.0,LP,1.203,222.485,0.666,1.872,2.0,36.0,223.151,221.279
26.0,LP,1.203,225.867,0.42,1.626,2.0,38.0,226.287,224.661
27.0,LP,2.312,230.116,0.375,2.693,2.0,40.0,230.491,227.798
28.0,LP,0.206,232.223,0.442,0.671,2.0,42.0,232.665,231.994
29.0,LP,2.312,236.499,0.479,2.802,2.0,44.0,236.978,234.176
30.0,LP,13.596,,7.272,7.272,0.0,44.0,245.759,238.487
31.0,LP,23.999,,6.617,6.617,0.0,44.0,253.878,247.261
32.0,LP,2.312,257.708,0.445,2.76,2.0,46.0,258.153,255.393
33.0,LP,4.253,263.917,0.365,4.624,2.0,48.0,264.282,259.658
34.0,LP,0.206,266.011,0.442,0.655,2.0,50.0,266.453,265.798
35.0,LP,4.253,272.22,0.741,5.003,2.0,52.0,272.961,267.958
36.0,LP,7.65,282.123,0.505,8.16,2.0,54.0,282.628,274.468
37.0,LP,0.206,284.353,0.455,0.671,2.0,56.0,284.808,284.137
38.0,LP,13.596,,9.131,9.131,0.0,56.0,295.444,286.313
39.0,LP,13.596,,11.276,11.276,0.0,56.0,308.224,296.948
40.0,LP,0.206,309.953,0.45,0.67,2.0,58.0,310.403,309.733
41.0,LP,7.65,319.575,0.469,8.128,2.0,60.0,320.044,311.916
42.0,LP,2.312,323.867,0.462,2.777,2.0,62.0,324.329,321.552
43.0,LP,0.569,326.419,0.507,1.088,2.0,64.0,326.926,325.838
44.0,LP,0.206,328.645,0.443,0.653,2.0,66.0,329.088,328.435
45.0,LP,1.203,331.801,0.377,1.587,2.0,68.0,332.178,330.591
46.0,LP,13.596,,10.373,10.373,0.0,68.0,344.054,333.681
47.0,LP,7.65,353.22,0.561,8.212,2.0,70.0,353.781,345.569
48.0,LP,23.999,,10.218,10.218,0.0,70.0,365.518,355.3
49.0,LP,0.569,,0.501,0.501,0.0,70.0,367.527,367.026
50.0,LP,1.203,370.236,0.451,1.656,2.0,72.0,370.687,369.031
51.0,LP,0.569,372.78,0.443,1.022,2.0,74.0,373.223,372.201
52.0,LP,7.65,,5.677,5.677,0.0,74.0,380.403,374.726
53.0,LP,0.569,382.486,0.539,1.117,2.0,76.0,383.025,381.908
54.0,LP,2.312,386.847,0.444,2.758,2.0,78.0,387.291,384.533
55.0,LP,23.999,,4.718,4.718,0.0,78.0,393.514,388.796
56.0,LP,4.253,399.284,0.432,4.694,2.0,80.0,399.716,395.022
57.0,LP,2.312,403.531,0.439,2.753,2.0,82.0,403.97,401.217
