A1WZY0K6IE3ASG,2.44
ARYL3C6N9SVV1,2.0
A2CEGS0NVDBCPT,2.1
A3L2XKXABNO0N5,2.58
A3HW4QDJB63OQ2,2.3
A2QTL039A5VV3I,2.04
A3K9GTQBOI7O5A,2.24
A37OUZOGQKGMW0,2.52
A2PWUACCQI97J8,2.48
A27O7H19C0WQ7T,1.72
