A2M183CETUMR96,2.32
A2196WCNDZULFS,2.42
A38OPVI04AH4JG,2.4
A5WWHKD82I8UE,2.68
A2LT6KC1X51FVW,2.28
A8KX1HFH8NE2Q,2.6
A1PMZUBGXFANCI,1.72
A2ELXYKRPPGRPB,2.54
A27VK38SRSSHV3,2.0
