trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,9.759,9.759,0.0,0.0,9.759,0.0
2.0,LP,2.312,13.572,0.371,2.684,2.0,2.0,13.943,11.259
3.0,LP,1.203,16.648,0.329,1.533,2.0,4.0,16.977,15.444
4.0,LP,7.65,,2.838,2.838,0.0,4.0,21.316,18.478
5.0,LP,4.253,27.07,0.361,4.615,2.0,6.0,27.431,22.816
6.0,LP,0.206,29.139,0.702,0.91,2.0,8.0,29.841,28.931
7.0,LP,13.596,,5.07,5.07,0.0,8.0,36.412,31.342
8.0,LP,23.999,,5.339,5.339,0.0,8.0,43.252,37.913
9.0,LP,0.206,44.969,0.39,0.597,2.0,10.0,45.359,44.762
10.0,LP,23.999,,2.896,2.896,0.0,10.0,49.764,46.868
11.0,LP,1.203,52.475,0.493,1.696,2.0,12.0,52.968,51.272
12.0,LP,0.206,54.675,0.357,0.564,2.0,14.0,55.032,54.468
13.0,LP,4.253,,2.226,2.226,0.0,14.0,58.758,56.532
14.0,LP,7.65,,3.739,3.739,0.0,14.0,63.998,60.259
15.0,LP,0.569,66.07,0.445,1.015,2.0,16.0,66.515,65.5
16.0,LP,1.203,69.221,0.322,1.526,2.0,18.0,69.543,68.017
17.0,LP,13.596,,1.722,1.722,0.0,18.0,72.767,71.045
18.0,LP,7.65,,2.51,2.51,0.0,18.0,76.778,74.268
19.0,LP,2.312,80.592,0.298,2.611,2.0,20.0,80.89,78.279
20.0,LP,2.312,84.703,0.494,2.807,2.0,22.0,85.197,82.39
21.0,LP,0.206,86.905,0.387,0.594,2.0,24.0,87.292,86.698
22.0,LP,0.206,88.999,0.33,0.537,2.0,26.0,89.329,88.792
23.0,LP,7.65,,2.655,2.655,0.0,26.0,93.485,90.83
24.0,LP,23.999,,3.407,3.407,0.0,26.0,98.394,94.987
25.0,LP,13.596,,3.372,3.372,0.0,26.0,103.267,99.895
26.0,LP,1.203,105.976,0.311,1.515,2.0,28.0,106.287,104.772
27.0,LP,1.203,108.998,0.308,1.518,2.0,30.0,109.306,107.788
28.0,LP,2.312,113.128,0.137,2.457,2.0,32.0,113.265,110.808
29.0,LP,23.999,,3.507,3.507,0.0,32.0,118.273,114.766
30.0,LP,2.312,122.094,0.408,2.721,2.0,34.0,122.502,119.781
31.0,LP,7.65,,3.377,3.377,0.0,34.0,127.379,124.002
32.0,LP,7.65,,3.485,3.485,0.0,34.0,132.365,128.88
33.0,LP,1.203,135.077,0.344,1.548,2.0,36.0,135.421,133.873
34.0,LP,4.253,,3.569,3.569,0.0,36.0,140.491,136.922
35.0,LP,1.203,143.205,0.285,1.489,2.0,38.0,143.49,142.001
36.0,LP,23.999,,3.816,3.816,0.0,38.0,148.807,144.991
