trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,8.43,8.43,0.0,0.0,8.43,0.0
2.0,LP,4.253,14.185,0.348,4.602,2.0,2.0,14.533,9.931
3.0,LP,1.203,17.238,0.403,1.607,2.0,4.0,17.641,16.034
4.0,LP,23.999,,5.594,5.594,0.0,4.0,24.736,19.142
5.0,LP,7.65,,4.42,4.42,0.0,4.0,30.657,26.237
6.0,LP,4.253,36.412,0.532,4.786,2.0,6.0,36.944,32.158
7.0,LP,0.569,39.015,0.544,1.114,2.0,8.0,39.559,38.445
8.0,LP,0.569,41.631,0.747,1.318,2.0,10.0,42.378,41.06
9.0,LP,23.999,,2.257,2.257,0.0,10.0,46.136,43.879
10.0,LP,23.999,,3.806,3.806,0.0,10.0,51.443,47.637
11.0,LP,13.596,,4.388,4.388,0.0,10.0,57.332,52.944
12.0,LP,2.312,61.146,0.369,2.682,2.0,12.0,61.515,58.833
13.0,LP,7.65,,3.844,3.844,0.0,12.0,66.86,63.016
14.0,LP,1.203,69.565,0.371,1.575,2.0,14.0,69.936,68.361
15.0,LP,4.253,,2.774,2.774,0.0,14.0,74.211,71.437
16.0,LP,13.596,,2.868,2.868,0.0,14.0,78.58,75.712
17.0,LP,1.203,81.285,0.407,1.611,2.0,16.0,81.692,80.081
18.0,LP,7.65,,2.78,2.78,0.0,16.0,85.973,83.193
19.0,LP,7.65,,3.097,3.097,0.0,16.0,90.57,87.473
20.0,LP,13.596,,3.871,3.871,0.0,16.0,95.942,92.071
21.0,LP,4.253,101.697,0.214,4.468,2.0,18.0,101.911,97.443
22.0,LP,23.999,,3.806,3.806,0.0,18.0,107.218,103.412
23.0,LP,0.206,108.926,0.434,0.641,2.0,20.0,109.36,108.719
24.0,LP,23.999,,2.53,2.53,0.0,20.0,113.391,110.861
25.0,LP,1.203,116.096,0.822,2.026,2.0,22.0,116.918,114.892
26.0,LP,1.203,119.623,0.807,2.011,2.0,24.0,120.43,118.419
27.0,LP,2.312,124.244,0.407,2.72,2.0,26.0,124.651,121.931
28.0,LP,0.206,126.359,0.405,0.612,2.0,28.0,126.764,126.152
29.0,LP,2.312,,1.929,1.929,0.0,28.0,130.194,128.265
30.0,LP,13.596,,3.488,3.488,0.0,28.0,135.183,131.695
31.0,LP,23.999,,4.476,4.476,0.0,28.0,141.16,136.684
32.0,LP,2.312,144.975,0.364,2.678,2.0,30.0,145.339,142.661
33.0,LP,4.253,151.094,0.316,4.57,2.0,32.0,151.41,146.84
34.0,LP,0.206,153.118,0.966,1.173,2.0,34.0,154.084,152.911
35.0,LP,4.253,,2.608,2.608,0.0,34.0,158.193,155.585
36.0,LP,7.65,,2.567,2.567,0.0,34.0,162.261,159.694
37.0,LP,0.206,163.969,0.384,0.591,2.0,36.0,164.353,163.762
38.0,LP,13.596,,3.762,3.762,0.0,36.0,169.616,165.854
39.0,LP,13.596,,3.283,3.283,0.0,36.0,174.401,171.118
40.0,LP,0.206,176.11,0.863,1.07,2.0,38.0,176.973,175.903
41.0,LP,7.65,,3.051,3.051,0.0,38.0,181.526,178.475
42.0,LP,2.312,185.34,0.393,2.706,2.0,40.0,185.733,183.027
43.0,LP,0.569,187.805,0.822,1.393,2.0,42.0,188.627,187.234
44.0,LP,0.206,190.336,0.847,1.054,2.0,44.0,191.183,190.129
45.0,LP,1.203,193.889,0.193,1.397,2.0,46.0,194.082,192.685
46.0,LP,13.596,,1.881,1.881,0.0,46.0,197.465,195.584
47.0,LP,7.65,,2.754,2.754,0.0,46.0,201.721,198.967
48.0,LP,23.999,,3.5,3.5,0.0,46.0,206.722,203.222
49.0,LP,0.569,208.794,0.537,1.107,2.0,48.0,209.331,208.224
50.0,LP,1.203,212.037,0.368,1.572,2.0,50.0,212.405,210.833
51.0,LP,0.569,214.477,0.478,1.048,2.0,52.0,214.955,213.907
52.0,LP,7.65,,3.435,3.435,0.0,52.0,219.892,216.457
53.0,LP,0.569,221.964,0.379,0.949,2.0,54.0,222.343,221.394
54.0,LP,2.312,226.158,0.541,2.854,2.0,56.0,226.699,223.845
55.0,LP,23.999,,2.797,2.797,0.0,56.0,230.998,228.201
56.0,LP,4.253,,3.925,3.925,0.0,56.0,236.425,232.5
57.0,LP,2.312,240.24,0.2,2.514,2.0,58.0,240.44,237.926
58.0,LP,1.203,243.145,0.365,1.569,2.0,60.0,243.51,241.941
59.0,LP,0.206,245.219,0.46,0.667,2.0,62.0,245.679,245.012
60.0,LP,0.206,247.388,0.415,0.622,2.0,64.0,247.803,247.181
61.0,LP,0.569,249.875,0.38,0.95,2.0,66.0,250.255,249.305
62.0,LP,13.596,,2.259,2.259,0.0,66.0,254.016,251.757
63.0,LP,0.569,256.087,0.398,0.968,2.0,68.0,256.485,255.517
64.0,LP,4.253,,2.471,2.471,0.0,68.0,260.457,257.986
65.0,LP,4.253,,2.872,2.872,0.0,68.0,264.83,261.958
66.0,LP,0.569,266.901,0.46,1.03,2.0,70.0,267.361,266.331
67.0,LP,0.206,269.069,0.558,0.765,2.0,72.0,269.627,268.862
68.0,LP,4.253,,2.373,2.373,0.0,72.0,273.501,271.128
69.0,LP,23.999,,2.94,2.94,0.0,72.0,277.942,275.002
70.0,LP,23.999,,3.062,3.062,0.0,72.0,282.506,279.444
71.0,LP,0.206,284.214,0.54,0.747,2.0,74.0,284.754,284.007
72.0,LP,13.596,,3.164,3.164,0.0,74.0,289.419,286.255
73.0,LP,0.206,291.127,0.395,0.602,2.0,76.0,291.522,290.92
74.0,LP,7.65,,2.057,2.057,0.0,76.0,295.08,293.023
75.0,LP,7.65,,3.169,3.169,0.0,76.0,299.751,296.582
76.0,LP,0.206,301.459,0.543,0.75,2.0,78.0,302.002,301.252
77.0,LP,1.203,304.707,0.361,1.565,2.0,80.0,305.068,303.503
78.0,LP,1.203,307.773,0.941,2.145,2.0,82.0,308.714,306.569
79.0,LP,4.253,,2.2,2.2,0.0,82.0,312.415,310.215
80.0,LP,1.203,315.12,0.384,1.589,2.0,84.0,315.504,313.915
81.0,LP,0.206,317.212,0.41,0.617,2.0,86.0,317.622,317.005
82.0,LP,0.206,319.33,0.4,0.607,2.0,88.0,319.73,319.123
83.0,LP,2.312,,1.619,1.619,0.0,88.0,322.85,321.231
84.0,LP,2.312,,1.487,1.487,0.0,88.0,325.838,324.351
85.0,LP,0.569,327.909,0.311,0.881,2.0,90.0,328.22,327.339
86.0,LP,1.203,330.925,0.413,1.617,2.0,92.0,331.338,329.721
87.0,LP,0.569,333.409,0.37,0.94,2.0,94.0,333.779,332.839
88.0,LP,4.253,,1.374,1.374,0.0,94.0,336.654,335.28
89.0,LP,13.596,,2.277,2.277,0.0,94.0,340.432,338.155
90.0,LP,4.253,,2.702,2.702,0.0,94.0,344.635,341.933
91.0,LP,4.253,,3.374,3.374,0.0,94.0,349.51,346.136
92.0,LP,0.206,351.218,0.362,0.569,2.0,96.0,351.58,351.011
93.0,LP,23.999,,3.484,3.484,0.0,96.0,356.565,353.081
94.0,LP,1.203,359.27,0.34,1.544,2.0,98.0,359.61,358.066
95.0,LP,23.999,,2.625,2.625,0.0,98.0,363.736,361.111
96.0,LP,0.569,365.807,0.341,0.911,2.0,100.0,366.148,365.237
97.0,LP,0.569,368.22,0.325,0.895,2.0,102.0,368.545,367.65
98.0,LP,23.999,,2.236,2.236,0.0,102.0,372.282,370.046
99.0,LP,13.596,,3.155,3.155,0.0,102.0,376.938,373.783
100.0,LP,0.569,379.009,0.468,1.038,2.0,104.0,379.477,378.439
101.0,LP,2.312,,2.258,2.258,0.0,104.0,383.236,380.978
102.0,LP,13.596,,2.685,2.685,0.0,104.0,387.422,384.737
103.0,LP,7.65,,3.363,3.363,0.0,104.0,392.287,388.924
104.0,LP,4.253,,4.062,4.062,0.0,104.0,397.85,393.788
105.0,LP,7.65,,4.046,4.046,0.0,104.0,403.397,399.351
106.0,LP,2.312,407.212,0.4,2.713,2.0,106.0,407.612,404.899
107.0,LP,23.999,,2.782,2.782,0.0,106.0,411.896,409.114
108.0,LP,2.312,415.71,0.785,3.098,2.0,108.0,416.495,413.397
109.0,LP,4.253,,2.486,2.486,0.0,108.0,420.482,417.996
110.0,LP,2.312,424.297,0.433,2.746,2.0,110.0,424.73,421.984
111.0,LP,1.203,427.436,0.579,1.783,2.0,112.0,428.015,426.232
112.0,LP,7.65,,2.821,2.821,0.0,112.0,432.338,429.517
113.0,LP,1.203,435.043,1.109,2.313,2.0,114.0,436.152,433.839
114.0,LP,2.312,439.967,0.608,2.922,2.0,116.0,440.575,437.653
115.0,LP,7.65,,2.031,2.031,0.0,116.0,444.108,442.077
116.0,LP,23.999,,2.651,2.651,0.0,116.0,448.26,445.609
117.0,LP,7.65,,3.016,3.016,0.0,116.0,452.777,449.761
118.0,LP,0.569,454.848,0.43,1.0,2.0,118.0,455.278,454.278
119.0,LP,7.65,,3.107,3.107,0.0,118.0,459.886,456.779
120.0,LP,13.596,,2.718,2.718,0.0,118.0,464.106,461.388
121.0,LP,2.312,467.92,0.087,2.4,2.0,120.0,468.007,465.607
122.0,LP,0.206,469.714,0.722,0.929,2.0,122.0,470.436,469.507
123.0,LP,0.569,472.508,0.71,1.28,2.0,124.0,473.218,471.938
124.0,LP,13.596,,3.121,3.121,0.0,124.0,477.841,474.72
125.0,LP,1.203,480.547,0.495,1.699,2.0,126.0,481.042,479.343
126.0,LP,13.596,,2.794,2.794,0.0,126.0,485.338,482.544
127.0,LP,13.596,,3.144,3.144,0.0,126.0,489.983,486.839
128.0,LP,23.999,,3.347,3.347,0.0,126.0,494.832,491.485
129.0,LP,4.253,,3.52,3.52,0.0,126.0,499.854,496.334
130.0,LP,23.999,,4.74,4.74,0.0,126.0,506.095,501.355
131.0,LP,13.596,,4.6,4.6,0.0,126.0,512.196,507.596
132.0,LP,4.253,,4.175,4.175,0.0,126.0,517.873,513.698
133.0,LP,4.253,,3.867,3.867,0.0,126.0,523.242,519.375
134.0,LP,0.569,525.315,0.637,1.208,2.0,128.0,525.952,524.744
135.0,LP,2.312,529.767,0.432,2.745,2.0,130.0,530.199,527.454
136.0,LP,2.312,534.014,0.552,2.865,2.0,132.0,534.566,531.701
137.0,LP,1.203,537.273,0.467,1.672,2.0,134.0,537.74,536.068
