trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,10.775,10.775,0.0,0.0,10.775,0.0
2.0,LP,4.253,16.536,0.64,4.893,2.0,2.0,17.176,12.283
3.0,LP,1.203,19.887,0.983,2.193,2.0,4.0,20.87,18.677
4.0,LP,23.999,,2.799,2.799,0.0,4.0,25.17,22.371
5.0,LP,7.65,,4.925,4.925,0.0,4.0,31.597,26.672
6.0,LP,4.253,37.367,0.472,4.731,2.0,6.0,37.839,33.108
7.0,LP,0.569,39.91,0.681,1.251,2.0,8.0,40.591,39.34
8.0,LP,0.569,42.672,0.514,1.084,2.0,10.0,43.186,42.102
9.0,LP,23.999,,4.099,4.099,0.0,10.0,48.8,44.701
10.0,LP,23.999,,4.667,4.667,0.0,10.0,54.978,50.311
11.0,LP,13.596,,5.56,5.56,0.0,10.0,62.044,56.484
12.0,LP,2.312,65.858,0.519,2.832,2.0,12.0,66.377,63.545
13.0,LP,7.65,,6.016,6.016,0.0,12.0,73.895,67.879
14.0,LP,1.203,76.611,0.473,1.677,2.0,14.0,77.084,75.407
15.0,LP,4.253,82.843,0.434,4.692,2.0,16.0,83.277,78.585
16.0,LP,13.596,,5.405,5.405,0.0,16.0,90.192,84.787
17.0,LP,1.203,92.907,1.195,2.408,2.0,18.0,94.102,91.694
18.0,LP,7.65,,3.395,3.395,0.0,18.0,99.009,95.614
19.0,LP,7.65,,3.654,3.654,0.0,18.0,104.165,100.511
20.0,LP,13.596,,3.835,3.835,0.0,18.0,109.501,105.666
21.0,LP,4.253,115.257,0.518,4.772,2.0,20.0,115.775,111.003
22.0,LP,23.999,,10.354,10.354,0.0,20.0,127.641,117.287
23.0,LP,0.206,129.35,3.422,3.63,2.0,22.0,132.772,129.142
24.0,LP,23.999,,2.88,2.88,0.0,22.0,137.153,134.273
25.0,LP,1.203,139.858,0.502,1.706,2.0,24.0,140.36,138.654
26.0,LP,1.203,143.064,0.551,1.755,2.0,26.0,143.615,141.86
27.0,LP,2.312,147.436,0.48,2.793,2.0,28.0,147.916,145.123
28.0,LP,0.206,149.637,0.539,0.746,2.0,30.0,150.176,149.43
29.0,LP,2.312,,1.632,1.632,0.0,30.0,153.324,151.692
30.0,LP,13.596,,2.789,2.789,0.0,30.0,157.614,154.825
31.0,LP,23.999,,1.979,1.979,0.0,30.0,161.095,159.116
32.0,LP,2.312,164.923,0.465,2.78,2.0,32.0,165.388,162.608
33.0,LP,4.253,,2.337,2.337,0.0,32.0,169.227,166.89
34.0,LP,0.206,170.935,0.514,0.721,2.0,34.0,171.449,170.728
35.0,LP,4.253,,2.437,2.437,0.0,34.0,175.388,172.951
36.0,LP,7.65,,2.193,2.193,0.0,34.0,179.096,176.903
