trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,5.043,5.043,0.0,0.0,5.043,0.0
2.0,LP,2.312,8.856,0.363,2.676,2.0,2.0,9.219,6.543
3.0,LP,1.203,11.924,0.375,1.579,2.0,4.0,12.299,10.72
4.0,LP,7.65,,0.387,0.387,0.0,4.0,14.187,13.8
5.0,LP,4.253,19.941,0.322,4.576,2.0,6.0,20.263,15.687
6.0,LP,0.206,21.975,0.516,0.728,2.0,8.0,22.491,21.763
7.0,LP,13.596,,7.38,7.38,0.0,8.0,31.383,24.003
8.0,LP,23.999,,10.698,10.698,0.0,8.0,43.583,32.885
9.0,LP,0.206,45.311,0.444,0.66,2.0,10.0,45.755,45.095
10.0,LP,23.999,,0.376,0.376,0.0,10.0,47.631,47.255
11.0,LP,1.203,50.336,0.411,1.615,2.0,12.0,50.747,49.132
12.0,LP,0.206,52.477,0.486,0.701,2.0,14.0,52.963,52.262
13.0,LP,4.253,58.727,0.352,4.605,2.0,16.0,59.079,54.474
14.0,LP,7.65,,7.251,7.251,0.0,16.0,67.831,60.58
15.0,LP,0.569,69.903,0.404,0.976,2.0,18.0,70.307,69.331
16.0,LP,1.203,73.011,0.344,1.548,2.0,20.0,73.355,71.807
17.0,LP,13.596,,6.944,6.944,0.0,20.0,81.799,74.855
18.0,LP,7.65,,7.359,7.359,0.0,20.0,90.659,83.3
19.0,LP,2.312,94.48,0.351,2.663,2.0,22.0,94.831,92.168
20.0,LP,2.312,98.644,0.319,2.631,2.0,24.0,98.963,96.332
21.0,LP,0.206,100.672,0.447,0.655,2.0,26.0,101.119,100.464
22.0,LP,0.206,102.826,0.401,0.607,2.0,28.0,103.227,102.62
23.0,LP,7.65,,7.468,7.468,0.0,28.0,112.195,104.727
24.0,LP,23.999,,6.712,6.712,0.0,28.0,120.407,113.695
25.0,LP,13.596,,6.42,6.42,0.0,28.0,128.327,121.907
26.0,LP,1.203,131.031,0.383,1.586,2.0,30.0,131.414,129.828
27.0,LP,1.203,134.118,0.332,1.535,2.0,32.0,134.45,132.915
28.0,LP,2.312,138.264,0.391,2.704,2.0,34.0,138.655,135.951
29.0,LP,23.999,,6.039,6.039,0.0,34.0,146.194,140.155
30.0,LP,2.312,150.015,0.408,2.728,2.0,36.0,150.423,147.695
31.0,LP,7.65,,6.022,6.022,0.0,36.0,157.946,151.924
32.0,LP,7.65,,5.804,5.804,0.0,36.0,165.251,159.447
33.0,LP,1.203,167.955,0.403,1.607,2.0,38.0,168.358,166.751
34.0,LP,4.253,,0.403,0.403,0.0,38.0,170.266,169.863
35.0,LP,1.203,172.971,0.371,1.574,2.0,40.0,173.342,171.768
36.0,LP,23.999,,5.685,5.685,0.0,40.0,180.527,174.842
37.0,LP,0.569,182.597,0.405,0.975,2.0,42.0,183.002,182.027
38.0,LP,7.65,,5.695,5.695,0.0,42.0,190.202,184.507
39.0,LP,13.596,,5.495,5.495,0.0,42.0,197.198,191.703
40.0,LP,13.596,,5.687,5.687,0.0,42.0,204.386,198.699
41.0,LP,0.569,206.456,0.406,0.975,2.0,44.0,206.862,205.887
42.0,LP,23.999,,0.363,0.363,0.0,44.0,208.726,208.363
43.0,LP,4.253,214.48,0.386,4.639,2.0,46.0,214.866,210.227
44.0,LP,2.312,218.685,0.325,2.638,2.0,48.0,219.01,216.372
45.0,LP,0.569,221.081,0.329,0.899,2.0,50.0,221.41,220.511
46.0,LP,0.206,223.117,0.385,0.592,2.0,52.0,223.502,222.91
47.0,LP,1.203,226.218,0.36,1.564,2.0,54.0,226.578,225.014
48.0,LP,0.569,228.648,0.482,1.051,2.0,56.0,229.13,228.079
49.0,LP,4.253,234.885,0.365,4.62,2.0,58.0,235.25,230.63
50.0,LP,0.569,237.32,0.398,0.967,2.0,60.0,237.718,236.751
51.0,LP,13.596,,5.796,5.796,0.0,60.0,245.014,239.218
52.0,LP,4.253,,2.88,2.88,0.0,60.0,249.394,246.514
53.0,LP,4.253,,3.459,3.459,0.0,60.0,254.354,250.895
54.0,LP,13.596,,4.331,4.331,0.0,60.0,260.186,255.855
55.0,LP,0.206,261.908,0.418,0.633,2.0,62.0,262.326,261.693
56.0,LP,0.569,264.395,0.343,0.912,2.0,64.0,264.738,263.826
57.0,LP,0.569,266.808,0.385,0.955,2.0,66.0,267.193,266.238
58.0,LP,2.312,,0.339,0.339,0.0,66.0,269.033,268.694
59.0,LP,4.253,,2.9,2.9,0.0,66.0,273.433,270.533
60.0,LP,23.999,,3.254,3.254,0.0,66.0,278.189,274.935
61.0,LP,7.65,,3.359,3.359,0.0,66.0,283.049,279.69
62.0,LP,0.206,284.771,0.426,0.647,2.0,68.0,285.197,284.55
63.0,LP,2.312,289.011,0.458,2.771,2.0,70.0,289.469,286.698
64.0,LP,13.596,,2.976,2.976,0.0,70.0,293.945,290.969
65.0,LP,1.203,296.655,0.41,1.613,2.0,72.0,297.065,295.452
66.0,LP,0.206,298.78,0.341,0.555,2.0,74.0,299.121,298.566
67.0,LP,23.999,,3.124,3.124,0.0,74.0,303.745,300.621
68.0,LP,23.999,,3.196,3.196,0.0,74.0,308.441,305.245
69.0,LP,2.312,312.269,0.412,2.725,2.0,76.0,312.681,309.956
70.0,LP,4.253,,3.248,3.248,0.0,76.0,317.429,314.181
71.0,LP,1.203,320.134,0.751,1.955,2.0,78.0,320.885,318.93
72.0,LP,13.596,,3.059,3.059,0.0,78.0,325.445,322.386
73.0,LP,0.569,327.515,0.37,0.939,2.0,80.0,327.885,326.946
74.0,LP,2.312,331.699,0.359,2.672,2.0,82.0,332.058,329.386
75.0,LP,23.999,,2.707,2.707,0.0,82.0,336.269,333.562
76.0,LP,23.999,,3.315,3.315,0.0,82.0,341.085,337.77
77.0,LP,13.596,,2.928,2.928,0.0,82.0,345.513,342.585
78.0,LP,23.999,,2.559,2.559,0.0,82.0,349.573,347.014
79.0,LP,0.206,351.298,0.427,0.643,2.0,84.0,351.725,351.082
80.0,LP,4.253,,3.151,3.151,0.0,84.0,356.377,353.226
81.0,LP,0.569,358.453,0.368,0.938,2.0,86.0,358.821,357.883
82.0,LP,23.999,,3.323,3.323,0.0,86.0,363.645,360.322
83.0,LP,7.65,,3.939,3.939,0.0,86.0,369.085,365.146
84.0,LP,23.999,,3.727,3.727,0.0,86.0,374.317,370.59
85.0,LP,1.203,377.021,0.528,1.731,2.0,88.0,377.549,375.818
86.0,LP,2.312,381.367,0.538,2.855,2.0,90.0,381.905,379.05
87.0,LP,0.569,383.981,0.548,1.118,2.0,92.0,384.529,383.411
88.0,LP,7.65,,3.008,3.008,0.0,92.0,389.037,386.029
89.0,LP,2.312,392.85,0.399,2.711,2.0,94.0,393.249,390.538
90.0,LP,13.596,,3.235,3.235,0.0,94.0,397.985,394.75
91.0,LP,4.253,,2.255,2.255,0.0,94.0,401.741,399.486
92.0,LP,2.312,405.554,0.223,2.535,2.0,96.0,405.777,403.242
93.0,LP,0.206,407.497,0.488,0.707,2.0,98.0,407.985,407.278
94.0,LP,0.569,410.055,0.33,0.9,2.0,100.0,410.385,409.485
95.0,LP,0.206,412.103,0.334,0.549,2.0,102.0,412.437,411.888
96.0,LP,2.312,416.257,0.02,2.332,2.0,104.0,416.277,413.945
97.0,LP,2.312,420.099,0.13,2.452,2.0,106.0,420.229,417.777
98.0,LP,7.65,,2.704,2.704,0.0,106.0,424.433,421.729
99.0,LP,13.596,,2.702,2.702,0.0,106.0,428.649,425.947
100.0,LP,7.65,,3.755,3.755,0.0,106.0,433.905,430.15
101.0,LP,0.569,435.983,0.526,1.104,2.0,108.0,436.509,435.405
102.0,LP,1.203,439.213,0.752,1.955,2.0,110.0,439.965,438.01
103.0,LP,1.203,442.687,0.382,1.593,2.0,112.0,443.069,441.476
104.0,LP,23.999,,2.841,2.841,0.0,112.0,447.413,444.572
105.0,LP,4.253,,2.731,2.731,0.0,112.0,451.645,448.914
