AD1WGUMVD6KED,2.0
A1CH3TODZNQCES,2.58
A11F3MA5FWH6SJ,2.06
A29AF16RLMI0ES,2.62
A3KF6O09H04SP7,2.1
ABW8U1U74P8MI,2.32
A3H32595TVJ34Q,2.22
A13WTEQ06V3B6D,2.1
A2GYGCLTMIGDJT,2.74
A1M1E62KXCDNL0,2.34
