trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,10.411,10.411,0.0,0.0,10.412,0.001
2.0,LP,4.253,16.169,0.496,4.751,2.0,2.0,16.665,11.914
3.0,LP,1.203,19.384,0.465,1.674,2.0,4.0,19.849,18.175
4.0,LP,23.999,,4.716,4.716,0.0,4.0,26.083,21.367
5.0,LP,7.65,,5.122,5.122,0.0,4.0,32.721,27.599
6.0,LP,4.253,38.491,0.384,4.652,2.0,6.0,38.875,34.223
7.0,LP,0.569,40.953,0.416,0.991,2.0,8.0,41.369,40.378
8.0,LP,0.569,43.443,0.389,0.96,2.0,10.0,43.832,42.872
9.0,LP,23.999,,5.782,5.782,0.0,10.0,51.115,45.333
10.0,LP,23.999,,6.911,6.911,0.0,10.0,59.529,52.618
11.0,LP,13.596,,7.955,7.955,0.0,10.0,68.987,61.032
12.0,LP,2.312,72.805,0.413,2.728,2.0,12.0,73.218,70.49
13.0,LP,7.65,,7.325,7.325,0.0,12.0,82.044,74.719
14.0,LP,1.203,84.76,0.402,1.617,2.0,14.0,85.162,83.545
15.0,LP,4.253,90.916,0.47,4.724,2.0,16.0,91.386,86.662
16.0,LP,13.596,,5.429,5.429,0.0,16.0,98.316,92.887
17.0,LP,1.203,101.021,0.396,1.6,2.0,18.0,101.417,99.817
18.0,LP,7.65,,6.261,6.261,0.0,18.0,109.18,102.919
19.0,LP,7.65,,6.345,6.345,0.0,18.0,117.026,110.681
20.0,LP,13.596,,9.18,9.18,0.0,18.0,127.707,118.527
21.0,LP,4.253,133.463,0.411,4.666,2.0,20.0,133.874,129.208
22.0,LP,23.999,,8.237,8.237,0.0,20.0,143.612,135.375
23.0,LP,0.206,145.321,0.492,0.699,2.0,22.0,145.813,145.114
24.0,LP,23.999,,8.954,8.954,0.0,22.0,156.268,147.314
25.0,LP,1.203,158.988,0.446,1.663,2.0,24.0,159.434,157.771
26.0,LP,1.203,162.141,0.501,1.706,2.0,26.0,162.642,160.936
27.0,LP,2.312,166.461,0.559,2.876,2.0,28.0,167.02,164.144
28.0,LP,0.206,168.73,0.599,0.807,2.0,30.0,169.329,168.522
29.0,LP,2.312,173.148,0.494,2.808,2.0,32.0,173.642,170.834
30.0,LP,13.596,,7.113,7.113,0.0,32.0,182.258,175.145
31.0,LP,23.999,,8.497,8.497,0.0,32.0,192.256,183.759
32.0,LP,2.312,196.086,0.333,2.65,2.0,34.0,196.419,193.769
33.0,LP,4.253,202.18,0.333,4.592,2.0,36.0,202.513,197.921
34.0,LP,0.206,204.221,0.468,0.675,2.0,38.0,204.689,204.014
35.0,LP,4.253,210.446,0.717,4.973,2.0,40.0,211.163,206.19
36.0,LP,7.65,,6.404,6.404,0.0,40.0,219.081,212.677
37.0,LP,0.206,220.807,0.684,0.903,2.0,42.0,221.491,220.588
38.0,LP,13.596,,5.934,5.934,0.0,42.0,228.937,223.003
39.0,LP,13.596,,6.501,6.501,0.0,42.0,236.939,230.438
40.0,LP,0.206,238.65,0.695,0.903,2.0,44.0,239.345,238.442
41.0,LP,7.65,248.511,0.42,8.078,2.0,46.0,248.931,240.853
42.0,LP,2.312,252.758,0.523,2.847,2.0,48.0,253.281,250.434
43.0,LP,0.569,255.368,0.434,1.005,2.0,50.0,255.802,254.797
44.0,LP,0.206,257.522,0.476,0.685,2.0,52.0,257.998,257.313
45.0,LP,1.203,260.714,0.418,1.624,2.0,54.0,261.132,259.508
46.0,LP,13.596,,6.304,6.304,0.0,54.0,268.938,262.634
47.0,LP,7.65,,7.132,7.132,0.0,54.0,277.572,270.44
48.0,LP,23.999,,7.087,7.087,0.0,54.0,286.161,279.074
49.0,LP,0.569,288.24,0.38,0.956,2.0,56.0,288.62,287.664
50.0,LP,1.203,291.327,0.402,1.607,2.0,58.0,291.729,290.122
51.0,LP,0.569,293.808,0.385,0.963,2.0,60.0,294.193,293.23
52.0,LP,7.65,,6.852,6.852,0.0,60.0,302.548,295.696
53.0,LP,0.569,304.621,0.452,1.023,2.0,62.0,305.073,304.05
54.0,LP,2.312,308.891,0.366,2.681,2.0,64.0,309.257,306.576
55.0,LP,23.999,,5.564,5.564,0.0,64.0,316.331,310.767
56.0,LP,4.253,322.089,0.504,4.759,2.0,66.0,322.593,317.834
57.0,LP,2.312,326.416,0.452,2.772,2.0,68.0,326.868,324.096
58.0,LP,1.203,329.582,0.492,1.698,2.0,70.0,330.074,328.376
59.0,LP,0.206,331.784,0.465,0.673,2.0,72.0,332.249,331.576
60.0,LP,0.206,333.974,0.403,0.611,2.0,74.0,334.377,333.766
61.0,LP,0.569,336.452,0.341,0.912,2.0,76.0,336.793,335.881
62.0,LP,13.596,,7.299,7.299,0.0,76.0,345.596,338.297
63.0,LP,0.569,347.673,0.44,1.014,2.0,78.0,348.113,347.099
64.0,LP,4.253,353.872,0.537,4.793,2.0,80.0,354.409,349.616
65.0,LP,4.253,360.173,0.407,4.667,2.0,82.0,360.58,355.913
66.0,LP,0.569,362.654,0.571,1.142,2.0,84.0,363.225,362.083
