trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,13.614,0.489,14.102,2.0,2.0,14.103,0.001
2.0,LP,2.312,17.927,0.575,2.888,2.0,4.0,18.502,15.614
3.0,LP,1.203,21.219,0.467,1.672,2.0,6.0,21.686,20.014
4.0,LP,7.65,30.85,0.421,8.073,2.0,8.0,31.271,23.198
5.0,LP,4.253,37.046,0.385,4.647,2.0,10.0,37.431,32.784
6.0,LP,0.206,39.139,1.108,1.315,2.0,12.0,40.247,38.932
7.0,LP,13.596,55.346,0.485,14.083,2.0,14.0,55.831,41.748
8.0,LP,23.999,,21.954,21.954,0.0,14.0,79.287,57.333
9.0,LP,0.206,81.008,0.359,0.566,2.0,16.0,81.367,80.801
10.0,LP,23.999,,1.826,1.826,0.0,16.0,84.695,82.869
11.0,LP,1.203,87.417,0.414,1.63,2.0,18.0,87.831,86.201
12.0,LP,0.206,89.551,0.504,0.722,2.0,20.0,90.055,89.333
13.0,LP,4.253,,1.668,1.668,0.0,20.0,93.239,91.571
14.0,LP,7.65,,3.746,3.746,0.0,20.0,98.487,94.741
15.0,LP,0.569,100.585,0.43,1.014,2.0,22.0,101.015,100.001
16.0,LP,1.203,103.722,0.445,1.65,2.0,24.0,104.167,102.517
17.0,LP,13.596,,3.954,3.954,0.0,24.0,109.623,105.669
18.0,LP,7.65,,3.826,3.826,0.0,24.0,114.951,111.125
19.0,LP,2.312,118.786,0.421,2.75,2.0,26.0,119.207,116.457
20.0,LP,2.312,123.035,0.38,2.694,2.0,28.0,123.415,120.721
21.0,LP,0.206,125.122,0.405,0.611,2.0,30.0,125.527,124.916
22.0,LP,0.206,127.254,0.449,0.666,2.0,32.0,127.703,127.037
23.0,LP,7.65,,3.271,3.271,0.0,32.0,132.487,129.216
24.0,LP,23.999,,3.666,3.666,0.0,32.0,137.655,133.989
25.0,LP,13.596,,3.49,3.49,0.0,32.0,142.647,139.157
26.0,LP,1.203,145.372,0.475,1.69,2.0,34.0,145.847,144.157
27.0,LP,1.203,148.573,0.41,1.63,2.0,36.0,148.983,147.353
28.0,LP,2.312,152.822,0.417,2.74,2.0,38.0,153.239,150.499
29.0,LP,23.999,,5.379,5.379,0.0,38.0,160.119,154.74
30.0,LP,2.312,163.939,0.436,2.752,2.0,40.0,164.375,161.623
31.0,LP,7.65,,4.231,4.231,0.0,40.0,170.119,165.888
32.0,LP,7.65,,3.971,3.971,0.0,40.0,175.591,171.62
33.0,LP,1.203,178.323,0.452,1.669,2.0,42.0,178.775,177.106
34.0,LP,4.253,,0.981,0.981,0.0,42.0,181.271,180.29
35.0,LP,1.203,183.989,0.402,1.618,2.0,44.0,184.391,182.773
36.0,LP,23.999,,4.167,4.167,0.0,44.0,190.071,185.904
37.0,LP,0.569,192.152,0.527,1.104,2.0,46.0,192.679,191.575
38.0,LP,7.65,,4.218,4.218,0.0,46.0,198.407,194.189
39.0,LP,13.596,,4.914,4.914,0.0,46.0,204.823,199.909
40.0,LP,13.596,,4.243,4.243,0.0,46.0,210.567,206.324
41.0,LP,0.569,212.651,0.476,1.05,2.0,48.0,213.127,212.077
42.0,LP,23.999,,4.194,4.194,0.0,48.0,218.823,214.629
43.0,LP,4.253,,4.227,4.227,0.0,48.0,224.551,220.324
44.0,LP,2.312,228.376,0.463,2.782,2.0,50.0,228.839,226.057
45.0,LP,0.569,230.91,0.553,1.123,2.0,52.0,231.463,230.34
46.0,LP,0.206,233.191,0.512,0.728,2.0,54.0,233.703,232.975
47.0,LP,1.203,236.426,0.445,1.665,2.0,56.0,236.871,235.206
