trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,7.052,7.052,0.0,0.0,7.052,0.0
2.0,LP,4.253,12.819,2.068,6.328,2.0,2.0,14.887,8.559
3.0,LP,1.203,17.609,0.581,1.791,2.0,4.0,18.19,16.399
4.0,LP,23.999,,10.433,10.433,0.0,4.0,30.142,19.709
5.0,LP,7.65,39.319,0.003,7.663,2.0,6.0,39.322,31.659
6.0,LP,4.253,45.099,0.708,4.968,2.0,8.0,45.807,40.839
7.0,LP,0.569,47.894,0.902,1.477,2.0,10.0,48.796,47.319
8.0,LP,0.569,50.878,0.409,0.978,2.0,12.0,51.287,50.309
9.0,LP,23.999,,4.986,4.986,0.0,12.0,57.776,52.79
10.0,LP,23.999,,6.108,6.108,0.0,12.0,65.387,59.279
11.0,LP,13.596,,7.728,7.728,0.0,12.0,74.627,66.899
12.0,LP,2.312,78.458,0.494,2.824,2.0,14.0,78.952,76.128
13.0,LP,7.65,88.115,0.681,8.338,2.0,16.0,88.796,80.458
14.0,LP,1.203,91.515,0.872,2.078,2.0,18.0,92.387,90.309
15.0,LP,4.253,98.159,0.637,4.898,2.0,20.0,98.796,93.898
16.0,LP,13.596,,7.504,7.504,0.0,20.0,107.802,100.298
17.0,LP,1.203,110.519,0.562,1.773,2.0,22.0,111.081,109.308
18.0,LP,7.65,,4.584,4.584,0.0,22.0,117.183,112.599
19.0,LP,7.65,,4.475,4.475,0.0,22.0,123.164,118.689
20.0,LP,13.596,,6.676,6.676,0.0,22.0,131.344,124.668
21.0,LP,4.253,137.128,0.614,4.884,2.0,24.0,137.742,132.858
22.0,LP,23.999,,7.693,7.693,0.0,24.0,146.952,139.259
23.0,LP,0.206,148.678,0.901,1.111,2.0,26.0,149.579,148.468
24.0,LP,23.999,,8.474,8.474,0.0,26.0,159.572,151.098
25.0,LP,1.203,162.288,2.013,3.223,2.0,28.0,164.301,161.078
26.0,LP,1.203,167.028,0.478,1.698,2.0,30.0,167.506,165.808
27.0,LP,2.312,171.346,0.575,2.903,2.0,32.0,171.921,169.018
28.0,LP,0.206,173.647,0.48,0.703,2.0,34.0,174.127,173.424
29.0,LP,2.312,177.958,0.402,2.722,2.0,36.0,178.36,175.638
30.0,LP,13.596,,4.921,4.921,0.0,36.0,184.799,179.878
31.0,LP,23.999,,3.09,3.09,0.0,36.0,189.398,186.308
32.0,LP,2.312,193.238,0.535,2.855,2.0,38.0,193.773,190.918
33.0,LP,4.253,199.538,0.505,4.765,2.0,40.0,200.043,195.278
34.0,LP,0.206,201.763,0.538,0.753,2.0,42.0,202.301,201.548
35.0,LP,4.253,208.078,0.845,5.116,2.0,44.0,208.923,203.807
36.0,LP,7.65,218.097,0.5,8.169,2.0,46.0,218.597,210.428
37.0,LP,0.206,220.338,0.546,0.766,2.0,48.0,220.884,220.118
38.0,LP,13.596,,10.558,10.558,0.0,48.0,232.946,222.388
39.0,LP,13.596,,7.818,7.818,0.0,48.0,242.265,234.447
40.0,LP,0.206,243.998,0.713,0.932,2.0,50.0,244.711,243.779
41.0,LP,7.65,,2.835,2.835,0.0,50.0,249.052,246.217
42.0,LP,2.312,252.898,0.565,2.895,2.0,52.0,253.463,250.568
43.0,LP,0.569,255.547,1.174,1.744,2.0,54.0,256.721,254.977
44.0,LP,0.206,258.448,0.51,0.72,2.0,56.0,258.958,258.238
45.0,LP,1.203,261.688,0.538,1.758,2.0,58.0,262.226,260.468
46.0,LP,13.596,,4.224,4.224,0.0,58.0,267.952,263.728
47.0,LP,7.65,,4.879,4.879,0.0,58.0,274.336,269.457
48.0,LP,23.999,,7.131,7.131,0.0,58.0,282.968,275.837
49.0,LP,0.569,285.057,0.391,0.971,2.0,60.0,285.448,284.477
50.0,LP,1.203,288.177,0.54,1.76,2.0,62.0,288.717,286.957
51.0,LP,0.569,290.817,0.608,1.197,2.0,64.0,291.425,290.228
52.0,LP,7.65,,5.041,5.041,0.0,64.0,297.976,292.935
53.0,LP,0.569,300.057,0.423,0.993,2.0,66.0,300.48,299.487
54.0,LP,2.312,304.327,0.647,2.977,2.0,68.0,304.974,301.997
55.0,LP,23.999,,5.71,5.71,0.0,68.0,312.197,306.487
56.0,LP,4.253,317.967,0.652,4.907,2.0,70.0,318.619,313.712
57.0,LP,2.312,322.458,0.715,3.035,2.0,72.0,323.173,320.138
58.0,LP,1.203,325.897,0.52,1.73,2.0,74.0,326.417,324.687
