A2J51BI7XS5ZYU,2.48
A1S2NQYJGZ0C5F,2.3
A230GPTWWF3SE7,2.2
A1AZGP16G9TURZ,2.08
A222R4PNCF08OF,2.52
A2GV9WSNSPX53,2.66
A39VZ93N96XB6O,2.16
A2MS1GQLGAX9FZ,2.18
A2RCYLKY072XXO,2.46
A8C3WNWRBWUXO,2.82
