trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,5.63,5.63,0.0,0.0,5.631,0.001
2.0,LP,4.253,11.395,0.456,4.718,2.0,2.0,11.851,7.133
3.0,LP,1.203,14.561,1.048,2.253,2.0,4.0,15.609,13.356
4.0,LP,23.999,,6.897,6.897,0.0,4.0,24.009,17.112
5.0,LP,7.65,33.169,0.046,7.703,2.0,6.0,33.215,25.512
6.0,LP,4.253,38.977,0.455,4.716,2.0,8.0,39.432,34.716
7.0,LP,0.569,41.504,0.626,1.196,2.0,10.0,42.13,40.934
8.0,LP,0.569,44.206,0.491,1.064,2.0,12.0,44.697,43.633
9.0,LP,23.999,,5.938,5.938,0.0,12.0,52.14,46.202
10.0,LP,23.999,,5.456,5.456,0.0,12.0,59.099,53.643
11.0,LP,13.596,,10.229,10.229,0.0,12.0,70.841,60.612
12.0,LP,2.312,74.665,0.525,2.847,2.0,14.0,75.19,72.343
13.0,LP,7.65,,6.908,6.908,0.0,14.0,83.606,76.698
14.0,LP,1.203,86.318,0.572,1.777,2.0,16.0,86.89,85.113
15.0,LP,4.253,,4.18,4.18,0.0,16.0,92.585,88.405
16.0,LP,13.596,,4.485,4.485,0.0,16.0,98.575,94.09
17.0,LP,1.203,101.304,0.514,1.734,2.0,18.0,101.818,100.084
18.0,LP,7.65,,4.753,4.753,0.0,18.0,108.073,103.32
19.0,LP,7.65,,5.277,5.277,0.0,18.0,114.857,109.58
20.0,LP,13.596,,6.843,6.843,0.0,18.0,123.208,116.365
21.0,LP,4.253,128.973,0.553,4.809,2.0,20.0,129.526,124.717
22.0,LP,23.999,,5.568,5.568,0.0,20.0,136.596,131.028
23.0,LP,0.206,138.312,0.778,0.987,2.0,22.0,139.09,138.103
24.0,LP,23.999,,5.029,5.029,0.0,22.0,145.633,140.604
25.0,LP,1.203,148.351,0.555,1.772,2.0,24.0,148.906,147.134
26.0,LP,1.203,151.621,0.636,1.84,2.0,26.0,152.257,150.417
27.0,LP,2.312,156.085,0.512,2.829,2.0,28.0,156.597,153.768
28.0,LP,0.206,158.318,0.567,0.775,2.0,30.0,158.885,158.11
29.0,LP,2.312,162.702,0.781,3.094,2.0,32.0,163.483,160.389
30.0,LP,13.596,,2.43,2.43,0.0,32.0,167.425,164.995
31.0,LP,23.999,,0.756,0.756,0.0,32.0,169.683,168.927
32.0,LP,2.312,173.513,0.629,2.945,2.0,34.0,174.142,171.197
33.0,LP,4.253,179.907,0.469,4.725,2.0,36.0,180.376,175.651
34.0,LP,0.206,182.101,0.715,0.931,2.0,38.0,182.816,181.885
35.0,LP,4.253,,3.649,3.649,0.0,38.0,187.969,184.32
36.0,LP,7.65,,5.274,5.274,0.0,38.0,194.757,189.483
37.0,LP,0.206,196.49,0.856,1.075,2.0,40.0,197.346,196.271
38.0,LP,13.596,,6.552,6.552,0.0,40.0,205.403,198.851
39.0,LP,13.596,,6.945,6.945,0.0,40.0,213.852,206.907
40.0,LP,0.206,215.574,0.474,0.695,2.0,42.0,216.048,215.353
41.0,LP,7.65,,4.126,4.126,0.0,42.0,221.681,217.555
42.0,LP,2.312,225.507,1.079,3.393,2.0,44.0,226.586,223.193
43.0,LP,0.569,228.667,0.41,0.986,2.0,46.0,229.077,228.091
44.0,LP,0.206,230.802,0.447,0.663,2.0,48.0,231.249,230.586
45.0,LP,1.203,233.972,1.437,2.656,2.0,50.0,235.409,232.753
46.0,LP,13.596,,4.248,4.248,0.0,50.0,241.161,236.913
47.0,LP,7.65,,4.048,4.048,0.0,50.0,246.717,242.669
48.0,LP,23.999,,5.053,5.053,0.0,50.0,253.272,248.219
49.0,LP,0.569,255.368,0.485,1.071,2.0,52.0,255.853,254.782
50.0,LP,1.203,258.581,0.718,1.938,2.0,54.0,259.299,257.361
51.0,LP,0.569,261.387,0.672,1.254,2.0,56.0,262.059,260.805
52.0,LP,7.65,,4.61,4.61,0.0,56.0,268.185,263.575
53.0,LP,0.569,270.285,0.592,1.176,2.0,58.0,270.877,269.701
54.0,LP,2.312,274.7,0.405,2.722,2.0,60.0,275.105,272.383
55.0,LP,23.999,,6.012,6.012,0.0,60.0,282.628,276.616
56.0,LP,4.253,,3.548,3.548,0.0,60.0,287.677,284.129
57.0,LP,2.312,291.509,0.517,2.843,2.0,62.0,292.026,289.183
58.0,LP,1.203,294.732,0.532,1.737,2.0,64.0,295.264,293.527
59.0,LP,0.206,296.992,0.488,0.704,2.0,66.0,297.48,296.776
60.0,LP,0.206,299.215,0.995,1.216,2.0,68.0,300.21,298.994
61.0,LP,0.569,302.294,0.361,0.942,2.0,70.0,302.655,301.713
62.0,LP,13.596,,3.577,3.577,0.0,70.0,307.745,304.168
63.0,LP,0.569,309.822,1.455,2.026,2.0,72.0,311.277,309.251
64.0,LP,4.253,,3.269,3.269,0.0,72.0,316.051,312.782
65.0,LP,4.253,,3.685,3.685,0.0,72.0,321.244,317.559
66.0,LP,0.569,323.317,0.567,1.138,2.0,74.0,323.884,322.746
67.0,LP,0.206,325.601,0.416,0.631,2.0,76.0,326.017,325.386
68.0,LP,4.253,331.774,0.482,4.736,2.0,78.0,332.256,327.52
69.0,LP,23.999,,4.387,4.387,0.0,78.0,338.148,333.761
70.0,LP,23.999,,4.195,4.195,0.0,78.0,343.856,339.661
71.0,LP,0.206,345.581,0.51,0.729,2.0,80.0,346.091,345.362
72.0,LP,13.596,,3.713,3.713,0.0,80.0,351.318,347.605
73.0,LP,0.206,353.027,0.518,0.726,2.0,82.0,353.545,352.819
74.0,LP,7.65,,6.262,6.262,0.0,82.0,361.309,355.047
75.0,LP,7.65,,5.98,5.98,0.0,82.0,368.793,362.813
76.0,LP,0.206,370.512,0.537,0.746,2.0,84.0,371.049,370.303
