trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,8.086,8.086,0.0,0.0,8.087,0.001
2.0,LP,4.253,13.843,0.406,4.66,2.0,2.0,14.249,9.589
3.0,LP,1.203,16.971,0.415,1.63,2.0,4.0,17.386,15.756
4.0,LP,23.999,,8.584,8.584,0.0,4.0,27.472,18.888
5.0,LP,7.65,,6.805,6.805,0.0,4.0,35.792,28.987
6.0,LP,4.253,41.546,0.425,4.678,2.0,6.0,41.971,37.293
7.0,LP,0.569,44.053,0.648,1.222,2.0,8.0,44.701,43.479
8.0,LP,0.569,46.781,0.424,0.997,2.0,10.0,47.205,46.208
9.0,LP,23.999,,7.808,7.808,0.0,10.0,56.515,48.707
10.0,LP,23.999,,7.948,7.948,0.0,10.0,65.965,58.017
11.0,LP,13.596,,8.519,8.519,0.0,10.0,75.994,67.475
12.0,LP,2.312,79.814,0.428,2.743,2.0,12.0,80.242,77.499
13.0,LP,7.65,89.406,0.378,8.04,2.0,14.0,89.784,81.744
14.0,LP,1.203,92.499,0.604,1.81,2.0,16.0,93.103,91.293
15.0,LP,4.253,98.881,0.35,4.617,2.0,18.0,99.231,94.614
16.0,LP,13.596,,10.75,10.75,0.0,18.0,111.495,100.745
17.0,LP,1.203,114.209,0.403,1.612,2.0,20.0,114.612,113.0
18.0,LP,7.65,123.772,0.38,8.039,2.0,22.0,124.152,116.113
19.0,LP,7.65,133.312,0.332,7.983,2.0,24.0,133.644,125.661
20.0,LP,13.596,,9.66,9.66,0.0,24.0,144.807,135.147
21.0,LP,4.253,150.564,0.366,4.622,2.0,26.0,150.93,146.308
22.0,LP,23.999,,9.78,9.78,0.0,26.0,162.215,152.435
23.0,LP,0.206,163.94,0.491,0.707,2.0,28.0,164.431,163.724
24.0,LP,23.999,,10.182,10.182,0.0,28.0,176.125,165.943
25.0,LP,1.203,178.834,0.557,1.761,2.0,30.0,179.391,177.63
26.0,LP,1.203,182.111,0.431,1.642,2.0,32.0,182.542,180.9
27.0,LP,2.312,186.364,0.398,2.714,2.0,34.0,186.762,184.048
28.0,LP,0.206,188.49,0.446,0.667,2.0,36.0,188.936,188.269
29.0,LP,2.312,192.751,0.402,2.716,2.0,38.0,193.153,190.437
30.0,LP,13.596,,10.066,10.066,0.0,38.0,204.725,194.659
31.0,LP,23.999,,9.741,9.741,0.0,38.0,215.967,206.226
32.0,LP,2.312,219.8,0.343,2.67,2.0,40.0,220.143,217.473
33.0,LP,4.253,225.91,0.391,4.646,2.0,42.0,226.301,221.655
34.0,LP,0.206,228.015,0.439,0.652,2.0,44.0,228.454,227.802
35.0,LP,4.253,234.211,0.401,4.654,2.0,46.0,234.612,229.958
36.0,LP,7.65,243.766,0.345,7.996,2.0,48.0,244.111,236.115
37.0,LP,0.206,245.836,0.545,0.762,2.0,50.0,246.381,245.619
38.0,LP,13.596,,11.086,11.086,0.0,50.0,258.977,247.891
39.0,LP,13.596,,10.034,10.034,0.0,50.0,270.514,260.48
40.0,LP,0.206,272.236,0.421,0.638,2.0,52.0,272.657,272.019
41.0,LP,7.65,281.81,0.456,8.108,2.0,54.0,282.266,274.158
42.0,LP,2.312,286.093,0.436,2.749,2.0,56.0,286.529,283.78
43.0,LP,0.569,288.611,0.438,1.018,2.0,58.0,289.049,288.031
44.0,LP,0.206,290.768,0.421,0.639,2.0,60.0,291.189,290.55
45.0,LP,1.203,293.898,0.372,1.579,2.0,62.0,294.27,292.691
46.0,LP,13.596,,9.194,9.194,0.0,62.0,304.966,295.772
47.0,LP,7.65,314.131,0.473,8.125,2.0,64.0,314.604,306.479
48.0,LP,23.999,,9.499,9.499,0.0,64.0,325.61,316.111
49.0,LP,0.569,327.692,0.498,1.079,2.0,66.0,328.19,327.111
50.0,LP,1.203,330.917,0.459,1.673,2.0,68.0,331.376,329.703
51.0,LP,0.569,333.465,0.486,1.061,2.0,70.0,333.951,332.89
52.0,LP,7.65,343.106,0.579,8.234,2.0,72.0,343.685,335.451
53.0,LP,0.569,345.769,0.576,1.148,2.0,74.0,346.345,345.197
54.0,LP,2.312,350.173,0.45,2.767,2.0,76.0,350.623,347.856
55.0,LP,23.999,,10.054,10.054,0.0,76.0,362.183,352.129
56.0,LP,4.253,367.938,0.431,4.684,2.0,78.0,368.369,363.685
57.0,LP,2.312,372.209,0.469,2.794,2.0,80.0,372.678,369.884
