trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,7.892,7.892,0.0,0.0,7.892,0.0
2.0,LP,4.253,13.655,0.406,4.664,2.0,2.0,14.061,9.397
3.0,LP,1.203,16.77,0.45,1.655,2.0,4.0,17.22,15.565
4.0,LP,23.999,,8.361,8.361,0.0,4.0,27.084,18.723
5.0,LP,7.65,36.239,0.374,8.027,2.0,6.0,36.613,28.586
6.0,LP,4.253,42.372,0.409,4.663,2.0,8.0,42.781,38.118
7.0,LP,0.569,44.856,0.548,1.121,2.0,10.0,45.404,44.283
8.0,LP,0.569,47.481,0.443,1.015,2.0,12.0,47.924,46.909
9.0,LP,23.999,,8.363,8.363,0.0,12.0,57.789,49.426
10.0,LP,23.999,,7.571,7.571,0.0,12.0,66.861,59.29
11.0,LP,13.596,,3.704,3.704,0.0,12.0,72.069,68.365
12.0,LP,2.312,75.888,0.413,2.73,2.0,14.0,76.301,73.571
13.0,LP,7.65,,3.497,3.497,0.0,14.0,81.301,77.804
14.0,LP,1.203,84.009,0.348,1.556,2.0,16.0,84.357,82.801
15.0,LP,4.253,,4.242,4.242,0.0,16.0,90.102,85.86
16.0,LP,13.596,,3.808,3.808,0.0,16.0,95.413,91.605
17.0,LP,1.203,98.118,0.359,1.563,2.0,18.0,98.477,96.914
18.0,LP,7.65,,1.599,1.599,0.0,18.0,101.581,99.982
19.0,LP,7.65,,1.409,1.409,0.0,18.0,104.494,103.085
20.0,LP,13.596,,2.257,2.257,0.0,18.0,108.253,105.996
21.0,LP,4.253,,3.023,3.023,0.0,18.0,112.781,109.758
22.0,LP,23.999,,3.504,3.504,0.0,18.0,117.789,114.285
23.0,LP,0.206,119.502,0.383,0.592,2.0,20.0,119.885,119.293
24.0,LP,23.999,,1.383,1.383,0.0,20.0,122.773,121.39
25.0,LP,1.203,125.483,0.387,1.594,2.0,22.0,125.87,124.276
26.0,LP,1.203,128.58,0.401,1.608,2.0,24.0,128.981,127.373
27.0,LP,2.312,,1.851,1.851,0.0,24.0,132.334,130.483
28.0,LP,0.206,134.043,0.371,0.578,2.0,26.0,134.414,133.836
29.0,LP,2.312,138.234,0.387,2.703,2.0,28.0,138.621,135.918
30.0,LP,13.596,,2.415,2.415,0.0,28.0,142.541,140.126
31.0,LP,23.999,,2.756,2.756,0.0,28.0,146.798,144.042
32.0,LP,2.312,150.619,0.362,2.678,2.0,30.0,150.981,148.303
33.0,LP,4.253,,3.201,3.201,0.0,30.0,155.686,152.485
34.0,LP,0.206,157.399,0.463,0.672,2.0,32.0,157.862,157.19
35.0,LP,4.253,,2.454,2.454,0.0,32.0,161.822,159.368
36.0,LP,7.65,,2.978,2.978,0.0,32.0,166.302,163.324
37.0,LP,0.206,168.011,0.411,0.617,2.0,34.0,168.422,167.805
38.0,LP,13.596,,2.555,2.555,0.0,34.0,172.478,169.923
39.0,LP,13.596,,3.721,3.721,0.0,34.0,177.702,173.981
40.0,LP,0.206,179.41,0.42,0.627,2.0,36.0,179.83,179.203
41.0,LP,7.65,,2.304,2.304,0.0,36.0,183.638,181.334
42.0,LP,2.312,187.454,0.392,2.704,2.0,38.0,187.846,185.142
43.0,LP,0.569,189.922,0.38,0.951,2.0,40.0,190.302,189.351
44.0,LP,0.206,192.013,0.385,0.592,2.0,42.0,192.398,191.806
45.0,LP,1.203,195.109,0.497,1.704,2.0,44.0,195.606,193.902
46.0,LP,13.596,,3.001,3.001,0.0,44.0,200.11,197.109
47.0,LP,7.65,,3.201,3.201,0.0,44.0,204.814,201.613
48.0,LP,23.999,,3.011,3.011,0.0,44.0,209.326,206.315
49.0,LP,0.569,211.398,0.384,0.953,2.0,46.0,211.782,210.829
50.0,LP,1.203,214.492,0.418,1.625,2.0,48.0,214.91,213.285
51.0,LP,0.569,216.985,0.381,0.953,2.0,50.0,217.366,216.413
52.0,LP,7.65,,4.818,4.818,0.0,50.0,223.686,218.868
53.0,LP,0.569,225.76,0.503,1.073,2.0,52.0,226.263,225.19
54.0,LP,2.312,230.08,0.35,2.666,2.0,54.0,230.43,227.764
55.0,LP,23.999,,3.137,3.137,0.0,54.0,235.07,231.933
56.0,LP,4.253,,3.688,3.688,0.0,54.0,240.262,236.574
57.0,LP,2.312,244.083,0.395,2.711,2.0,56.0,244.478,241.767
58.0,LP,1.203,247.188,0.419,1.626,2.0,58.0,247.607,245.981
59.0,LP,0.206,249.317,0.505,0.712,2.0,60.0,249.822,249.11
60.0,LP,0.206,251.534,0.376,0.585,2.0,62.0,251.91,251.325
61.0,LP,0.569,253.987,0.38,0.952,2.0,64.0,254.367,253.415
62.0,LP,13.596,,3.274,3.274,0.0,64.0,259.142,255.868
63.0,LP,0.569,261.218,0.308,0.881,2.0,66.0,261.526,260.645
64.0,LP,4.253,,2.683,2.683,0.0,66.0,265.711,263.028
65.0,LP,4.253,,2.695,2.695,0.0,66.0,269.911,267.216
66.0,LP,0.569,271.988,0.331,0.903,2.0,68.0,272.319,271.416
67.0,LP,0.206,274.03,0.305,0.513,2.0,70.0,274.335,273.822
68.0,LP,4.253,,2.21,2.21,0.0,70.0,278.047,275.837
69.0,LP,23.999,,2.211,2.211,0.0,70.0,281.759,279.548
70.0,LP,23.999,,2.746,2.746,0.0,70.0,286.007,283.261
71.0,LP,0.206,287.719,0.32,0.529,2.0,72.0,288.039,287.51
72.0,LP,13.596,,1.801,1.801,0.0,72.0,291.343,289.542
73.0,LP,0.206,293.054,0.377,0.586,2.0,74.0,293.431,292.845
74.0,LP,7.65,,2.295,2.295,0.0,74.0,297.231,294.936
75.0,LP,7.65,,2.539,2.539,0.0,74.0,301.271,298.732
76.0,LP,0.206,302.984,0.359,0.568,2.0,76.0,303.343,302.775
77.0,LP,1.203,306.054,0.377,1.584,2.0,78.0,306.431,304.847
78.0,LP,1.203,309.14,0.387,1.595,2.0,80.0,309.527,307.932
79.0,LP,4.253,,3.546,3.546,0.0,80.0,314.575,311.029
80.0,LP,1.203,317.285,0.37,1.578,2.0,82.0,317.655,316.077
81.0,LP,0.206,319.368,0.375,0.584,2.0,84.0,319.743,319.159
82.0,LP,0.206,321.455,0.376,0.584,2.0,86.0,321.831,321.247
83.0,LP,2.312,,0.363,0.363,0.0,86.0,323.695,323.332
84.0,LP,2.312,327.513,0.422,2.738,2.0,88.0,327.935,325.197
85.0,LP,0.569,330.009,0.43,1.002,2.0,90.0,330.439,329.437
86.0,LP,1.203,333.147,0.396,1.603,2.0,92.0,333.543,331.94
87.0,LP,0.569,335.613,0.37,0.938,2.0,94.0,335.983,335.045
88.0,LP,4.253,,2.848,2.848,0.0,94.0,340.336,337.488
89.0,LP,13.596,,1.619,1.619,0.0,94.0,343.456,341.837
90.0,LP,4.253,,2.207,2.207,0.0,94.0,347.168,344.961
91.0,LP,4.253,,2.554,2.554,0.0,94.0,351.223,348.669
92.0,LP,0.206,352.933,0.418,0.624,2.0,96.0,353.351,352.727
93.0,LP,23.999,,2.337,2.337,0.0,96.0,357.192,354.855
94.0,LP,1.203,359.903,0.4,1.607,2.0,98.0,360.303,358.696
95.0,LP,23.999,,1.712,1.712,0.0,98.0,363.52,361.808
96.0,LP,0.569,365.594,0.366,0.938,2.0,100.0,365.96,365.022
97.0,LP,0.569,368.035,0.373,0.945,2.0,102.0,368.408,367.463
98.0,LP,23.999,,2.274,2.274,0.0,102.0,372.183,369.909
99.0,LP,13.596,,2.225,2.225,0.0,102.0,375.912,373.687
100.0,LP,0.569,377.987,0.397,0.968,2.0,104.0,378.384,377.416
101.0,LP,2.312,,1.954,1.954,0.0,104.0,381.84,379.886
102.0,LP,13.596,,2.08,2.08,0.0,104.0,385.424,383.344
103.0,LP,7.65,,2.056,2.056,0.0,104.0,388.984,386.928
104.0,LP,4.253,,2.383,2.383,0.0,104.0,392.872,390.489
105.0,LP,7.65,,2.336,2.336,0.0,104.0,396.712,394.376
106.0,LP,2.312,,2.224,2.224,0.0,104.0,400.44,398.216
107.0,LP,23.999,,2.409,2.409,0.0,104.0,404.352,401.943
108.0,LP,2.312,408.171,0.229,2.545,2.0,106.0,408.4,405.855
109.0,LP,4.253,,2.511,2.511,0.0,106.0,412.415,409.904
